-0.5921271443367004,0.3622150123119354,-0.30091845989227295,0.0
-0.19657403230667114,0.724656343460083,-0.337450236082077,1.0
-0.3406220078468323,0.26115888357162476,-0.06302639842033386,0.0
-0.2351130098104477,0.6779192686080933,-0.292231023311615,1.0
-0.6788231134414673,0.3561418652534485,-0.240922212600708,1.0
-0.3420681953430176,0.058139026165008545,-0.05241936445236206,0.0
-0.47608065605163574,0.325908362865448,-0.3349628448486328,1.0
-0.7756913304328918,0.10286273062229156,-0.07323773205280304,1.0
-0.7515373229980469,0.19698981940746307,-0.3767591118812561,0.0
-0.3098679184913635,0.6993484497070312,-0.29374122619628906,1.0
-0.42268407344818115,0.30355262756347656,-0.34384089708328247,1.0
-0.3375456631183624,0.5496875047683716,-0.1935887336730957,0.0
-0.33473142981529236,0.42700159549713135,-0.2582743167877197,1.0
-0.8763971328735352,0.2115059345960617,-0.454567015171051,1.0
-0.7054667472839355,0.3946256935596466,-0.3100930452346802,0.0
0.19693171977996826,0.008285731077194214,-0.5616070032119751,0.0
-0.4749772846698761,0.38330450654029846,-0.3485412001609802,0.0
0.3886193037033081,-0.5460917353630066,-0.6588870286941528,0.0
-0.3713141679763794,0.4023630619049072,-0.12120801210403442,0.0
-0.12042611837387085,0.6262678503990173,-0.17135313153266907,1.0
-0.12871670722961426,0.6437724232673645,-0.27268609404563904,0.0
-0.33956265449523926,0.3496325612068176,0.0645204484462738,0.0
-0.7186734676361084,0.12252326309680939,-0.120241180062294,0.0
-0.13377022743225098,0.7810843586921692,-0.24110101163387299,1.0
-0.6132509112358093,0.24404779076576233,-0.3648562729358673,1.0
-0.4794996380805969,0.46922770142555237,-0.2610267102718353,1.0
0.09722444415092468,-0.4214501976966858,-0.563094973564148,0.0
-0.1468142420053482,0.667373776435852,-0.35122042894363403,1.0
-0.40197569131851196,0.7198987007141113,-0.2124864012002945,1.0
-0.3654579520225525,0.4713541269302368,-0.16996818780899048,0.0
-0.5653210878372192,0.258987158536911,-0.371161550283432,1.0
-0.29101651906967163,-0.19647616147994995,-0.8073884844779968,0.0
-0.3309841752052307,0.5157997012138367,-0.26959604024887085,1.0
-0.35068169236183167,0.35214245319366455,-0.3760114312171936,1.0
