0,1,2,3,4,5,6,7,label
-0.32907546,0.6706368,0.09016299,0.73194057,-0.7693566,-0.71787786,0.2200279,0.09984402,0
-0.17195672,0.3582854,-0.2564221,0.5163195,-0.5861122,-0.8891464,0.2621595,-0.46637112,1
0.5782695,0.73116446,0.0671179,0.5133018,-0.70594424,-0.80700666,0.2723508,0.4350379,1
0.15480432,0.09053281,-0.3666348,0.60705787,-0.6468786,-0.8422312,0.29306513,-0.5448475,0
0.930488,0.3992859,-0.21288355,0.6123134,-0.705879,-0.8074919,0.25211406,-0.5925057,1
0.012387902,0.6247933,-0.26162282,0.72457796,-0.6152659,-0.79133666,0.25471506,0.03571081,0
0.72161216,0.23487939,-0.2781834,0.5890175,-0.6993093,-0.76459837,0.58296233,-0.039876137,1
0.19489765,0.30621177,-0.056926306,0.90009105,-0.4665615,-0.75553757,0.40535975,-0.14581135,1
0.06061709,0.72666323,-0.39238867,0.6674764,-0.59920806,-0.83693016,0.14010742,0.049662456,0
0.78740203,0.31424338,0.038127013,0.6366005,-0.6477183,-0.80666244,0.03286138,0.00691567,0
0.099195436,0.24171336,-0.10865475,0.6882246,-0.5793597,-0.822332,0.13749042,-0.08178227,0
0.4488152,0.43572915,-0.49513426,0.39753532,-0.612736,-0.8555726,0.52211547,0.92876333,1
0.28198957,0.30229717,-0.25922826,0.90520984,-0.43504363,-0.77847815,0.39570016,-0.12087866,1
0.61737514,-0.032877237,0.027707152,0.59110993,-0.55602896,-0.8346179,0.16938992,0.010229602,0
-0.096922725,0.59449625,-0.22299676,0.65909433,-0.7562203,-0.78561586,0.15003571,-0.29435962,1
0.90065336,0.0017591715,-0.45710123,0.53414166,-0.6156507,-0.8123968,0.91875476,-0.46294382,1
0.63753736,0.22859201,-0.19632776,0.5847645,-0.7003726,-0.76165557,0.56679285,-0.008142732,1
-0.3530339,0.56286657,-0.009724438,0.47226053,-0.7545279,-0.82904273,0.3492654,0.46752506,1
0.67150724,0.108595386,0.16412675,0.6563926,-0.49499705,-0.8736522,-0.010853127,-0.17383517,0
0.8620878,0.06388679,0.13215367,0.6159394,-0.64195985,-0.8048429,0.15974814,-0.07888444,1
0.059829786,0.21860859,-0.16179177,0.8120134,-0.71924937,-0.7310247,0.21560718,-0.0991424,0
0.4347173,0.13397986,-0.012621067,0.6779346,-0.48377863,-0.8435445,0.056778982,0.16038996,0
