0,1,2,3,label
-0.32907546,0.6706368,0.09016299,0.73194057,0
-0.17195672,0.3582854,-0.2564221,0.5163195,1
0.5782695,0.73116446,0.0671179,0.5133018,1
0.15480432,0.09053281,-0.3666348,0.60705787,0
0.930488,0.3992859,-0.21288355,0.6123134,1
0.012387902,0.6247933,-0.26162282,0.72457796,0
0.72161216,0.23487939,-0.2781834,0.5890175,1
0.19489765,0.30621177,-0.056926306,0.90009105,1
0.06061709,0.72666323,-0.39238867,0.6674764,0
0.78740203,0.31424338,0.038127013,0.6366005,0
0.099195436,0.24171336,-0.10865475,0.6882246,0
0.4488152,0.43572915,-0.49513426,0.39753532,1
0.28198957,0.30229717,-0.25922826,0.90520984,1
0.61737514,-0.032877237,0.027707152,0.59110993,0
-0.096922725,0.59449625,-0.22299676,0.65909433,1
0.90065336,0.0017591715,-0.45710123,0.53414166,1
0.63753736,0.22859201,-0.19632776,0.5847645,1
-0.3530339,0.56286657,-0.009724438,0.47226053,1
0.67150724,0.108595386,0.16412675,0.6563926,0
0.8620878,0.06388679,0.13215367,0.6159394,1
0.059829786,0.21860859,-0.16179177,0.8120134,0
0.4347173,0.13397986,-0.012621067,0.6779346,0
-0.5038826,0.3654556,0.29879084,0.54041415,0
-0.34517932,0.52212566,-0.16530806,0.50273174,1
0.1300022,-0.35098624,-0.41366622,0.49818203,1
0.12787104,-0.86647224,-0.22659928,0.44173366,1
0.60438323,0.25522894,-0.28502923,0.70150906,1
-0.23570186,0.035309434,0.40297514,0.8455217,1
0.13565125,0.52561224,-0.3118087,0.7844751,1
0.49565715,0.7731494,0.028450266,0.46428004,1
0.1337657,0.27254713,-0.26147598,0.8001634,0
-0.022569567,0.7032117,0.33454034,0.20736864,0
0.81971616,0.295815,-0.13054954,0.5685968,1
0.7079947,0.35020602,0.09156938,0.6442703,0
0.74676704,0.23116195,-0.05906524,0.58129,0
-0.06763011,0.55875987,-0.16445893,0.7648954,1
0.75209844,0.44400272,0.115173146,0.6520882,0
0.9464749,0.1714092,0.05942899,0.6019968,1
-0.041870266,0.7507329,-0.48878002,0.63582486,0
-0.042779475,0.3566579,0.5010788,0.7436041,0
0.17213003,0.33426103,-0.2002957,0.7491062,1
0.7085751,0.7371782,0.10490173,0.5598482,1
0.72407335,0.3535949,0.013557568,0.6876559,0
-0.02864635,-0.08893439,0.010996714,0.6893834,1
0.61346996,0.43917552,-0.122546375,0.70173115,0
0.6044784,0.39102912,0.08910723,0.7934681,0
-0.26813293,0.6444427,-0.12764043,0.63731766,1
-0.053203315,0.75570023,-0.20334454,0.51583284,0
-0.028095335,-0.17402637,-0.010173902,0.5738833,0
0.9536644,0.44205666,0.07303135,0.6305683,0
-0.109319806,-0.22761059,-0.011698887,0.7550141,0
0.8158836,0.015612185,-0.08063235,0.5516336,0
0.7014553,0.36550865,0.07162289,0.6338341,0
0.63896406,0.5726707,-0.0695835,0.4922366,1
0.13613564,-0.37976563,-0.41768596,0.49890074,1
0.09194186,0.3027435,-0.21966194,0.7803356,1
0.6869232,0.43471014,-0.12661192,0.73802286,0
0.06652908,-0.054149598,-0.38672164,0.6133465,1
-0.5286366,0.21337597,0.24399966,0.4884735,1
0.7610756,0.6948314,0.29690123,0.550911,1
0.55694413,0.33954558,0.13113482,0.7877441,0
0.6254257,0.6637918,-0.2660119,0.678936,0
-0.33175582,0.4912172,-0.0145259425,0.4995356,1
-0.22208709,0.40447554,0.013145447,0.6791336,1
0.36205852,0.7319801,0.17281744,0.6537802,0
0.61271507,0.2389481,0.018042162,0.6008555,1
0.3857044,0.6794988,0.041376665,0.4424069,1
-0.14924848,-0.18650234,0.1371932,0.6068367,1
-0.1318703,-0.17154235,0.1041331,0.6062229,0
0.714187,0.16971257,0.21917614,0.66913414,0
