0,1,2,label
0.71446013,-0.08512592,-0.08812599,1
-0.30353326,0.66253006,0.15353742,0
-0.11143494,0.34687498,-0.20306866,1
0.55844843,0.78610975,0.13712563,1
0.216178,0.13183558,-0.33118966,0
0.9119333,0.5300954,-0.21590856,1
0.030103356,0.69035417,-0.19342753,0
-0.041244537,0.56195223,-0.20364217,1
0.7322166,0.36185277,-0.23882638,1
-0.05396706,0.6062905,0.18996541,0
0.23134482,0.36885297,-0.0009469893,1
0.55363613,0.8366811,0.3209289,1
0.07183483,0.81244475,-0.31427464,0
0.15072913,0.27175948,-0.07204598,0
0.3209192,0.39877716,-0.19624816,1
0.67580116,0.036128372,0.04307525,0
0.9350137,0.1805034,-0.44668835,1
0.65120125,0.33596325,-0.1590277,1
0.72205174,0.17458838,0.19058739,0
0.1106987,0.27756578,-0.12378002,0
0.49079493,0.1802859,0.017030109,0
-0.4306215,0.30824867,0.32369938,0
0.23841912,-0.27558404,-0.42262244,1
0.6382706,0.37541795,-0.24316815,1
-0.16074604,0.006157726,0.41103333,1
-0.34145886,0.72538674,-0.16108626,1
0.15546393,0.6101919,-0.24484576,1
0.47746813,0.83381486,0.10525671,1
0.506264,0.61578745,-0.37068206,1
0.83268046,0.39434657,-0.09399459,1
0.7158117,0.42802987,0.14109203,0
0.7722126,0.31213415,-0.028514177,0
-0.04274589,0.6091047,-0.099483855,1
0.7463585,0.53002644,0.17935601,0
0.54216945,0.74551725,-0.01384457,0
0.96335816,0.283405,0.09997563,1
0.7384813,0.4359577,0.066695325,0
0.6232834,0.54088265,-0.065939404,0
-0.23834348,0.65894294,-0.06387914,1
0.72086304,0.37529278,-0.28063846,0
0.07038042,-0.19828206,-0.00820544,0
0.93625677,0.5554139,0.1349954,0
0.27670062,0.39784145,-0.2873955,0
0.7339803,0.22416377,0.2159423,0
0.8604039,0.12181589,-0.05948654,0
-0.21302444,0.47700578,0.16903593,0
0.63737816,0.660589,-0.003432719,1
0.24795565,-0.30011392,-0.43483716,1
0.6679145,0.6253118,-0.25194943,1
0.13567664,0.37323794,-0.17351398,1
0.69191337,0.5493882,-0.07051644,0
0.15574484,0.011153489,-0.38187936,1
-0.4384184,0.15110342,0.25710198,1
0.43711722,0.5897063,0.17328191,1
-0.28025937,0.48756465,0.02243971,1
-0.1762029,0.41957763,0.053144723,1
0.36416358,0.79663736,0.26545045,0
0.62925625,0.327312,0.051987253,1
0.38986757,0.7067798,0.10714619,1
0.5700691,0.23313648,0.45036307,0
-0.025267214,-0.16538972,0.09050709,0
0.74030405,0.23759522,0.26074436,0
0.89712435,0.55768967,-0.07439524,1
-0.14493048,0.6017903,0.100758746,0
0.6917869,0.2468857,-0.08404286,0
0.71661174,0.04698357,-0.123808935,0
-0.013740391,-0.7114935,0.23667046,1
0.3991487,0.97104573,-0.10107185,0
-0.33814865,0.7535987,0.25798902,0
0.77523345,0.30144173,-0.4865453,1
0.79210305,0.68770754,0.057448804,1
-0.10213673,0.739287,-0.037743658,0
0.882312,0.43674457,0.12321913,1
0.5339357,0.572868,-0.04959222,0
0.1361057,0.2861609,-0.24953099,0
0.13529494,0.3735563,-0.22684884,0
0.6781568,0.51738936,-0.31884202,0
-0.05659792,0.7962599,-0.13394572,0
-0.23591268,0.59080637,-0.24465458,1
0.72930336,0.10915688,-0.21483551,1
0.46455613,0.34018856,0.37077385,0
-0.10927972,0.66047764,-0.19928582,0
0.7285985,0.3787368,-0.04845196,0
-0.085755646,0.5675623,-0.29364142,0
