0,1,2,label
0.6793126,-0.07530689,-0.18633197,1
-0.32424396,0.6420358,0.05527638,0
-0.012613326,0.67091936,-0.34285644,0
-0.09170067,0.52994394,-0.3323593,1
-0.08608207,0.61784095,0.09493551,0
0.5410309,0.85157585,0.18140617,1
0.77918017,0.43362772,-0.05412498,0
0.12421477,0.28499216,-0.1994893,0
0.38219133,0.52486897,-0.57618225,1
0.28587475,0.37562037,-0.35094756,1
-0.10849902,0.6327832,-0.31098545,1
0.87374634,0.16151932,-0.61696434,1
-0.3537386,0.5577949,-0.07656259,1
0.8855464,0.18130194,0.022363499,1
0.08985485,0.25887716,-0.25806534,0
0.46242017,0.21528976,-0.09998954,0
-0.44619185,0.3090581,0.26551962,0
-0.35140854,0.53451407,-0.23964861,1
0.19756544,-0.30213737,-0.5227115,1
0.27523643,-0.8266908,-0.3506497,1
-0.13530001,0.006142527,0.3447215,1
-0.40570486,0.6928093,-0.2616215,1
0.11747867,0.59324145,-0.40838933,1
0.4327958,0.84077364,-0.026566982,1
0.14878532,0.3294358,-0.36357096,0
0.44496614,0.6351637,-0.4452073,1
-0.042195648,0.6727838,0.31891018,0
0.79831403,0.39494485,-0.22863719,1
0.69945896,0.45340544,0.0021524876,0
0.74326336,0.320009,-0.15225613,0
-0.076015174,0.5802742,-0.23312782,1
0.73519933,0.55309486,0.034198746,0
0.5033497,0.7606149,-0.17407313,0
0.94716394,0.29797444,-0.05707982,1
-0.08660233,0.79707205,-0.5662324,0
0.010690838,0.33291814,0.48253405,0
0.16290402,0.3900759,-0.257142,1
0.6446676,0.8222469,0.0050549954,1
0.7181939,0.45914415,-0.08368868,0
0.04853502,-0.060321987,-0.09040136,1
0.59751534,0.5474287,-0.22512576,0
0.6143148,0.48406082,0.013013929,0
-0.27963936,0.63016295,-0.1780297,1
-0.09282377,0.7742175,-0.2600956,0
0.6702528,0.37373754,-0.45726976,0
0.047602177,-0.15889835,-0.09184824,0
0.922226,0.5668044,-0.028671145,0
0.24006835,0.38674304,-0.4465982,0
-0.0037092566,-0.18464416,-0.13182256,0
0.7271292,0.25627387,0.0901348,0
0.8278019,0.14102045,-0.1977162,0
0.68925756,0.46867105,-0.018115014,0
-0.22477877,0.45875135,0.06865232,0
0.58918434,0.6656227,-0.14369227,1
0.6238643,0.6223965,-0.42488134,1
0.10838166,0.35245407,-0.3138532,1
0.66510427,0.54880893,-0.23750529,0
0.11233875,0.024805278,-0.5244423,1
0.40282363,0.59204024,0.0810239,1
0.71731853,0.7699619,0.2256695,1
0.55060583,0.4405153,0.045886174,0
0.56540364,0.77309024,-0.36774534,0
-0.32381338,0.46935138,-0.07136337,1
-0.20375085,0.40440896,-0.055074617,1
0.31853962,0.8008009,0.12858146,0
0.60460705,0.33410522,-0.102009475,1
0.34914473,0.7096752,0.0057188272,1
-0.051391125,-0.18467927,0.043836474,1
0.57959557,0.26938754,0.35392755,0
0.8618425,0.56574315,-0.24053869,1
-0.1626383,0.58268225,-0.02076736,0
0.65833724,0.27327162,-0.235888,0
0.002309233,-0.71152127,0.21465084,1
0.1676181,0.3695439,-0.5111597,1
0.34697208,0.9602178,-0.25951642,0
-0.3786524,0.7663955,0.18685994,0
0.7531532,0.6886312,-0.09630173,1
-0.13746387,0.71305585,-0.167847,0
-0.0722875,-0.06050104,-0.18103023,1
0.8626031,0.4495025,-0.03026411,1
0.4939251,0.59055036,-0.19849497,0
0.106575534,0.30361438,-0.40830356,0
0.10231879,0.35171187,-0.3690541,0
-0.11380789,0.78983676,-0.27103892,0
0.610996,0.017374963,0.27179077,1
-0.30348366,0.5576352,-0.3556799,1
0.6759311,0.12320638,-0.34521466,1
0.4498158,0.3590554,0.24246454,0
-0.15758538,0.63199157,-0.33661348,0
0.70855486,0.3819507,-0.20738447,0
-0.14963534,0.53386134,-0.42186987,0
-0.32220733,-0.005814165,0.20978981,1
-0.14670211,0.678913,0.19753072,0
0.6100496,-0.4216103,0.39841312,0
0.73760134,0.33904788,0.12606516,0
0.5323218,0.6219781,-0.17346132,1
0.087796554,0.045715988,-0.29316923,1
0.07304084,0.023628712,-0.15554352,0
-0.15973419,-0.2953769,-0.032351494,1
0.57959247,0.61121047,-0.30657163,1
-0.051200986,-0.38763762,-0.29082465,1
0.5512999,0.6676613,-0.36560833,0
0.31780007,0.30075738,0.20577356,0
0.00038206577,0.12533918,-0.35445458,1
0.70675355,0.38156328,-0.1399398,1
0.6694882,0.35050702,-0.2265932,1
0.597283,0.6070292,-0.10646827,0
0.30701715,0.36283746,-0.50325465,0
0.6894424,0.050370246,-0.30374736,0
0.20020115,0.68606687,-0.46578944,0
0.9225055,0.46580368,-0.16291958,1
0.33231935,0.7018162,0.14611936,0
0.1594592,-0.06353578,-0.65500134,1
-0.07952884,0.7822444,-0.30897987,0
-1.0,0.3863016,0.95371383,1
-0.22493464,0.3458477,-0.3777187,1
0.8594603,0.31009185,-0.028429806,1
0.13661326,-0.034484684,-0.20858182,0
0.6506653,0.7093811,-0.37917078,1
0.7502884,0.48772565,0.08942513,0
0.058513492,-0.14633614,-0.24997112,1
0.46316546,0.91819865,0.09420669,0
-0.01583597,-0.05673957,-0.22845778,1
0.41705632,0.82356596,-0.43081227,0
0.6195091,0.33322588,-0.71038467,1
0.48444456,0.65834713,-0.049667433,1
-0.16031462,0.6794342,-0.11766727,1
0.55783284,0.8389177,-0.09049536,0
0.26536506,0.78629553,0.14704672,0
-0.29978728,0.54406554,-0.28613085,0
0.6158456,0.8442489,-0.13201967,1
0.47670808,0.6754525,0.076248944,1
-0.0435825,0.73578924,-0.36441022,0
0.7823595,0.10486868,-0.0004403442,0
0.7039825,0.14336044,-0.1725957,1
0.47997236,0.4308196,0.17250714,0
0.7637762,0.16222432,-0.13283208,1
-0.55889916,0.6033343,-0.05837831,1
0.82492995,0.52438104,-0.26277325,0
