0,1,2,3,4,5,6,7,label
0.6793126,-0.07530689,-0.18633197,0.54881036,-0.8046363,0.054429047,-0.041731343,-0.50552464,1
-0.32424396,0.6420358,0.05527638,0.7094999,-0.75728136,-0.43353024,-0.14892957,-0.13774623,0
-0.012613326,0.67091936,-0.34285644,0.7110661,-0.7673804,-0.062674835,-0.110567614,-0.18536793,0
-0.09170067,0.52994394,-0.3323593,0.6241811,-0.82769257,-0.1592084,-0.21501212,0.058001377,1
-0.08608207,0.61784095,0.09493551,0.71327764,-0.6995306,0.47667253,0.17778277,0.0013433993,0
0.5410309,0.85157585,0.18140617,0.60237306,-0.7971493,-0.27580154,-0.3467757,-0.13706142,1
0.77918017,0.43362772,-0.05412498,0.63196105,-0.7937469,-0.09330823,-0.43697134,-0.09429846,0
0.12421477,0.28499216,-0.1994893,0.6816358,-0.78253007,0.088537544,-0.24263437,0.08907999,0
0.38219133,0.52486897,-0.57618225,0.40318984,-0.8710577,0.13334548,0.22041771,-0.91758835,1
0.28587475,0.37562037,-0.35094756,0.8543786,-0.6823465,0.18115608,0.13629583,0.09886059,1
-0.10849902,0.6327832,-0.31098545,0.66049945,-0.81944245,-0.30711848,-0.28143698,0.1551415,1
0.87374634,0.16151932,-0.61696434,0.4985394,-0.847544,0.021248922,0.7971171,0.36925954,1
-0.3537386,0.5577949,-0.07656259,0.47764385,-0.8986331,-0.180331,-0.098457806,-0.5351323,1
0.8855464,0.18130194,0.022363499,0.60263413,-0.8023663,-0.08700948,-0.2743081,-0.011037175,1
0.08985485,0.25887716,-0.25806534,0.77611405,-0.74632865,-0.34121102,-0.13608499,0.055627927,0
0.46242017,0.21528976,-0.09998954,0.6763874,-0.75645006,0.27874783,-0.3383522,-0.1310103,0
-0.44619185,0.3090581,0.26551962,0.555818,-0.83886164,0.07516869,-0.2022839,0.009460084,0
-0.35140854,0.53451407,-0.23964861,0.50901747,-0.8880304,-0.10644361,-0.15879369,-0.6012597,1
0.19756544,-0.30213737,-0.5227115,0.51273465,-0.7835166,0.011361778,-0.34778595,-0.013291638,1
0.27523643,-0.8266908,-0.3506497,0.4706247,-0.8044059,0.2657019,-0.45512107,0.05513823,1
-0.13530001,0.006142527,0.3447215,0.7953223,-0.68092525,-0.6588224,0.031010121,-0.15340038,1
-0.40570486,0.6928093,-0.2616215,0.39140257,-0.9601711,0.05159969,-0.28266326,-0.45786476,1
0.11747867,0.59324145,-0.40838933,0.76479346,-0.7499322,-0.058008764,-0.13432838,-0.12550288,1
