0,1,2,label
0.6720246,-0.19624156,0.11168216,1
-0.13567841,0.33859247,-0.020953104,1
0.5638825,0.7608681,0.25340384,1
0.1971346,0.0867908,-0.12522712,0
0.9267369,0.50804925,0.0065279454,1
-0.03873256,0.525905,-0.030431494,1
0.7339778,0.29344088,-0.05736196,1
-0.06784436,0.6057588,0.333754,0
0.23761684,0.31638345,0.174591,1
0.58040774,0.8495448,0.38973063,1
0.0901244,0.7745714,-0.12546596,0
0.80182993,0.3597912,0.22196758,0
0.13956693,0.23174569,0.09297083,0
0.44906998,0.47675544,-0.22692743,1
0.65285647,-0.03862536,0.20815639,0
-0.059500635,0.645327,0.0058672875,1
0.6540191,0.27845216,0.009999536,1
-0.30739176,0.5656054,0.16811197,1
0.70780754,0.0776535,0.31191665,0
0.88384604,0.08865696,0.29013646,1
0.12282561,0.22935392,0.043543518,0
-0.43771005,0.3245493,0.43123695,0
-0.2954918,0.5266552,0.043871567,1
0.21820986,-0.4199183,-0.18000725,1
0.24251816,-1.0,-0.03881271,1
0.6339073,0.28775224,-0.043016195,1
-0.14538524,0.00589332,0.49249423,1
-0.34719443,0.6971077,0.01915592,1
0.48739576,0.8265017,0.22291334,1
0.19191118,0.29398853,-0.036619663,0
0.5043094,0.6097657,-0.11339691,1
-0.021928579,0.67728937,0.47331628,0
0.8209975,0.3085553,0.080147505,1
-0.018568963,0.59285206,0.048898317,1
0.76211095,0.49875045,0.28677687,0
0.5472551,0.720231,0.12637892,0
-0.0068951547,0.8000108,-0.21038735,0
0.028945148,0.33490348,0.596102,0
0.19687268,0.33765018,0.060398467,1
0.69335735,0.82360494,0.2628783,1
0.045473307,-0.1118018,0.1856131,1
0.63061035,0.45683232,0.26399517,0
-0.2237575,0.65769714,0.082757935,1
-0.04214689,0.76975334,0.028982967,0
0.7210325,0.30366516,-0.09075366,0
0.28261465,0.32434824,-0.0887323,0
-0.015095353,-0.2614327,0.15763651,0
0.7280588,0.17199445,0.3351416,0
0.83876306,0.03215182,0.11465712,0
0.7158207,0.40133926,0.2505541,0
-0.19819272,0.4851892,0.27790052,0
0.22732365,-0.4487617,-0.18803865,1
0.6811125,0.5525584,-0.06373398,1
0.15047061,0.3231413,-0.0032022744,1
0.70428896,0.48496336,0.08762973,0
-0.46078682,0.15406784,0.38558975,1
0.4207515,0.55666333,0.29902393,1
0.7479304,0.76432556,0.43180135,1
0.5720222,0.370631,0.3004943,0
0.62723094,0.73282385,-0.01854384,0
-0.16524395,0.41565007,0.19735038,1
0.36198175,0.7717556,0.3418417,0
0.37787998,0.67905295,0.23888838,1
-0.06740746,-0.23463714,0.28025797,1
0.5730177,0.21389134,0.5288737,0
-0.048336,-0.22014004,0.2538312,0
0.7391593,0.1932887,0.3686459,0
0.90748626,0.49779892,0.07853483,1
-0.11651078,0.60412467,0.21791065,0
0.6810442,-0.06204167,0.08049903,0
-0.035826653,-0.81586087,0.38417014,1
0.2237778,0.33241892,-0.15684262,1
0.41554415,0.9450993,0.04978767,0
-0.35313326,0.7825237,0.3914441,0
0.7696566,0.2533698,-0.19958007,1
0.79095864,0.64728725,0.18359616,1
-0.06662938,-0.11439049,0.107397355,1
0.8863089,0.38249335,0.2469261,1
