0,1,2,3,4,label
-0.32907546,0.6706368,0.09016299,0.73194057,-0.7693566,0
-0.17195672,0.3582854,-0.2564221,0.5163195,-0.5861122,1
0.5782695,0.73116446,0.0671179,0.5133018,-0.70594424,1
0.15480432,0.09053281,-0.3666348,0.60705787,-0.6468786,0
0.930488,0.3992859,-0.21288355,0.6123134,-0.705879,1
0.012387902,0.6247933,-0.26162282,0.72457796,-0.6152659,0
0.72161216,0.23487939,-0.2781834,0.5890175,-0.6993093,1
0.19489765,0.30621177,-0.056926306,0.90009105,-0.4665615,1
0.06061709,0.72666323,-0.39238867,0.6674764,-0.59920806,0
0.78740203,0.31424338,0.038127013,0.6366005,-0.6477183,0
0.099195436,0.24171336,-0.10865475,0.6882246,-0.5793597,0
0.4488152,0.43572915,-0.49513426,0.39753532,-0.612736,1
0.28198957,0.30229717,-0.25922826,0.90520984,-0.43504363,1
0.61737514,-0.032877237,0.027707152,0.59110993,-0.55602896,0
-0.096922725,0.59449625,-0.22299676,0.65909433,-0.7562203,1
0.90065336,0.0017591715,-0.45710123,0.53414166,-0.6156507,1
0.63753736,0.22859201,-0.19632776,0.5847645,-0.7003726,1
-0.3530339,0.56286657,-0.009724438,0.47226053,-0.7545279,1
0.67150724,0.108595386,0.16412675,0.6563926,-0.49499705,0
0.8620878,0.06388679,0.13215367,0.6159394,-0.64195985,1
0.059829786,0.21860859,-0.16179177,0.8120134,-0.71924937,0
0.4347173,0.13397986,-0.012621067,0.6779346,-0.48377863,0
-0.5038826,0.3654556,0.29879084,0.54041415,-0.5933298,0
-0.34517932,0.52212566,-0.16530806,0.50273174,-0.718997,1
0.1300022,-0.35098624,-0.41366622,0.49818203,-0.5941396,1
0.12787104,-0.86647224,-0.22659928,0.44173366,-0.4983227,1
0.60438323,0.25522894,-0.28502923,0.70150906,-0.5156292,1
-0.23570186,0.035309434,0.40297514,0.8455217,-0.8168092,1
0.13565125,0.52561224,-0.3118087,0.7844751,-0.601411,1
0.49565715,0.7731494,0.028450266,0.46428004,-0.653683,1
0.1337657,0.27254713,-0.26147598,0.8001634,-0.7102532,0
-0.022569567,0.7032117,0.33454034,0.20736864,-0.5520422,0
0.81971616,0.295815,-0.13054954,0.5685968,-0.649424,1
0.7079947,0.35020602,0.09156938,0.6442703,-0.61694145,0
0.74676704,0.23116195,-0.05906524,0.58129,-0.6111698,0
-0.06763011,0.55875987,-0.16445893,0.7648954,-0.7668925,1
0.75209844,0.44400272,0.115173146,0.6520882,-0.6789788,0
0.9464749,0.1714092,0.05942899,0.6019968,-0.65307283,1
-0.041870266,0.7507329,-0.48878002,0.63582486,-0.67726606,0
-0.042779475,0.3566579,0.5010788,0.7436041,-0.5316821,0
0.17213003,0.33426103,-0.2002957,0.7491062,-0.41028115,1
0.7085751,0.7371782,0.10490173,0.5598482,-0.7766,1
0.72407335,0.3535949,0.013557568,0.6876559,-0.5655259,0
-0.02864635,-0.08893439,0.010996714,0.6893834,-0.6095324,1
0.61346996,0.43917552,-0.122546375,0.70173115,-0.5271721,0
0.6044784,0.39102912,0.08910723,0.7934681,-0.6035739,0
-0.26813293,0.6444427,-0.12764043,0.63731766,-0.72176003,1
-0.053203315,0.75570023,-0.20334454,0.51583284,-0.57648003,0
-0.028095335,-0.17402637,-0.010173902,0.5738833,-0.59688467,0
0.9536644,0.44205666,0.07303135,0.6305683,-0.7057654,0
-0.109319806,-0.22761059,-0.011698887,0.7550141,-0.6392416,0
0.8158836,0.015612185,-0.08063235,0.5516336,-0.5983779,0
0.7014553,0.36550865,0.07162289,0.6338341,-0.61187947,0
0.63896406,0.5726707,-0.0695835,0.4922366,-0.6398259,1
0.13613564,-0.37976563,-0.41768596,0.49890074,-0.6115415,1
0.09194186,0.3027435,-0.21966194,0.7803356,-0.7266873,1
0.6869232,0.43471014,-0.12661192,0.73802286,-0.5570447,0
0.06652908,-0.054149598,-0.38672164,0.6133465,-0.677879,1
-0.5286366,0.21337597,0.24399966,0.4884735,-0.55526733,1
0.7610756,0.6948314,0.29690123,0.550911,-0.75880444,1
0.55694413,0.33954558,0.13113482,0.7877441,-0.5260855,0
0.6254257,0.6637918,-0.2660119,0.678936,-0.5660846,0
-0.33175582,0.4912172,-0.0145259425,0.4995356,-0.6165764,1
-0.22208709,0.40447554,0.013145447,0.6791336,-0.67075527,1
0.36205852,0.7319801,0.17281744,0.6537802,-0.5320793,0
0.61271507,0.2389481,0.018042162,0.6008555,-0.7164495,1
0.3857044,0.6794988,0.041376665,0.4424069,-0.6131896,1
-0.14924848,-0.18650234,0.1371932,0.6068367,-0.6180878,1
-0.1318703,-0.17154235,0.1041331,0.6062229,-0.59289646,0
0.714187,0.16971257,0.21917614,0.66913414,-0.6367966,0
0.9078629,0.42962745,-0.13256381,0.60193366,-0.6782742,1
0.64737546,0.1615795,-0.12700403,0.7110776,-0.47390515,0
0.65321743,-0.028693438,-0.1340164,0.609314,-0.5276591,0
-0.16354963,-0.6834489,0.29554513,0.58786494,-0.6353509,1
0.17017497,0.2997851,-0.40497094,0.7293652,-0.7403835,1
0.41992196,0.8847058,-0.18896186,0.5645841,-0.54596245,0
0.75681263,0.16831306,-0.46000752,0.5508677,-0.6725335,1
-0.122482926,0.7038189,-0.11543503,0.7042581,-0.7161887,0
-0.14512199,-0.08532825,-0.086533725,0.64819354,-0.592732,1
0.524397,0.50029224,-0.112952664,0.7086464,-0.5395319,0
0.08896637,0.29889596,-0.27313888,0.7543596,-0.7140004,0
0.66320765,0.38200307,-0.37040195,0.68680567,-0.54068226,0
-0.06869674,0.7732733,-0.20970817,0.5490317,-0.59265745,0
0.54713374,-0.021780789,0.3456702,0.58812433,-0.6140847,1
-0.28812468,0.5333057,-0.2747104,0.4059077,-0.6982883,1
0.43398947,0.28294146,0.31612098,0.8154323,-0.54238087,0
-0.15526715,0.52741295,-0.08335799,0.5018594,-0.6653482,0
-0.40242463,0.063648045,0.23468265,0.46227884,-0.65944445,1
0.4882534,-0.4748292,0.5048652,0.64894277,-0.43134564,0
0.7245353,0.24640174,0.21413076,0.63316625,-0.64887094,0
0.5803791,0.5368637,-0.07298249,0.50821453,-0.70319,1
0.91496795,0.2579117,0.037225455,0.60723865,-0.66301,1
0.03309703,0.0013458431,-0.18769135,0.7775411,-0.68409634,1
0.0065553486,-0.023347855,-0.053416755,0.7137058,-0.60213536,0
-0.26617533,-0.29074186,0.058858365,0.51447123,-0.58277804,1
0.6393894,0.51300603,-0.19409418,0.4966965,-0.70872426,1
-0.14314362,-0.381509,-0.2055827,0.3476472,-0.5644401,1
0.59176606,0.5497503,-0.26480788,0.739478,-0.53365,0
0.29467323,0.23862368,0.27172866,0.7378007,-0.50026464,0
-0.034926027,0.07680616,-0.24684608,0.6642958,-0.58690226,1
0.68372476,0.23758045,-0.12482809,0.57003725,-0.5884984,1
0.30482885,0.26954633,-0.37744585,0.75648093,-0.56466126,0
-0.15626615,0.13507648,-0.24396065,0.40105718,-0.6260369,1
0.7521986,0.27598143,-0.055780247,0.61701095,-0.61276615,1
0.78728634,0.2110348,0.114140555,0.6247005,-0.61063087,1
0.24561052,0.6120551,-0.3758041,0.6566134,-0.6292905,0
0.67742777,0.47824156,-0.1731801,0.71020085,-0.53616893,0
0.9507937,0.33220524,-0.04899212,0.60978556,-0.65351295,1
0.3641761,0.6521049,0.19590554,0.5695182,-0.6534071,0
0.12504973,-0.1160357,-0.5261017,0.63227654,-0.77890575,1
-0.032623947,0.7578896,-0.24303357,0.5603134,-0.5941176,0
-0.29547346,0.64901954,-0.015801221,0.6948413,-0.7268081,0
0.89689827,0.15343328,0.031629555,0.59537214,-0.59203315,0
-0.22064638,0.36202186,-0.32340205,0.34229684,-0.640007,1
0.07304536,-0.08274338,-0.093775645,0.6766252,-0.59745157,0
0.75632906,0.3817697,0.17290877,0.6665842,-0.6737937,0
0.64043176,0.20837903,-0.56798744,0.5121138,-0.6371209,1
-0.019598484,-0.19371808,-0.13545576,0.6910137,-0.56784594,1
0.5141731,0.8552022,0.14633368,0.6590211,-0.6317814,0
0.74898434,0.37100604,0.015555121,0.65421045,-0.6027948,0
-0.08599901,-0.092556804,-0.12949553,0.66757905,-0.59956855,1
0.4861099,0.72543013,-0.3450758,0.60329264,-0.5400844,0
-0.11736381,0.41014886,-0.022311717,0.8139866,-0.74995255,1
