0,1,2,3,label
-0.8317492,0.05328314,-0.13870461,-0.9802695,1
-0.8444638,0.1913072,0.08333108,-0.98457295,1
-0.7554898,0.46135852,0.24395001,-0.98578846,1
-0.8000076,0.19699794,0.09177381,-0.9827602,1
-0.93317634,-0.18160972,-0.46222085,-0.97789663,0
-0.764423,0.24795225,-0.056647092,-0.97913367,1
-0.9307523,-0.18250507,-0.40628803,-0.97562003,0
-0.47971886,0.11966635,-0.8046073,-0.97349787,2
-0.80172193,-0.10359529,-0.6852753,-0.9754167,0
-0.90524405,-0.099573314,-0.509497,-0.9770796,0
-0.69639933,0.49439812,0.030751467,-0.98130816,0
-0.62861884,0.60030496,0.016814977,-0.9830616,1
-0.7673304,0.23087214,-0.22715214,-0.9801275,1
0.27918458,-0.36727238,0.38498378,-0.990992,2
-0.6747715,0.6035156,0.45116425,-0.98207545,1
0.08186883,0.44864935,-0.6506674,-0.97328824,2
-0.760728,0.37758416,0.14098948,-0.98368037,1
0.8324683,-0.63336766,0.4058059,-0.9946368,2
0.013637722,0.24608865,-0.3698805,-0.9739298,2
-0.22293466,0.4997405,-0.34513664,-0.97618496,2
-0.83510804,-0.076562315,-0.5119446,-0.9772134,1
-0.33594504,0.41812596,-0.4960006,-0.9770564,2
-0.84884095,0.39287734,0.40657318,-0.9779092,1
-0.8647472,0.14720446,0.095202476,-0.9620048,0
-0.80766606,0.32723597,0.18699515,-0.984446,1
-0.8776724,-0.0985589,-0.5572926,-0.97576195,0
-0.8150711,0.1224416,-0.015616298,-0.98085487,1
0.2303856,-0.31779754,0.07229799,-0.9865727,2
-0.0054023266,0.44997463,-0.31547958,-0.97831285,2
-0.8908031,-0.14492658,-0.4265582,-0.97138226,0
-0.37200275,0.5153718,-0.49418223,-0.9769626,1
-0.34270996,0.2563628,-0.39364704,-0.9646506,0
0.2512952,-0.19303769,-0.34811118,-0.9798023,2
0.5938083,-0.021137148,0.42944777,-0.9813473,2
-0.6840455,-0.19440931,-0.8285672,-0.97272396,0
-0.062398672,0.6673756,-0.7174929,-0.9720446,2
-0.67455286,0.43144557,-0.10765159,-0.98133326,1
-0.8659166,0.08568309,-0.1190141,-0.97866607,1
-0.005812198,0.2856131,-0.64621174,-0.9734789,2
-0.80228996,0.16046928,-0.10694738,-0.98241335,1
-0.5328658,-0.18898648,-0.79614925,-0.97310364,0
0.17635721,0.48775694,-0.6624577,-0.9733357,2
-0.50335276,0.61045736,-0.19218272,-0.9813073,1
-0.5465088,0.50776196,-0.27573022,-0.98013777,2
-0.8931277,0.041615844,-0.2206456,-0.97990817,0
-0.8863511,-0.18694237,-0.5889381,-0.9765994,1
-0.84462357,-0.053237855,-0.38597915,-0.9766406,1
-0.7007386,0.21924308,-0.45637763,-0.97781146,0
-0.0804303,0.64561975,-0.7501328,-0.9719805,2
0.13599867,0.7452495,-0.38219145,-0.9765663,2
-0.2648896,-0.042470843,-0.9315801,-0.97080815,0
-0.8253273,0.11494712,-0.19458807,-0.9812767,1
-0.8017858,0.19264261,-0.05409047,-0.98317856,1
-0.06421098,-0.76570505,-0.35031265,-0.9813122,0
-0.7719533,0.2573525,-0.19163397,-0.9801392,0
-0.84759533,0.10545159,-0.03962952,-0.9830347,1
-0.037126094,-0.018642083,-0.5140845,-0.9741075,0
-0.18070877,0.57578933,-0.3094465,-0.97738355,2
-0.17784184,0.53197074,-0.6507913,-0.9741973,2
-0.7950876,0.21446899,-0.0065744817,-0.9823603,1
-0.78249216,0.16188475,-0.2967959,-0.9799296,1
-0.23313168,0.36423358,-0.7007649,-0.97400934,2
-0.7189803,-0.07668823,-0.693156,-0.97327954,0
-0.59763795,0.039555714,-0.7695918,-0.97406703,0
-0.034329057,0.09712319,-0.40526912,-0.9748641,2
-0.33083087,0.6031997,-0.52942586,-0.97627807,2
-0.38105989,0.7327702,-0.12479977,-0.9808752,1
-0.7917234,0.17987531,-0.030686885,-0.9808256,0
-0.6011317,-0.057301104,-0.896064,-0.97202754,0
-0.7994159,0.058649853,-0.33217886,-0.97992164,1
-0.85046315,0.23044023,0.20145917,-0.9770829,1
-0.6235496,0.22388558,-0.55289805,-0.9764336,1
-0.8531436,0.0636372,-0.11452113,-0.97963715,1
0.42446256,-0.32607675,0.6185953,-0.9856606,2
0.0983215,0.66140544,-0.3276273,-0.97643185,2
-0.7563921,0.4553842,0.18236446,-0.9853995,1
-0.7292727,0.353028,0.10054919,-0.9836052,1
-0.51082635,0.5698203,-0.11643164,-0.9807565,1
-0.76234853,0.20425738,-0.24501881,-0.97902405,1
-0.49136877,0.74070317,0.0035281777,-0.9832662,2
-0.64580727,0.52848345,-0.036791474,-0.98250437,1
-0.029584438,0.67386794,-0.56719935,-0.97482914,2
-0.6739092,0.27152947,-0.41228622,-0.9770994,0
-0.8615724,0.034833595,-0.27675867,-0.98041904,0
-0.92624646,-0.115969986,-0.3773833,-0.9789017,0
-0.49083692,0.5695698,-0.2940879,-0.9799156,0
0.26182413,0.3315478,-0.5257387,-0.9747054,2
-0.21162662,-0.2528323,-0.42778647,-0.9776969,2
-0.8124678,0.14913075,0.18578547,-0.963233,1
-0.14546019,-0.22263393,-0.20064518,-0.9789133,0
0.69789445,0.099214084,-0.057395816,-0.981979,2
-0.5471044,0.417095,-0.16439135,-0.9812394,0
0.06841165,0.51309216,-0.41725275,-0.97533673,2
-0.6860366,0.036569417,-0.5838175,-0.9765426,1
-0.7021358,0.2625996,-0.13832222,-0.982069,1
-0.67221487,0.4600673,-0.09806198,-0.97984916,0
-0.83107376,0.23373947,0.081326395,-0.98534536,1
-0.9408164,-0.25372642,-0.51164967,-0.97411656,0
-0.7011963,-0.25741002,-0.867026,-0.97247916,0
-0.13220367,0.5024004,-0.6958456,-0.97370917,2
0.33356678,0.25183195,-0.05245617,-0.9768819,2
-0.25445837,0.6690611,-0.5348463,-0.9764047,2
-0.31332216,0.045322314,-0.47473907,-0.9696187,0
0.45039117,0.010298997,-0.36241254,-0.97809964,2
-0.87775785,-0.054350525,-0.4487057,-0.97690004,0
0.47401464,-0.3066758,0.1733377,-0.9889252,2
-0.77319944,0.014515877,-0.61924875,-0.9747281,0
0.59306014,-0.46996826,0.033944637,-0.98400134,2
0.058683634,0.680338,-0.5195441,-0.9756076,2
-0.8554604,0.0043595433,-0.24084096,-0.9808152,1
0.81124866,-0.18174765,0.71613693,-0.982268,2
0.28564596,-0.2610673,0.11430201,-0.98538786,2
-0.65013754,0.43339285,-0.09488791,-0.9778295,0
-0.15972394,0.57531095,-0.5430083,-0.9754279,2
-0.9287364,-0.16612506,-0.3781043,-0.9742633,0
-0.7094549,0.32741326,-0.054717273,-0.9824839,1
0.11422348,0.42338097,-0.31727463,-0.97626173,2
-0.84731424,0.13068387,-0.21663754,-0.98198104,1
-0.004271239,0.37516686,-0.76448625,-0.9721522,2
-0.7425227,0.20913006,-0.19691901,-0.97134656,0
-0.8363159,0.14681342,0.038743317,-0.9817129,1
-0.8253908,0.21256292,0.07721722,-0.98422366,1
-0.687348,0.38427514,0.0254502,-0.98376846,1
-0.3299719,0.81245613,-0.26028246,-0.98027384,2
-0.769595,0.16772166,-0.31430775,-0.9768803,0
-0.2907474,0.5597122,-0.53841794,-0.9769541,2
-0.6767093,0.26708144,-0.20375441,-0.98139286,1
-0.7004622,0.3622893,0.013277382,-0.98206484,1
-0.8866619,-0.01465638,-0.32506484,-0.980581,0
-0.5421039,-0.007400647,-0.84380203,-0.9727767,0
-0.79168665,0.30963257,0.21517819,-0.9442146,0
-0.6642145,0.3842633,-0.011371881,-0.9836926,1
-0.94711196,-0.060620844,-0.09597054,-0.96536666,0
