0,1,2,3,4,label
-0.30092528,0.7209656,-0.9851571,0.04967279,-0.4976826,2
-0.85783994,0.082164645,-0.98517704,0.2651492,-0.11852668,1
-0.8678334,0.2155405,-0.981261,0.43981653,-0.14530107,1
-0.7813086,0.4735379,-0.977474,0.562414,-0.28211525,1
-0.4115249,0.6393168,-0.9847569,0.07884221,-0.5013799,1
-0.8634759,0.031037182,-0.9878677,0.04234276,-0.3797378,0
-0.8247857,0.2206205,-0.9813637,0.44433188,-0.09036295,1
-0.9591812,-0.14273167,-0.9893681,0.010527745,-0.2476354,0
-0.9560442,-0.14341307,-0.9883688,0.052512594,-0.18300736,0
-0.84056586,0.20282295,-0.9834901,0.28206915,-0.27596533,1
-0.5201841,0.15524647,-0.9924379,-0.24579239,-0.35995632,2
-0.9338274,-0.06495988,-0.9895717,-0.024541572,-0.36246318,0
-0.6586743,0.6126797,-0.9803416,0.38734102,-0.42940107,1
-0.795117,0.25528422,-0.98471355,0.19581407,-0.39276963,1
-0.22476268,0.628319,-0.9866523,0.0027158111,-0.3631684,2
0.21493548,-0.3719508,-0.98992616,0.62566185,-0.60900074,2
-0.7000725,0.6083952,-0.97381884,0.7201468,-0.14318559,1
0.026190221,0.4734338,-0.9903803,-0.11232643,-0.13069218,2
-0.7878964,0.3928247,-0.9799272,0.48356354,-0.2254468,1
-0.39515132,0.52219355,-0.9881558,-0.10030919,-0.48731703,2
0.2713545,0.29110026,-0.985923,0.3502161,0.1614199,2
0.7461146,-0.6382223,-0.9975344,0.64809287,-0.87410694,2
-0.039399385,0.27067524,-0.98779523,0.09611608,0.054099023,2
-0.26576746,0.52128595,-0.986801,0.11534433,-0.07690324,2
-0.86386657,-0.039046794,-0.99017465,-0.025976866,-0.31453967,1
-0.37775868,0.44177428,-0.9875033,-0.0092050135,-0.41592228,2
-0.719481,0.21767998,-0.9844171,0.17652202,-0.22141768,1
-0.8894519,0.17206971,-0.9760376,0.43578532,-0.021245092,0
-0.8327473,0.34525022,-0.97924465,0.5196621,-0.17945322,1
-0.9073358,-0.06390542,-0.9901646,-0.0646863,-0.3915078,0
-0.8402983,0.14814511,-0.983106,0.35996094,-0.10272518,1
0.1676817,-0.31046522,-0.9921859,0.41140717,-0.51467043,2
-0.058505177,0.4654345,-0.9874871,0.13285413,-0.26449665,2
-0.413362,0.53885007,-0.98692393,-0.0037183315,-0.4344975,1
-0.3885331,0.28064054,-0.98374057,0.06338597,-0.0840954,0
-0.8208746,0.24338515,-0.9823303,0.36251155,-0.18407595,1
0.18659598,-0.16796875,-0.9957315,0.10587278,-0.25015765,2
0.5236467,-0.02831304,-0.9885236,0.68857694,0.032940835,2
-0.71999735,-0.15058514,-0.9950154,-0.2650985,-0.22818846,0
-0.11407572,0.6954186,-0.9886936,-0.16886833,-0.42796528,2
-0.9053594,-0.09646723,-0.9900851,-0.039389715,-0.3211534,0
-0.059880853,0.3141154,-0.9912364,-0.114088744,-0.13325211,2
-0.8275666,0.18756011,-0.98400635,0.29307982,-0.22133866,1
-0.053233176,0.5688062,-0.9897982,-0.16820535,-0.29927742,2
-0.57461697,-0.14487597,-0.99436295,-0.23546812,-0.1956539,0
0.11738342,0.51380706,-0.9891548,-0.12071714,-0.14321882,2
-0.5385405,0.6245774,-0.9822335,0.22365758,-0.49264818,1
-0.57979345,0.526013,-0.9842251,0.15937114,-0.48217005,2
-0.9189179,0.071021706,-0.9850091,0.2005311,-0.3005615,0
-0.73291016,0.24578543,-0.9874866,0.016262822,-0.4388055,0
-0.13141546,0.6734462,-0.98928994,-0.19525984,-0.41436553,2
