0,1,2,3,label
-0.30092597,0.72096235,-0.9851564,0.0497315,2
-0.8578398,0.08216739,-0.985177,0.26518995,1
-0.8678336,0.21553993,-0.98126024,0.43984666,1
-0.78130865,0.47353792,-0.97747284,0.56243885,1
-0.4115252,0.63931656,-0.9847564,0.078885406,1
-0.8634759,0.031036735,-0.9878675,0.04238721,0
-0.8247858,0.22062054,-0.9813629,0.44436127,1
-0.9591811,-0.14273229,-0.98936796,0.010573387,0
-0.9560442,-0.14341354,-0.98836863,0.052556574,0
-0.8405659,0.20282276,-0.9834896,0.2821046,1
-0.5201843,0.15524572,-0.992438,-0.2457375,2
-0.93382734,-0.06496039,-0.9895716,-0.02449496,0
-0.65867436,0.6126796,-0.9803407,0.38737243,1
-0.79511714,0.25528383,-0.9847131,0.1958526,1
-0.224763,0.62831855,-0.98665196,0.0027613342,2
0.21493506,-0.37195063,-0.9899253,0.6256863,2
-0.70007265,0.60839534,-0.9738175,0.7201655,1
0.026189923,0.47343326,-0.9903801,-0.112277225,2
-0.78789645,0.39282468,-0.9799262,0.48359096,1
-0.39515164,0.522193,-0.98815554,-0.10025914,2
0.2713542,0.29110056,-0.9859223,0.35024852,2
0.7461138,-0.6382227,-0.9975336,0.64811784,2
-0.039399743,0.27067497,-0.9877949,0.09615771,2
-0.26576775,0.5212858,-0.9868005,0.11538546,2
-0.86386657,-0.03904724,-0.9901746,-0.0259296,1
-0.37775898,0.44177383,-0.987503,-0.009158239,2
-0.71948105,0.21767958,-0.98441666,0.17656116,1
-0.88945186,0.17206949,-0.9760368,0.4358144,0
-0.83274746,0.34525028,-0.97924364,0.5196879,1
-0.90733576,-0.06390607,-0.99016446,-0.0646376,0
-0.8402983,0.14814502,-0.98310536,0.3599934,1
0.16768128,-0.31046468,-0.99218524,0.41143957,2
-0.058505654,0.4654342,-0.9874866,0.13289489,2
-0.4133622,0.5388497,-0.9869236,-0.0036724657,1
-0.38853338,0.28063992,-0.9837402,0.0634289,0
-0.82087475,0.24338502,-0.9823296,0.36254394,1
0.18659514,-0.16796857,-0.99573123,0.10591573,2
0.52364635,-0.028312624,-0.9885226,0.6885979,2
-0.7199974,-0.15058577,-0.9950156,-0.26504245,0
-0.11407593,0.69541794,-0.9886934,-0.1688165,2
-0.9053594,-0.09646782,-0.99008507,-0.03934206,0
