0,1,2,3,4,5,6,7,label
-0.2881527,0.7921624,-0.9298788,-0.7179312,-0.33875966,-0.027603395,0.002560895,-0.48098147,2
-0.83934724,0.12710705,-0.90129477,-0.7707207,0.04345727,-0.0465089,-0.06689306,-0.48615456,1
-0.7653024,0.53228647,-0.85485023,-0.84886515,-0.11786223,-0.046828434,-0.11817854,-0.49652344,1
-0.39654562,0.7043071,-0.9258693,-0.723848,-0.3362068,-0.029640093,-0.027618857,-0.48750195,1
-0.8401103,0.07299645,-0.9341049,-0.7112847,-0.22109559,-0.038708933,-0.06813896,-0.47756508,0
-0.77212286,0.32040796,-0.8888676,-0.7850431,-0.11128466,-0.04302672,-0.123324536,-0.5035525,1
-0.9318472,-0.107643604,-0.9317542,-0.7117231,-0.024474472,-0.042788614,-0.0947417,-0.43587846,0
-0.82108927,0.24890567,-0.8981222,-0.774543,-0.11891215,-0.043259636,-0.08394559,-0.4764841,1
-0.5001042,0.20680234,-0.9770385,-0.63628346,-0.20215948,-0.03265623,-0.013867781,-0.46007502,2
-0.8084495,-0.026571631,-0.96604043,-0.6588327,-0.17336704,-0.033179846,-0.0030007213,-0.48869926,0
-0.7089852,0.56768686,-0.87862796,-0.8042263,-0.24081081,-0.034657918,-0.05252015,-0.4448938,0
-0.21262598,0.69971514,-0.93789387,-0.7049483,-0.20313501,-0.03209869,0.011040568,-0.4787327,2
0.22565973,-0.35154247,-0.8533351,-0.8791375,-0.45152715,-0.0269867,0.06702795,-0.45226368,2
-0.6882136,0.6739644,-0.8285318,-0.8900084,0.023182437,-0.045169316,-0.08795973,-0.4491048,1
-0.7712256,0.44988495,-0.86753535,-0.8286353,-0.05981888,-0.044518996,-0.074409895,-0.49345168,1
-0.37821817,0.5830174,-0.9527681,-0.67659813,-0.32605988,-0.028598543,-0.029045714,-0.46612355,2
0.2770744,0.35653135,-0.88557756,-0.7969089,0.34122312,-0.0473591,0.090163484,-0.5593898,2
-0.029720873,0.3328763,-0.9242657,-0.72670805,0.2254838,-0.044519577,0.03937275,-0.50412107,2
-0.84080315,-0.0011941493,-0.94535583,-0.6932259,-0.15203956,-0.038537707,-0.06627296,-0.48431277,1
-0.36118135,0.50212693,-0.9398832,-0.70022315,-0.25799116,-0.03530898,-0.08014626,-0.4736454,2
-0.85638845,0.46359807,-0.832013,-0.8781718,0.0759936,-0.046336625,-0.13065726,-0.45104164,1
-0.7013385,0.26819402,-0.91013175,-0.74565357,-0.061167054,-0.031730786,0.05130198,-0.42443407,1
-0.8732841,0.2175835,-0.85851353,-0.80367047,0.14550778,-0.026112398,-0.025289208,-0.301138,0
-0.81575274,0.3992885,-0.8622108,-0.8373984,-0.014276996,-0.049313836,-0.118475206,-0.48792958,1
-0.8818666,-0.023645759,-0.9495997,-0.6827205,-0.23006809,-0.03419526,-0.04492818,-0.46542135,0
-0.82213235,0.19391489,-0.8864709,-0.7947571,0.058840364,-0.048098363,-0.08659403,-0.48183087,1
0.17947507,-0.2835096,-0.8875362,-0.8182565,-0.3265347,-0.036375623,-0.15546754,-0.5081571,2
-0.89449793,-0.07118964,-0.93106973,-0.70526206,-0.056640916,-0.03236204,-0.021642407,-0.36469364,0
-0.3976588,0.6029713,-0.93913424,-0.702448,-0.27239317,-0.031008258,-0.021615524,-0.47211486,1
-0.37428248,0.33963442,-0.9197016,-0.7127848,0.07316916,-0.025763381,0.079058394,-0.3557842,0
-0.801116,0.29423007,-0.88312274,-0.7936538,-0.016910426,-0.040710203,-0.08307788,-0.48047912,1
0.19897938,-0.12801042,-0.93122363,-0.73441714,-0.07793436,-0.047479175,-0.2657386,-0.44815132,2
-0.69621825,-0.109811276,-0.9816954,-0.63029134,-0.05959805,-0.03692022,-0.011410184,-0.49311206,0
-0.8807941,-0.058902234,-0.9467215,-0.6893804,-0.16147587,-0.038604256,-0.061594296,-0.47248068,0
-0.6860583,0.5054341,-0.8961058,-0.77741694,-0.23435593,-0.035773393,-0.04940614,-0.5067363,1
-0.8712809,0.16066131,-0.8978072,-0.772942,-0.0022527725,-0.044162475,-0.08657209,-0.45382455,1
-0.046634167,0.3805978,-0.9566433,-0.67357427,0.029991537,-0.042814597,-0.06460041,-0.47557646,2
-0.8089133,0.23328936,-0.8975202,-0.7775469,-0.057300575,-0.046791054,-0.1041068,-0.50959206,1
-0.040122986,0.6417979,-0.9626892,-0.6594693,-0.13901344,-0.036131732,-0.06741808,-0.45376495,2
-0.5506257,-0.1054478,-0.9770519,-0.63747025,-0.020019203,-0.04164061,-0.06002325,-0.5064188,0
0.12843227,0.5893308,-0.95567244,-0.67068934,0.01773648,-0.046503004,-0.12228386,-0.4591827,2
-0.52303827,0.6896982,-0.9046293,-0.76195383,-0.33111393,-0.032207683,-0.039204407,-0.4779463,1
-0.8960767,0.11404957,-0.9100471,-0.7514872,-0.14027113,-0.04286285,-0.10584296,-0.47514805,0
