0,1,2,3,4,5,6,label
-0.2881537,0.79216284,-0.9298795,-0.7179288,-0.3387537,-0.027606366,0.002553936,2
-0.8393473,0.12710543,-0.9012963,-0.7707164,0.04347676,-0.046513245,-0.06690781,1
-0.7653024,0.5322867,-0.8548503,-0.8488612,-0.11785351,-0.046829067,-0.11817931,1
-0.39654547,0.7043071,-0.92586976,-0.7238454,-0.33619773,-0.029642478,-0.027634686,1
-0.8401104,0.07299632,-0.9341054,-0.7112826,-0.221089,-0.038711045,-0.06815434,0
-0.7721229,0.3204081,-0.88886833,-0.7850415,-0.11128106,-0.043026704,-0.12332133,1
-0.93184733,-0.10764381,-0.9317545,-0.71172094,-0.024475083,-0.04278475,-0.0947063,0
-0.8210895,0.24890566,-0.89812285,-0.77454114,-0.11890857,-0.043259103,-0.08393143,1
-0.50010407,0.20680195,-0.9770387,-0.6362808,-0.2021564,-0.03265658,-0.013862606,2
-0.8084496,-0.026572078,-0.9660407,-0.65883017,-0.17336538,-0.033180725,-0.0029889084,0
-0.7089852,0.5676868,-0.8786288,-0.80422467,-0.24081278,-0.034656443,-0.052496765,0
-0.2126258,0.69971484,-0.93789434,-0.704946,-0.20313075,-0.032099776,0.011040941,2
0.2256602,-0.351542,-0.85333633,-0.8791364,-0.45152736,-0.026985139,0.06704264,2
-0.6882137,0.67396474,-0.8285329,-0.8900075,0.02318643,-0.045170005,-0.08795166,1
-0.7712257,0.44988522,-0.8675362,-0.8286339,-0.059809633,-0.044521015,-0.074415244,1
-0.3782181,0.583017,-0.9527685,-0.6765957,-0.32605487,-0.028600313,-0.02905238,2
0.27707458,0.3565315,-0.88557816,-0.7969073,0.34123516,-0.047360618,0.09017055,2
-0.029720694,0.3328761,-0.92426604,-0.726706,0.22549781,-0.044522166,0.03936015,2
-0.84080315,-0.0011942983,-0.94535625,-0.6932236,-0.15203713,-0.038537703,-0.06626287,1
-0.36118123,0.5021269,-0.93988365,-0.7002208,-0.25798592,-0.035312206,-0.0801515,2
-0.8563884,0.46359852,-0.8320141,-0.8781708,0.07600385,-0.046338588,-0.13066158,1
-0.7013385,0.26819387,-0.91013235,-0.7456516,-0.061158463,-0.031730685,0.051305138,1
-0.87328416,0.2175836,-0.8585143,-0.8036691,0.14551666,-0.026110522,-0.02526697,0
-0.81575274,0.39928874,-0.86221164,-0.8373971,-0.01426965,-0.0493147,-0.11847255,1
-0.8818667,-0.023645997,-0.94960004,-0.6827182,-0.23006198,-0.034197703,-0.04493991,0
-0.82213247,0.19391496,-0.8864716,-0.7947556,0.05884601,-0.04809857,-0.08658978,1
0.17947543,-0.2835093,-0.88753706,-0.81825507,-0.32653272,-0.036376417,-0.15546486,2
-0.8944979,-0.07118982,-0.93107015,-0.70526004,-0.056634948,-0.032361943,-0.021632923,0
-0.3976587,0.6029711,-0.9391347,-0.70244575,-0.27238888,-0.031009514,-0.021622272,1
-0.37428248,0.33963412,-0.919702,-0.7127827,0.07317945,-0.025763143,0.07905625,0
