-0.9323699487763066,0.07765095972712435,-0.6195222040744713,-0.06298048209437854,0.02893455974437087,-0.5312417828638725,1.0
-0.906023771896445,0.007048512755586843,-0.6052795942710909,0.04927541101091387,0.04052432156311779,-0.591908085620735,0.0
-0.5707022791712624,0.01909091778961466,-0.9632501671369582,-0.22190743273682542,0.2176414637908567,-0.31651451234902195,0.0
-0.9688305732691849,0.03127275216326302,-0.5149275179317455,0.013724464909296602,0.0651975053578689,-0.5222612735156964,1.0
-0.7970091566446788,0.1003952538582453,-0.8446862107834721,-0.2423232168788168,0.025763525883265893,-0.485673066583679,1.0
-0.9430064994403984,0.04820741649482647,-0.5838512853785042,-0.01646898680444822,0.04316572458860738,-0.5498513973510024,0.0
-0.8491696758009494,0.052618884642540185,-0.6771195948723184,0.08299097152258356,-0.0004242310656637563,-0.5477477890076415,1.0
-0.2549504678793847,0.20555779936761248,-0.9010363006488231,0.06640272776046913,0.2996614135359279,-0.264635818634645,0.0
-0.9289920060201025,0.09429869831151538,-0.5670792180406943,-0.611781331705685,0.0503735408225956,-0.5353920152089222,2.0
-0.9794420961109344,0.03910879418669834,-0.49553606401023154,-0.004517474927073495,0.06613677052499807,-0.4945303522736769,0.0
-0.9432935586368257,0.09059792299788696,-0.5785959087871216,-0.3147387386264064,0.0396450822703594,-0.5316420664851037,0.0
-0.9739544919114667,0.024932054235337463,-0.5180132633378469,0.0754153773899483,0.07280628677383515,-0.5200533503068534,1.0
-0.9295473296909318,0.13203302739054507,-0.5700165487259121,-0.7916514517793044,0.03941929992678078,-0.5078168431564444,2.0
-0.8941604632940136,0.1381748161703337,-0.6575679148332578,-0.640926055613952,0.009996378184907208,-0.5505348429894179,2.0
-0.9267087836413561,0.049201216509133776,-0.5993691445252608,-0.1759058057108733,0.04235657123808825,-0.5611865183721025,2.0
-0.9254564304594286,0.0819365858421863,-0.6126541437239265,0.03386883066674437,0.02229134190042289,-0.5218776067269879,0.0
-0.9106649696420508,0.025596738095828065,-0.6081497590696257,-0.11047897699860587,0.04613350177966166,-0.5927092006879022,0.0
-0.9649698252310905,0.01575114553931757,-0.5170096088085275,0.03870254005527199,0.07075428374069587,-0.5475669714642631,1.0
0.23655887887469884,-0.11412506848526888,-0.6762846916414744,-0.24115061676540006,0.5380244917699271,-0.36684657884213867,2.0
-0.7112019776674692,0.46505048157682277,-0.5701609771510648,0.49111807830739584,0.31300178318609934,-0.8099205237581096,0.0
-0.9165231600247458,0.11737952617672642,-0.6123986091749344,-0.45667585368066116,0.02676567662893036,-0.5079858596046549,0.0
-0.8076580014661886,0.05029967420497014,-0.6302439052314806,-0.6707673553672049,0.08982229619109287,-0.563638008204863,2.0
-0.9349106892715443,0.07677606772432116,-0.6092575278151892,-0.01997603508707707,0.026473283710562956,-0.5254800015606748,1.0
-0.8932675001937139,0.12772242903565817,-0.6101240373346645,-0.5496129761539598,0.04946233955250418,-0.5615258639010986,2.0
-0.3947240415659299,-0.30432421778292257,-0.6374372454370544,0.15543751456961719,0.28726236284440554,-0.6724592962923601,1.0
-0.98351548829045,0.017332801424966838,-0.4415323080245892,-0.33944544368427354,0.13321759531001842,-0.5411041032752164,2.0
-0.9535140469806146,0.027834240152306164,-0.5464766563264024,0.07942123829708247,0.048954753477885,-0.5251230056083129,1.0
-0.8955503895138504,0.013926628925165281,-0.5367212612110059,-0.42323471969713916,0.1174364454793057,-0.5807847539767358,2.0
-0.9538053637353326,0.05615022579584321,-0.5638771184351307,0.008533742479090889,0.06060585547272212,-0.5099340291836122,1.0
-0.9749811023562247,0.02883601648982065,-0.5067255831607155,0.046711175290214735,0.0785000948064536,-0.5147276885370705,1.0
-0.9491378632223979,-0.015397836101354659,-0.48479655256981646,-0.03398468995756687,0.10027885377698387,-0.5592732992219771,0.0
-0.6276261756512445,0.14204635961199202,-0.7038301065145869,-0.048853726893959115,0.07997315529605581,-0.6715836522808862,0.0
-0.9293178731247057,0.0415659305748032,-0.5737410057396012,0.0021116688139352913,0.025258859078039035,-0.5299870604308909,1.0
-0.9718185312797998,0.023528677685307742,-0.5068933225964439,-0.010156554201387835,0.07498349290293002,-0.5122827183892787,1.0
-0.9708384537594832,0.027010348000074003,-0.47619553531011843,-0.35853575610998817,0.12098941232234461,-0.5750277557238439,2.0
