-0.9895425166369095,-0.505016278951424,-0.3241839057007057,0.0
-0.9824640688783415,-0.5142796134144088,-0.36874339221567237,0.0
-0.9900230195972726,-0.525993037027851,-0.3254519161152979,0.0
-0.9563564859137937,-0.551603694821914,-0.4524583018317104,1.0
-0.99700707626425,-0.4887194865516594,-0.29911382657407426,0.0
-0.933397804525275,-0.5849274222779949,-0.5215901763959915,0.0
-0.9631223770226034,-0.5799320534560719,-0.39756726431500883,0.0
-0.8059445863762755,-0.7237456839180663,-0.48928770079381845,0.0
-0.9799470939787079,-0.49844033978087543,-0.34536619905015975,1.0
-0.9857555581849238,-0.5198987377103766,-0.331844409461948,0.0
-0.20109850730825207,-0.25458006968231744,-0.25002945843947744,1.0
-0.8838663056665337,-0.6540215566298097,-0.5410174786560391,0.0
-0.7383373164746043,-0.8139711613839395,0.1272536690312004,0.0
-0.640430651502085,-0.6941235422818746,-0.23357416267570794,0.0
-0.9655580011770835,-0.5492659447460125,-0.4534631134925385,0.0
-0.9299239737534328,-0.5473525808210665,-0.5110246732394987,0.0
-0.970557458941137,-0.5449562666287437,-0.38061801156520514,1.0
-0.9692001841882488,-0.5224976359029374,-0.3886678901258418,0.0
-0.9644272706886114,-0.5097880596753126,-0.38454493955237146,1.0
-0.781201379325352,-0.5531366915375008,-0.6332234752539108,0.0
-0.9906982869394956,-0.49025560758987274,-0.3148370273435664,1.0
-0.9438491679703402,-0.631046789493773,-0.38698819838745946,0.0
-0.8031939400857047,-0.631087980024196,-0.5522311143166547,1.0
-0.5199424052727026,-0.8653655964191937,0.2980456254876892,1.0
-0.9923483242379206,-0.5030153638714253,-0.3230208312328973,1.0
-0.9821603456142041,-0.5089835664108279,-0.35200091762154906,0.0
-0.9677340971121593,-0.5141805592180129,-0.4093323803584994,0.0
-0.9748250531328443,-0.5159947156444404,-0.3873796239379973,0.0
-0.9918401604722288,-0.4941038197351764,-0.3039847283834285,1.0
-0.7163968242048278,-0.554344381646852,-0.8442415616333985,0.0
-0.8535270918159278,-0.6470734871371251,-0.5957671889611643,1.0
-0.9367517092565745,-0.5687885001910903,-0.4997155816626119,0.0
-0.9824920764725006,-0.5084896810118689,-0.38312167073736186,0.0
-0.9769683386626076,-0.5088372152457746,-0.3529009689186327,1.0
-0.8269787343687954,-0.5668132893121102,-0.7038764856509128,0.0
-0.9418734623276241,-0.5734593880405788,-0.5048395622621119,0.0
-0.6395341482353654,-0.39364555986352373,-0.7365394477935099,1.0
-0.9606755966250848,-0.5522241318530461,-0.4089993973271037,1.0
-0.9820382352284922,-0.5073204177519546,-0.37108023594914136,0.0
-0.9339606532911588,-0.6273138178481169,-0.44535783689871256,0.0
-0.9190325138996429,-0.5982826419159228,-0.48675286114176647,0.0
-0.9656273594756679,-0.510413381640124,-0.4023547148046732,0.0
-0.8452021138726038,-0.5663788370280493,-0.5747914724688585,1.0
-0.9112586512305081,-0.5705008734196815,-0.5532829445068186,0.0
-0.9925028153644145,-0.5171224612069818,-0.3387166006168163,0.0
-0.8922011248899241,-0.5572888497910184,-0.5365087507533078,1.0
-0.9178592408691403,-0.5633809057491522,-0.5330635438360063,0.0
-0.989950117854945,-0.4906947593439427,-0.31795764610142624,1.0
-0.9772759878709469,-0.540063946696335,-0.36590301596859176,0.0
-0.9043665942045435,-0.6057909578366371,-0.5427953488593179,1.0
-0.9605992557171271,-0.5521707718621918,-0.40349372802994926,1.0
-0.685087131605526,-0.7944605455971306,-0.28327989488683886,0.0
-0.9271050841509464,-0.46446700342584535,-0.46187415327182035,1.0
-0.9874856271386653,-0.5040247763353672,-0.3457364571182489,0.0
-0.9763181047233533,-0.4991633075283198,-0.37295239801322644,1.0
-0.9534445543600548,-0.5307633269508499,-0.4479402331024988,1.0
-0.9860007369128563,-0.49349650558142133,-0.31002502488323647,1.0
-0.9789610584521823,-0.5219276453404466,-0.35717580058127796,1.0
-0.9902535316829313,-0.5127119597928376,-0.3098892009081078,1.0
-0.9848356201061021,-0.5086376155190665,-0.33382291473331005,1.0
-0.9348991958098795,-0.5237658902058515,-0.44444463892502295,1.0
-0.9054673017572801,-0.5684897520027401,-0.6154003057867665,0.0
-0.9579748960367526,-0.5452083209069706,-0.43564278345149904,1.0
-0.995905226331927,-0.4819879631623305,-0.2866212154799682,1.0
-0.9317547804744838,-0.5990487613543011,-0.5055613638056726,0.0
