-0.9561759360872688,-0.5574044961450165,-0.47326744192807063,-0.47889070787330423,1.0
-0.9779203439356479,-0.5014180161201358,-0.4632489356916357,-0.49083793749989246,0.0
-0.9854132624212117,-0.5152476583173475,-0.4262410098844842,-0.46394538429623644,0.0
-0.9516813318333648,-0.5466716330746734,-0.5218660123975292,-0.47915187822790545,1.0
-0.9924126765385806,-0.4717659124941449,-0.41124920545194527,-0.48432023301978466,0.0
-0.9288110641752818,-0.584958941215696,-0.5743584379287691,-0.4784736544211458,0.0
-0.9584940363334552,-0.5761664074757399,-0.4783818038563049,-0.45652372908475586,0.0
-0.7995738441140113,-0.7397279340879555,-0.545132549470749,-0.4627997968207428,0.0
-0.9756379736418765,-0.48315919651002487,-0.43907257932900234,-0.502054779923043,1.0
-0.9810374993517614,-0.5075172686186017,-0.4341520785989093,-0.4717677448194657,0.0
-0.8781878454641544,-0.6662702519045646,-0.5837254448175336,-0.4298438097943495,0.0
-0.9194057643708016,-0.5594755790222796,-0.5555677847599437,-0.5091178325758652,1.0
-0.9841186787105815,-0.5194884260708907,-0.4239693418792755,-0.46274343625713765,0.0
-0.6286480115812795,-0.6912196198775256,-0.3891723925149797,-0.4433643010391259,0.0
-0.9889060970421137,-0.48462437784279006,-0.4255959362034481,-0.49033322393652246,0.0
-0.9611394632863938,-0.5430293709240464,-0.5297691673722691,-0.47710364594271054,0.0
-0.9259287328691811,-0.5415977559642906,-0.5741007844157608,-0.49698236796527695,0.0
-0.9268221454432705,-0.6153866126846412,-0.5256790218587281,-0.46985209209850554,0.0
-0.9662930810333256,-0.5364754558860706,-0.46063664847807456,-0.4804892398654351,1.0
-0.9644442018307875,-0.5115775086013457,-0.47343721688635154,-0.4955297676648888,0.0
-0.9606278165603466,-0.4949559636379183,-0.4685127325924083,-0.5129289532928281,1.0
-0.963286744660368,-0.47351853514908804,-0.4894528554786221,-0.5137076001454861,0.0
-0.9866738891751159,-0.47354014404566747,-0.4179947897507551,-0.4996451716982565,1.0
-0.9384269712323862,-0.6336164436192566,-0.476326181964001,-0.4299821613161236,0.0
-0.7999657127698377,-0.631954441742882,-0.59297589803002,-0.5257076704595304,1.0
-0.5080781621146456,-0.8640060231797555,-0.016638118193781803,-0.4077428929623693,1.0
-0.9881761670334805,-0.4885447133607946,-0.4214672563201256,-0.4903252804658162,1.0
-0.9774648087640722,-0.49578013574713353,-0.4495119166378782,-0.48152749258390026,0.0
-0.9633461275137535,-0.5011677728963583,-0.49232521315716365,-0.5049197791534014,0.0
-0.9703899137413625,-0.5040306651007804,-0.4798023012928885,-0.4872796810599893,0.0
-0.9876284747449658,-0.47793171208938495,-0.4071757597508848,-0.49144034359022937,1.0
-0.712801341757447,-0.5655025270102422,-0.8053291615359344,-0.5771868135275556,0.0
-0.7643077831088507,-0.6326305451363953,-0.5628336524907948,-0.5192151578553547,0.0
-0.8486686697524628,-0.6541682029868645,-0.6137430262543719,-0.4976457757349336,1.0
-0.9322180459244723,-0.5647527861759074,-0.5598723052580601,-0.48193856021009196,0.0
-0.9781272424433916,-0.4940612108969784,-0.4739851791958812,-0.4974183516048517,0.0
-0.823052799256462,-0.569970942157264,-0.719378952819263,-0.5218491919245588,0.0
-0.9374848185251329,-0.5714656291648248,-0.5502669815175097,-0.4932415716767691,0.0
-0.6380084364560972,-0.3871425328352104,-0.7517103975415038,-0.5919186664384305,1.0
-0.9568625508166899,-0.5442746550928684,-0.48035342355007643,-0.49106211928849325,1.0
-0.9550356758453431,-0.555621512254405,-0.47523379644291763,-0.47025890918390173,0.0
-0.925860620615533,-0.5934366010863278,-0.557290546579186,-0.4893092053929977,1.0
-0.9573529841650541,-0.5350725807076716,-0.4842368633018055,-0.4956039410773177,1.0
-0.9775982890001321,-0.49267230342672125,-0.4693816107462912,-0.494468661226789,0.0
-0.9289002465703777,-0.6296682279300442,-0.5145841590283533,-0.4535256646500869,0.0
-0.9549740443826856,-0.5580011081566819,-0.4675038490039744,-0.48476743903190905,1.0
-0.9920425508293341,-0.4972942613597077,-0.40410199947250913,-0.47259728385173017,0.0
-0.9694761755390373,-0.506713728787465,-0.4669820991366122,-0.49313866257775424,1.0
-0.9653308723329139,-0.528516913961146,-0.4864302496267933,-0.4800895742853337,0.0
-0.9463569505312143,-0.5803235267089478,-0.5097615740909345,-0.46763251608443823,0.0
-0.9878605348791476,-0.50606179233281,-0.4400450756847643,-0.46933754242104064,0.0
-0.8884179885590519,-0.5519439291173005,-0.5669002520331554,-0.5386091773414056,1.0
-0.9130674748529533,-0.5611618201545412,-0.58191447244064,-0.49469941362897973,0.0
-0.9860100600250875,-0.4739542733917467,-0.4187077788027502,-0.4964163467859387,1.0
-0.9014769077157437,-0.58732712443814,-0.6096755597617166,-0.48612342707513045,0.0
-0.8999592083116132,-0.6075352316718403,-0.5794122366894403,-0.49746375396192727,1.0
-0.9815046690943235,-0.49339530199166004,-0.42960304432605867,-0.4987657110764493,1.0
-0.6782012808551862,-0.8035425276332553,-0.40728276770754607,-0.47693138820144854,0.0
-0.9228559136376984,-0.44845511308076774,-0.5244967093033356,-0.5506417244186571,1.0
-0.9829800257320037,-0.4905681804852951,-0.4409849025037405,-0.4899798376622826,0.0
-0.9720050435810841,-0.4842291729206435,-0.45944465360791353,-0.509163113143783,1.0
-0.9585627971949995,-0.5220142807480581,-0.4970085004221046,-0.5012552037439043,1.0
-0.9491259717759808,-0.5215049446450851,-0.5139846242398232,-0.5051605259207922,1.0
-0.8711794955927266,-0.5107409506993733,-0.6528840435763112,-0.5433783782642921,0.0
-0.9818106793830014,-0.4762400834805324,-0.4157782079722885,-0.5042877258648556,1.0
-0.9749878818355227,-0.5097131217677563,-0.4427300296793639,-0.49097898699773124,1.0
-0.9856327017812474,-0.4997090676445471,-0.4161067763963453,-0.48048196782803493,1.0
-0.9810057456391148,-0.4937246935596886,-0.43321558990431286,-0.48349200234393563,1.0
-0.9304921096061317,-0.5122480932051643,-0.5155802884445565,-0.5140947901827723,1.0
-0.9541857293895916,-0.537095717915647,-0.5041907635206874,-0.49650140969751166,1.0
-0.9911850169400379,-0.46366292692251593,-0.3960807645875563,-0.49856201370932773,1.0
-0.8245063549076894,-0.643355321169562,-0.715735494984868,-0.5086646454730467,0.0
-0.922304642653362,-0.6098882181267677,-0.5140005711775794,-0.47103303688000375,1.0
-0.932536941970998,-0.566557091151304,-0.4990163337449915,-0.4859792873667812,1.0
-0.8277099484613618,-0.48646819822696385,-0.6611473217276712,-0.5480749461391491,0.0
-0.9251227766446306,-0.5961719565179817,-0.5603338240971921,-0.4689448734499194,0.0
-0.9366652126447731,-0.6176824421731391,-0.5272018628972623,-0.46922777443862584,1.0
-0.9766533000657917,-0.515416517774458,-0.4500001712052534,-0.4902381502797521,1.0
-0.96677644423523,-0.5183437922993651,-0.47621271404609333,-0.48770179436596506,0.0
-0.9382014439366774,-0.600464393204713,-0.5006277416183857,-0.4525593058980448,0.0
-0.9882802202231816,-0.4709795313230559,-0.4220482800733972,-0.48582401175947615,0.0
-0.9704446237402352,-0.5197765322915398,-0.48732163740164014,-0.4876708840649652,0.0
-0.9569038741948102,-0.5625058269394034,-0.4901353760374428,-0.4860850761188194,1.0
-0.9659871258574289,-0.4940719128045897,-0.4425163658343446,-0.49716532279002573,1.0
-0.9781915559162156,-0.500169757504195,-0.4489034054149857,-0.4971319929807837,1.0
-0.8206853683141431,-0.6360645629806609,-0.5924744696862692,-0.5323279821530255,1.0
-0.9371207313112258,-0.5980251818352815,-0.5418760128693761,-0.45650172163990466,0.0
-0.944631758777954,-0.5732966419561035,-0.4939747738992165,-0.48387471900299106,1.0
-0.8829176846099189,-0.5042286828894982,-0.547932833514658,-0.5434838191134693,1.0
-0.9328306004712541,-0.5642041338614647,-0.5081056713631289,-0.49096708533036026,1.0
-0.8614024046389542,-0.7026983462397125,-0.39517311846152925,-0.47496924367065335,0.0
-0.9794849624226002,-0.45129488883970825,-0.4198600535327447,-0.5212932012750234,1.0
-0.9479286431552089,-0.5156146817244575,-0.48876004085427793,-0.503951014164893,1.0
-0.9904519746903473,-0.4796819402593841,-0.3977412021961929,-0.479706061600607,0.0
-0.9607729675070378,-0.5275064935447107,-0.5018591869416199,-0.48114846423544866,0.0
-0.7724737486906552,-0.6787441541141775,-0.5507024235563514,-0.4435125393507177,0.0
-0.9763483035333307,-0.46219849314775685,-0.45831573515089685,-0.5028396835362622,0.0
-0.9871887974891959,-0.455708548190739,-0.41376319081874147,-0.5199098435777398,1.0
-0.9717126636134331,-0.49497178935542296,-0.4423482740590267,-0.5101396855136279,1.0
-0.9703032803493621,-0.5453237153741541,-0.4614021438099225,-0.47207328316125546,0.0
-0.9797457717651996,-0.5068879743961937,-0.4245220659205403,-0.48395327914972086,1.0
-0.9655605053360437,-0.5033428247734951,-0.46596763326136914,-0.5052703071959729,1.0
-0.9675714500780392,-0.5263913118079767,-0.477960130674493,-0.48055507100561884,0.0
-0.9706590937010824,-0.5262171474085403,-0.47514523715059215,-0.48052487419298795,0.0
-0.8872652820617252,-0.5439130698037604,-0.6215430354548528,-0.535927482670765,1.0
-0.9576910869292354,-0.5375480297486888,-0.5196654089846082,-0.48656548151474827,0.0
-0.9679287426450067,-0.552345918381143,-0.46170826704377405,-0.45744917255419104,0.0
-0.7514914403365868,-0.6026949987453973,-0.6991948553364289,-0.5474810221514801,1.0
-0.837931112873842,-0.5099940900990124,-0.6625413516088999,-0.5515022010826777,0.0
-0.9008402377746967,-0.5447986174015966,-0.5412274066111804,-0.5258210152614287,1.0
-0.9385163581541004,-0.4824911466432273,-0.5261735319527632,-0.5179969306596447,0.0
-0.8526714251276475,-0.5206615265342721,-0.6291266970157776,-0.5308691921786103,0.0
-0.8754336691326733,-0.5571198642535686,-0.5879992723820651,-0.5108531588086332,1.0
-0.9226139515494786,-0.5572234111876893,-0.6096689705655612,-0.4996089702955538,0.0
-0.9726653118338162,-0.4885469663709735,-0.4573655083358731,-0.5063949062736567,1.0
-0.9518540632564405,-0.5179949849674794,-0.5218747096385976,-0.5077464413860459,0.0
-0.9607689506525606,-0.5691958395395866,-0.46020684481520835,-0.46923045844035766,1.0
-0.9616670491626629,-0.556076704760858,-0.4747208998580946,-0.47798366790925834,1.0
-0.9258701110923311,-0.5003679690266922,-0.5272327399168456,-0.5074953701988304,0.0
-0.8266094666214775,-0.6017021230254016,-0.6776937801443368,-0.49875556701959983,0.0
-0.7342768475680916,-0.5753317890889738,-0.7299033237484335,-0.5389256174991265,0.0
-0.9407574334322224,-0.6122850396597712,-0.4988953029023605,-0.45151461329668946,0.0
-0.9065452475825646,-0.5649871549135687,-0.6303577163316366,-0.5169363768157181,0.0
-0.9379422665184569,-0.47661885556973144,-0.5108279653995368,-0.5276413654964522,1.0
-0.9873081604919517,-0.4636597741832313,-0.42119320348219563,-0.49665967137495237,0.0
-0.9871202031527199,-0.4793134184938067,-0.4421424299627979,-0.48714454687828895,0.0
-0.950838316917214,-0.5620573642813931,-0.4804057573740046,-0.4779619676719728,1.0
-0.9784103946458244,-0.5403827838463554,-0.4429376505552922,-0.45262158593233476,0.0
-0.9698404150921263,-0.5379538916008088,-0.48924486382122745,-0.4786253567038542,0.0
-0.8162594546739804,-0.507576575691006,-0.6827845802947621,-0.582639683897473,1.0
