0,1,2,3,4,5,6,7,label
0.37958658,0.69813156,-0.18402314,-0.13363284,-0.41424012,-0.3900177,-0.43014395,-0.5885027,0
-0.5054538,-0.03796321,0.47069055,-0.1731838,-0.4012738,-0.3788554,-0.5802048,-0.2763985,2
0.48986936,-0.040492862,0.5776575,-0.2109769,-0.21760991,-0.63809025,-0.8103711,-0.5245359,0
-0.7736865,-0.16952442,0.6350074,-0.12551245,0.013719365,-0.6382279,-0.30599728,-0.49805212,2
0.28419924,-0.19931066,0.5828776,-0.19413155,-0.1500203,-0.68846285,-0.5838728,-0.41584367,1
0.34461987,0.38842282,0.34912968,-0.50821227,0.18608022,0.10826069,-0.5391107,-0.24423127,1
0.3585467,0.078725494,-0.33865768,-0.30358127,0.07403684,-0.4578448,-0.4782862,-0.5131471,0
0.5725606,0.20146988,0.7240957,-0.35152766,-0.13404372,-0.4869244,-0.6097869,-0.3717952,0
0.28242627,0.40133995,0.034421615,-0.7281374,-0.0839052,-0.40447736,-0.51905465,-0.45271382,0
0.22317913,0.7542898,-0.011473056,0.2097094,-0.41119254,-0.41030255,-0.3681816,-0.5291403,0
0.35812616,-0.0943038,0.46617696,-0.5342591,-0.20233633,-0.66661143,-0.026807904,-0.345643,1
0.3459236,0.11161469,-0.2996277,-0.53641963,0.030340254,-0.43676493,-0.45072758,-0.4938922,1
-0.14132822,-0.18557984,-0.10739346,-0.30746567,-0.6550138,-0.09379572,-0.5693216,-0.42784366,1
-0.3212806,-0.48459435,-0.21995363,-0.13822648,-0.086817615,-0.4809588,-0.33305058,-0.5628329,2
0.72531325,-0.17869104,0.28707972,-0.07639083,-0.34645754,-0.62018955,-0.78534544,-0.481527,1
0.6480433,-0.55225873,0.0040578917,-0.020794109,-0.08018432,-0.7011739,-0.67066014,-0.56118274,1
0.33375362,0.26712984,-0.2629889,-0.47827363,-0.28024304,-0.69980425,-0.17953905,-0.5207853,1
0.26040432,0.41014746,0.1847872,-0.6695273,-0.038940072,-0.44741306,-0.46650136,-0.43018517,0
-0.6176843,-0.10659541,0.6274487,-0.37481907,-0.1379851,-0.52988607,-0.7344332,-0.31199384,2
0.28316885,0.18424289,-0.5343851,-0.39718133,-0.23936027,-0.60717607,-0.10578826,-0.5414369,1
0.7367293,0.20949695,0.6425139,0.3547964,-0.5562243,-0.5429886,-0.83999383,-0.4331767,1
0.683534,-0.16495399,0.06359248,-0.12507877,0.0113619715,-0.46604967,-0.5907117,-0.4860268,0
-0.39495164,0.088852525,0.4928079,-0.21023846,-0.6475772,-0.19396824,-0.58116066,-0.33646864,2
-0.5439059,-0.68618983,-0.4015202,0.0013951957,0.017488837,-0.52084434,-0.30981407,-0.5600158,2
0.22904776,0.27993602,-0.508477,-0.057185277,-0.11394669,-0.6852381,-0.75806624,-0.25083637,0
-0.57146114,-0.4892742,0.05281288,-0.1678864,0.02291897,-0.5811899,-0.25825083,-0.5890395,2
-0.17437267,-0.06385204,-0.21351716,-0.505787,-0.30783457,-0.61705756,-0.8013127,-0.115033954,2
0.03193921,0.14010161,-0.54012674,-0.61486673,-0.16515324,-0.7715399,-0.7267282,-0.16240585,2
0.32869422,0.08624014,0.8060254,0.2023344,0.1534313,-0.8557098,-0.11777252,-0.4167756,1
0.40214777,-0.5238668,-0.16500436,-0.019487813,-0.15957862,-0.6021259,-0.6709418,-0.48324487,1
0.5887071,-0.52332234,-0.051845886,-0.11528263,-0.16976734,-0.62621456,-0.533214,-0.4482299,1
0.32077956,0.18628614,-0.41593468,-0.19324705,0.13334495,0.022701025,-0.49902892,-0.46250838,0
0.35719404,0.5833048,0.18811372,-0.08956003,-0.1051052,-0.35725814,-0.7279925,-0.4244199,0
0.14977331,0.44466826,0.13799374,0.03887324,0.095223546,-0.7275928,-0.15584683,-0.49873352,0
-0.24788302,-0.45562726,-0.49880576,-0.10331543,-0.26880446,-0.39369392,-0.7630154,-0.2712221,2
0.4467401,0.6457824,0.06403952,0.48777723,-0.09285214,0.09703654,-0.36432788,0.09831473,1
0.5172361,-0.027959071,0.57614267,-0.2800067,-0.24225362,-0.6288657,-0.8173231,-0.5267818,0
-0.73209053,-0.18983795,0.41880283,0.12417972,-0.07218443,-0.5609553,-0.3505478,-0.47654352,2
-0.35824335,-0.6798347,-0.6833407,-0.12875667,-0.11474422,-0.48214003,-0.8452153,-0.28433377,2
0.5468478,-0.28749594,0.09738213,-0.41067678,-0.3341598,-0.5164758,0.15836453,-0.09933752,1
0.2083721,0.18175252,-0.39349407,-0.6345054,-0.37600398,-0.55237246,-0.46162027,-0.46280634,2
-0.20150712,-0.22887889,-0.1975595,-0.43805277,-0.3380525,-0.4074689,-0.8399757,-0.21735202,2
0.043635413,0.06708818,-0.30685428,-0.552384,-0.18265885,-0.6222658,-0.7774893,-0.2152901,2
0.8577582,-0.31101647,0.21367821,-0.048061803,-0.3126721,-0.59681416,-0.47368586,-0.445487,1
0.27151567,0.8112823,0.13437867,-0.017835334,-0.40979612,-0.4702121,-0.48583496,-0.5927798,0
0.3352018,0.40191585,0.38018462,-0.33679575,0.22315371,0.11528957,-0.75599146,-0.2170171,0
0.4872987,-0.20844996,0.16144548,-0.4016149,-0.36833048,-0.5080752,0.13256109,-0.06314394,1
0.3187552,0.26852745,-0.49304795,-0.2841612,-0.059878647,-0.5536086,-0.3405701,-0.7152511,0
0.24072985,0.42162713,0.23185715,-0.5343903,-0.12421748,-0.477649,-0.5999297,-0.58548295,0
-0.15230405,-0.25005412,-0.03232865,-0.33324593,-0.5618533,-0.14756134,-0.43312067,-0.4267284,2
0.80994827,0.038685933,0.22625525,-0.17037874,-0.16641402,-0.33557606,-0.82647085,-0.49499786,0
0.8032787,-0.25902325,0.20044401,0.0063485056,-0.48824468,-0.50461006,0.40755332,0.03584811,0
-0.6704412,-0.4258386,-0.033311687,0.3429851,-0.06550275,-0.52278775,-0.3262333,-0.5494488,2
0.40159154,-0.014449149,0.83539295,-0.09632215,-0.0882394,-0.74575186,-0.76383215,-0.49844563,0
-0.041954428,0.91777956,0.34222892,0.6643089,-0.2668301,-0.5811353,-0.33635992,-0.3627483,0
0.8764896,0.0035544708,0.73898894,0.1464222,-0.43993804,-0.6658453,-0.5414388,-0.32619587,1
0.43243897,-0.46345758,-0.06561193,-0.35167617,-0.19575344,-0.5584649,0.15379518,-0.14196938,1
-0.5671084,-0.5357644,0.031792335,0.039257392,0.07187492,-0.6071922,-0.26644176,-0.60152876,2
0.421515,-0.46587467,-0.101996824,-0.19392422,-0.12146147,-0.5854732,-0.662692,-0.5381284,1
-0.6416462,0.09093869,0.7710374,0.20565164,-0.1987224,-0.5596362,-0.34283257,-0.3993419,2
-0.047224224,0.39502636,0.11387303,-0.30174735,-0.3195155,-0.60776496,-0.80886316,-0.160098,2
-0.07256195,-0.099007025,-0.31673142,-0.061695278,0.004881382,-0.64576995,-0.30239972,-0.5885472,1
0.6961756,-0.3255699,0.1723248,-0.3556642,-0.15094034,-0.6653897,-0.5979002,-0.27661046,1
0.009664565,0.7078971,0.33672863,-0.003452599,-0.18421182,-0.8003655,-0.8173435,-0.15966772,0
0.8786052,-0.23500857,0.22716118,-0.19305634,-0.32796425,-0.6337711,0.20416307,-0.32583633,0
0.35507146,0.20249695,-0.5091569,-0.19233513,-0.09609498,-0.5936276,-0.31237757,-0.6578982,1
0.044605568,0.42129984,-0.08825822,-0.2637139,-0.46141845,-0.599276,-0.5515087,-0.30368292,2
0.26310733,0.7816227,0.0051528327,-0.015365839,-0.41818517,-0.40310675,-0.382335,-0.5878744,1
-0.011954561,0.5252359,0.061604988,-0.40617305,-0.23240726,-0.83181655,-0.7633083,-0.052211106,2
0.77797353,-0.47441906,0.12537234,0.0013510138,-0.16005279,-0.6600833,-0.4455924,-0.46727452,0
0.13162497,0.17771316,-0.23049119,-0.2526122,0.19668502,-0.7286626,-0.10267213,-0.58621705,1
0.13110246,0.2611955,-0.44943652,-0.3354693,-0.47501418,-0.5023397,-0.49964544,-0.37428957,2
0.6047773,-0.18100709,0.19504115,-0.3276478,-0.2398219,-0.5539628,-0.74976546,-0.5190319,1
-0.024984345,0.26371458,0.1456953,-0.75951874,-0.07512947,-0.72112834,-0.26898205,-0.5988933,2
0.59994006,-0.34479842,-0.104371384,0.31759083,-0.25245836,-0.57811797,-0.6208263,-0.21674433,1
0.4665426,0.1970146,-0.13608593,-0.5035796,0.010343939,-0.44291115,-0.36084786,-0.47409105,0
0.2891168,0.2880841,-0.12710416,-0.28462,0.15380171,-0.005440891,-0.40152973,-0.5225594,0
0.38306922,0.49049255,-0.38767308,-0.22591984,-0.33103865,-0.39954394,-0.32391536,-0.64346564,0
0.20632686,0.06713568,-0.55580217,-0.50597274,-0.15556632,-0.6672029,-0.1240803,-0.59780985,1
0.94730335,-0.14312206,0.21956313,0.2527619,-0.5780451,-0.47801346,0.29886812,0.0067992806,1
0.47257042,0.3641268,-0.5107267,0.27716875,-0.14781111,-0.47453016,-0.35427397,-0.2617324,0
0.5826593,-0.16630419,0.27106947,-0.2704742,-0.22239596,-0.65927815,-0.76709336,-0.26043713,1
0.050133422,0.023894973,-0.69388443,-0.39843827,-0.11632412,-0.7873162,-0.72392035,-0.16086268,2
0.4239155,0.40041742,-0.2517743,-0.2545501,-0.07603804,-0.5230937,-0.26323557,-0.26725304,0
0.5034547,0.46789205,-0.2817097,-0.29493153,-0.33299196,-0.4588916,-0.3116529,-0.6686144,0
-0.53427404,0.0887143,0.4563189,-0.5274464,-0.13175023,-0.7869899,-0.7357768,-0.12056941,2
0.414417,0.15744668,-0.20559706,-0.63363653,-0.022045627,-0.43173018,-0.3844974,-0.4555508,0
0.02128993,0.67099065,0.13836409,-0.19496523,-0.180514,-0.77754533,-0.88530874,-0.13830265,1
-0.0802488,0.49452373,0.108019665,-0.55579674,-0.16342981,-0.8727915,-0.7891419,-0.08495554,2
-0.158281,-0.3030941,-0.14809592,-0.3303032,-0.5287144,-0.14212906,-0.5022392,-0.4504457,2
0.25530496,0.67038417,0.011408521,0.06864187,-0.33926493,-0.47701618,-0.39775312,-0.57927877,0
0.39094114,0.5045083,-0.32620886,-0.27859035,-0.332906,-0.4422217,-0.35843956,-0.6089335,1
0.85824484,-0.3347642,0.18516427,-0.051843166,-0.2788713,-0.5970605,-0.45235655,-0.4159233,0
0.048574165,0.10359499,-0.47983038,-0.12840667,0.09166664,-0.61270356,-0.30905902,-0.35205007,1
0.3235237,0.52800405,0.21022889,-0.48149285,-0.12529892,-0.43402827,-0.5356214,-0.3854308,0
0.43573862,0.500345,-0.027645878,-0.37045264,-0.40262955,-0.704965,-0.16653883,-0.3425621,1
-0.71737325,0.017937556,0.8573577,-0.2298843,-0.061881512,-0.64370257,-0.33647197,-0.45959154,2
0.6636161,-0.25694486,0.13427585,-0.21561848,-0.25384235,-0.57483137,-0.7485801,-0.57423323,1
0.1650781,0.6836651,0.24039842,0.27897057,0.087750435,0.04852754,-0.51613426,-0.06114006,0
0.46518388,-0.31689122,0.025183864,-0.16419724,-0.29863897,-0.5195066,0.12282437,-0.15069127,1
0.54655683,0.020718116,0.6379146,-0.021310493,-0.29452172,-0.6414066,-0.8411408,-0.5094589,1
0.79250735,-0.32712302,0.21912405,-0.16895093,-0.2525873,-0.6533862,-0.66796,-0.4806412,0
0.36564177,0.3843969,0.22891496,-0.62472963,-0.0093982965,-0.48305866,-0.4420121,-0.42760465,0
0.24901211,0.30300707,-0.3806564,-0.4485342,-0.50213724,-0.48239225,-0.46677083,-0.475005,2
0.60235,-0.04850419,0.5745076,-0.16295707,-0.32860357,-0.61244327,-0.68586475,-0.4524611,1
0.68441474,-0.42799217,0.15448052,-0.24790868,-0.2176188,-0.61724365,0.28082544,-0.10678196,1
0.7700674,-0.30691501,0.16292185,0.117105484,-0.26944923,-0.678337,-0.59170175,-0.14441104,1
-0.2851383,0.35871547,0.3818899,-0.029814303,-0.13118264,-0.6663775,-0.33632016,-0.4679289,2
0.19711673,0.26653194,-0.42431867,-0.5137391,-0.20535628,-0.76115113,-0.78784406,-0.1927341,2
-0.3043695,-0.30841213,-0.21430895,-0.40543872,-0.22335935,-0.47507012,-0.8437081,-0.20298359,2
0.6804403,0.09663783,0.5816589,-0.5397022,-0.06044148,-0.45894352,-0.6061071,-0.4517608,1
0.62474334,-0.2006261,0.031363077,-0.1246034,-0.31714067,-0.49530444,-0.7076842,-0.5264561,1
0.45038426,0.18044338,-0.25575745,-0.36755255,0.035240814,-0.431486,-0.7823006,-0.49112535,0
0.5866054,-0.33274528,0.14562535,-0.37991807,-0.14461006,-0.65579927,-0.5545316,-0.20595877,0
0.6423068,-0.2500267,0.24732858,-0.27316839,-0.199092,-0.6589807,-0.56138986,-0.17893891,1
0.7825023,-0.113127455,0.5057564,-0.18053249,-0.3051839,-0.67387396,-0.7357588,-0.4624412,0
0.30788094,0.45653817,0.2842557,-0.5968287,-0.009689182,-0.49079657,-0.54400504,-0.4602453,0
0.56592906,-0.3667528,-0.045945287,0.007611409,-0.2702141,-0.5699869,-0.718253,-0.49771705,1
0.26536584,0.23095573,-0.62656546,0.25748777,-0.27235457,-0.47064683,-0.30235082,-0.5593866,1
0.5478186,0.100839496,0.81563395,-0.009508386,-0.26430762,-0.687432,-0.8365009,-0.4723147,1
0.17441739,0.3047453,-0.43253356,-0.33779567,-0.53167176,-0.4674217,-0.45815134,-0.39746988,2
-0.31870788,-0.045370393,0.30247116,-0.89892066,-0.2703555,-0.52290595,-0.30113775,-0.57554054,2
0.26225045,0.49536347,0.23838487,-0.4469542,-0.018871725,-0.44499093,-0.5229833,-0.45349878,0
0.56001544,-0.024916045,0.18975192,-0.64868194,-0.055905074,-0.34795883,-0.5297002,-0.4272246,0
0.34256613,0.3789373,-0.009961668,-0.6858315,-0.077155806,-0.4090976,-0.53677934,-0.46741948,1
0.45529377,0.5181347,0.16884065,-0.3557768,-0.19835405,-0.37280813,-0.4354455,-0.38998362,0
0.049557805,0.14806598,-0.6846652,0.09246299,-0.1110811,-0.7038105,-0.8042336,-0.22437784,1
0.41063368,-0.32301086,0.6394757,0.1336923,-0.08865446,-0.76590514,-0.39661807,-0.33455142,0
0.6320995,-0.012910977,0.3976953,-0.59209037,-0.14147118,-0.38260368,-0.34707454,-0.34814727,1
0.8556609,-0.22678119,0.24435216,0.16906473,-0.42013788,-0.59122545,-0.62125623,-0.44510627,1
-0.0939458,-0.17354307,-0.039026022,-0.90077585,-0.27923122,-0.45570156,-0.2548715,-0.63606536,2
-0.77235484,0.033260815,0.90953034,-0.08209199,-0.03489189,-0.6617838,-0.35008284,-0.4718979,2
-0.9581101,-0.028909303,0.8674204,0.08439562,-0.008531362,-0.6714221,-0.34709015,-0.46305823,2
0.55384487,0.102998674,0.5779741,-0.5165449,-0.043970987,-0.4365357,-0.5190149,-0.4007248,0
0.15187077,0.030356094,-0.5095904,-0.01399146,0.23484868,-0.70242685,-0.09359509,-0.5852596,0
0.64556944,-0.37894893,0.23246664,-0.18816562,-0.16893241,-0.67876005,-0.6398479,-0.54835075,1
-0.6434816,0.029696386,0.76179916,0.12347257,-0.13339913,-0.58450496,-0.3044827,-0.4211628,2
0.6748942,-0.25555632,0.15186751,0.055183753,-0.16669685,-0.60820335,-0.4859294,-0.28334972,0
0.4704725,0.1837606,0.6541702,-0.41024506,-0.09442608,-0.41920146,-0.45287633,-0.3207727,0
-0.33102882,-0.41222894,-0.12983541,0.010958031,-0.18213926,-0.47275427,-0.33254826,-0.53538275,2
-0.5889947,0.10262125,0.7220099,-0.18267499,-0.52494323,-0.30365697,-0.5901151,-0.3149132,2
0.6917863,-0.09373501,0.116621904,-0.04661323,-0.15797767,-0.44278318,-0.9060951,-0.70920944,0
0.6422553,-0.100838885,0.15859923,-0.5842706,-0.038362682,-0.38413638,-0.50544983,-0.4239425,0
0.12092327,0.26846975,-0.19956447,-0.61753803,-0.34253812,-0.6246588,-0.5189716,-0.37985685,1
0.85194194,-0.26498884,0.21711175,-0.08622851,-0.46388945,-0.5101402,0.42922157,-0.0015657544,0
-0.20639774,0.04048527,0.3844517,-0.28033358,-0.6463758,-0.1475206,-0.47545877,-0.33301395,2
-0.36867052,-0.39361796,-0.13701488,0.05514531,-0.1532212,-0.46380523,-0.3552249,-0.5651581,2
0.7067425,-0.26255488,0.18980886,-0.47256002,-0.1124465,-0.5104884,-0.6450477,-0.6343621,1
