-0.9461009058605174,-0.5414454647099805,-0.5782333913688233,-0.5608914905382002,0.05510586069438653,-0.18018176919294288,2.0
-0.7084052720796388,-0.5834528726821725,-0.9765262591942425,-0.4592574848225506,0.020894175489984054,-0.15447679682454873,0.0
-0.9784680960937194,-0.4813769847657581,-0.5814304035901862,-0.5349928511742554,0.1964825656057116,-0.23732538563389438,1.0
-0.8581532080170734,-0.6209103573483342,-0.8411944663319012,-0.5123241825347354,0.09842169410431247,-0.20191223295075578,1.0
-0.9676338156485998,-0.4950636057356795,-0.6172701684798406,-0.5465432526437038,0.18298291256443663,-0.26621516980080967,0.0
-0.960557990375927,-0.5142783470741987,-0.637834577030171,-0.5371401730964227,0.19238715332203576,-0.262699170405447,0.0
-0.9823745613157638,-0.4712533915323868,-0.5831904885241466,-0.5297063330395188,0.23192263778285194,-0.2386892309441658,1.0
-0.8947977246951131,-0.5479365694191738,-0.7275739451933297,-0.5315814775914947,0.22538168469582462,-0.253696925931016,1.0
-0.4836191917900414,-0.6666637281749946,-0.8203286980817303,-0.37979579129372154,0.07403531876421761,-0.10589457976958544,0.0
-0.9500439188568974,-0.5418760917582572,-0.58997932241075,-0.5731677847265724,0.010542645204724782,-0.23787107100587382,2.0
-0.9605363063915584,-0.5398882222963007,-0.6046234828612171,-0.5451591671750912,0.09599650766297894,-0.23363640270396252,0.0
-0.9821322497916042,-0.4772840278481081,-0.5894256697466036,-0.5298110235093374,0.2116973742684134,-0.2375361507943424,1.0
-0.9504984918238552,-0.5652895017223615,-0.5678437619963678,-0.570693318522436,-0.048929596817211735,-0.20052962355974052,2.0
-0.9259081434127058,-0.5966951730340976,-0.6486830100136027,-0.5627623677626009,0.0014068540363356141,-0.24477026546361974,2.0
-0.9377012119392728,-0.5105571440513992,-0.6743451630618563,-0.5590139237903022,0.17338795886032327,-0.30923161290123774,0.0
-0.9757477609561039,-0.4735239632338597,-0.5941098842062398,-0.5424839667147398,0.20900762650084354,-0.26606519454409844,1.0
-0.16287517092671788,-0.38111935752885717,-0.7618090779583301,-0.3316537080729214,-0.13066220758208574,-0.3300304611648375,2.0
-0.7987360053436335,-0.7386753347784392,-0.38665025472893844,-0.3629438893019512,0.1750372042418888,-0.6384868907965754,0.0
