0,1,2,3,label
0.3712964,0.6274981,-0.23849249,-0.10909711,0
-0.52867913,-0.05389349,0.4387859,-0.21614335,2
0.4893998,-0.05168762,0.5744345,-0.25165623,0
0.28117293,-0.20258227,0.5888094,-0.2474753,1
0.34316605,0.35817495,0.29934978,-0.48725867,1
0.35469788,0.040237986,-0.3771528,-0.2995984,0
0.5669174,0.18659303,0.6994739,-0.38407323,0
0.2838929,0.37537867,-0.051844493,-0.714157,0
0.20291397,0.6729233,-0.031478755,0.2097733,0
0.35421115,-0.08913313,0.40585747,-0.61653954,1
-0.16040513,-0.21324663,-0.14894356,-0.30160943,1
0.7245744,-0.19636765,0.29324988,-0.09998678,1
0.6508679,-0.5635353,0.02949319,-0.055866018,1
0.3376195,0.22901244,-0.32574135,-0.46274558,1
0.26121897,0.38631344,0.11004329,-0.6695651,0
-0.64126885,-0.09151019,0.62136364,-0.4359122,2
0.19245347,-0.10158926,0.73406976,0.1433191,1
0.28559583,0.13955492,-0.5952191,-0.36861408,1
0.71851194,0.16568764,0.677798,0.31750464,1
-0.4242012,0.06347172,0.46466845,-0.24058525,2
-0.61155075,8.567795e-05,0.515834,-0.03174728,2
-0.5669751,-0.7084313,-0.3958878,-0.04113607,2
-0.59462255,-0.5028381,0.04729762,-0.22632945,2
-0.18510711,-0.08537716,-0.2698486,-0.50603044,2
0.032216355,0.109969854,-0.61487913,-0.59706604,2
0.58744204,0.14084235,-0.04424733,-0.0032766908,1
0.39912546,-0.54082173,-0.15124847,-0.041933134,1
0.5920096,-0.5309617,-0.04200098,-0.13481942,1
0.3219948,0.12975252,-0.44918618,-0.15286195,0
0.34427583,0.5252259,0.15987837,-0.08519224,0
0.13735887,0.41236156,0.14547154,0.011439294,0
-0.260367,-0.46571195,-0.5230482,-0.12231604,2
0.4203061,0.5696547,0.09686235,0.52239263,1
-0.76709485,-0.2187429,0.43676746,0.04203494,2
0.5514427,-0.2905086,0.06955263,-0.41568136,1
0.36848855,0.18527263,-0.14003536,-0.2638791,1
0.21268456,0.15944739,-0.47153205,-0.601416,2
-0.20648423,-0.22615144,-0.2553775,-0.4510504,2
0.05012183,0.06514749,-0.38009444,-0.55661404,2
0.86025584,-0.32418507,0.22779429,-0.06652281,1
0.2563351,0.73933077,0.09533656,-0.018573642,0
0.48932526,-0.21204332,0.13079129,-0.40609217,1
0.6611959,-0.40930897,0.14392997,-0.1724357,1
0.322953,0.21913187,-0.5504783,-0.2638907,0
0.24550031,0.3823009,0.18295036,-0.51379114,0
0.8071632,-0.00017394125,0.21405368,-0.169775,0
-0.08521095,0.8402307,0.38306427,0.6286777,0
0.87021387,-0.015924137,0.7722532,0.10292956,1
0.43628198,-0.46599787,-0.08270373,-0.36427563,1
0.74937224,-0.44722974,0.09601859,-0.02501762,1
-0.63565177,-0.06990839,0.68829906,-0.22631745,2
0.42301047,-0.47590744,-0.10577665,-0.20971574,1
0.5185137,-0.038155377,0.51798105,-0.19966218,1
-0.68209285,0.055723824,0.7927468,0.11724636,2
-0.0145186335,0.6750328,0.3711845,-0.062805116,0
0.87382174,-0.24277988,0.19978678,-0.25966722,0
0.032487392,0.38397476,-0.13614725,-0.25368592,2
0.24807668,0.71095973,-0.03878532,-0.002566576,1
0.12741973,0.15683231,-0.24903354,-0.2603561,1
0.61052537,-0.19137898,0.17475207,-0.33878732,1
-0.032420278,0.22858155,0.06773392,-0.73366266,2
0.5883459,-0.3779998,-0.07742378,0.31559342,1
0.46777785,0.1666443,-0.19302997,-0.49383137,0
0.191022,0.4620269,0.13130066,-0.11392,0
0.019684419,0.50153434,-0.07995758,-0.2261574,2
0.288924,0.23599082,-0.164959,-0.25639784,0
0.211395,0.029834332,-0.6204235,-0.48478863,1
0.93774855,-0.17366572,0.25032926,0.24118468,1
0.45693466,0.29937497,-0.5023947,0.3018937,0
0.5847361,-0.17293583,0.24640647,-0.27105796,1
0.047124147,-0.013331387,-0.7461041,-0.38524282,2
0.50319135,0.40997487,-0.34041762,-0.27026072,0
-0.5523027,0.078525275,0.41317967,-0.57962817,2
0.0026332885,0.64501715,0.14858109,-0.23245336,1
-0.087595195,0.46498683,0.04198353,-0.56943977,2
0.24088861,0.59882355,-0.014773671,0.06433883,0
0.38867068,0.44803005,-0.38917562,-0.2479726,1
0.038042277,0.06371911,-0.49476308,-0.12447862,1
0.5237665,-0.07135062,0.36321852,-0.2739588,1
0.3175259,0.49316758,0.14636996,-0.47915807,0
0.43689722,0.45627818,-0.10407695,-0.30265382,1
-0.7466786,0.008542936,0.84479356,-0.3155257,2
0.6666081,-0.2713245,0.12638652,-0.23023976,1
0.14042938,0.6160699,0.25860536,0.29550782,0
0.46088898,-0.3310709,0.018741284,-0.17743772,1
0.54019475,0.00027548522,0.6508542,-0.06768066,1
0.79869,-0.33624133,0.22491905,-0.19311352,0
0.36847007,0.36147693,0.16346695,-0.6301094,0
0.60154843,-0.061335087,0.575363,-0.198778,1
0.6897458,-0.43000656,0.15569814,-0.2715995,1
0.7673436,-0.3254916,0.18100195,0.107788056,1
-0.30926532,0.3184689,0.36669606,-0.08017627,2
0.4322875,-0.32470268,0.101477236,-0.28208777,1
0.19666366,0.2291824,-0.49079108,-0.49760285,2
-0.31048608,-0.30004796,-0.26576215,-0.42520916,2
0.39535075,-0.13869493,-0.04470873,-0.58372545,1
0.68560964,0.08800021,0.54345506,-0.56301904,1
0.62343514,-0.21904585,0.021646082,-0.12451358,1
0.45201337,0.13483495,-0.29885,-0.35265815,0
0.53359985,0.4526945,-0.40180528,0.14590421,0
0.073672816,0.4481379,-0.04551418,-0.48649007,2
0.78557783,-0.12121911,0.5071341,-0.21006948,0
0.30738676,0.42993402,0.21883981,-0.60591435,0
0.5623658,-0.38806897,-0.034628347,-0.008676663,1
0.16672193,0.26582545,-0.49481022,-0.29911822,2
-0.15257877,-0.21171223,-0.33267367,-0.22015722,2
-0.5506691,-0.85477597,-0.6882777,-0.06437972,2
0.2564436,0.4617125,0.1817471,-0.45357275,0
0.34438026,0.35129306,-0.0919139,-0.67060137,1
0.4041417,-0.3310408,0.688289,0.05960381,0
0.63711685,-0.017476682,0.35029745,-0.59839356,1
0.069683135,0.49319005,0.4803537,-0.53202534,0
0.43128294,0.42750397,-0.10550515,-0.4410044,1
0.3440557,0.3933531,-0.4227569,-0.40155065,0
-1.0,-0.051600486,0.8866916,-0.025379598,2
0.55594647,0.09495297,0.5396282,-0.5394508,0
0.64882755,-0.38657758,0.23897104,-0.22093645,1
-0.6805022,0.001576703,0.77924573,0.034987688,2
-0.1307658,-0.26356906,-0.12519011,-0.3786993,2
-0.12993753,-0.20098525,-0.40445986,-0.14699954,2
0.6700165,-0.27166116,0.15765727,0.055618614,0
0.46601552,0.1712949,0.62170327,-0.43525276,0
-0.53978115,-0.11464812,0.19861546,-0.15748926,2
-0.3555509,-0.44164658,-0.12915519,-0.027497977,2
-0.62245625,0.08138906,0.70429933,-0.23821813,2
0.6940999,-0.09870048,0.14779577,-0.09111344,0
0.6495688,-0.10915953,0.11059328,-0.5839815,0
0.123075396,0.24960181,-0.27386454,-0.59656215,1
0.85157657,-0.27687418,0.22302866,-0.09547141,0
-0.395203,-0.4255131,-0.13380896,0.015795618,2
0.7207498,-0.2813061,0.17620175,-0.46307808,1
-0.49716365,-0.737271,-0.5588565,-0.31649652,2
0.6857474,-0.16373482,0.14617637,-0.4992283,1
-0.16480017,0.5247499,0.3290691,0.068831,0
