0,1,2,3,4,label
0.37958658,0.69813156,-0.18402314,-0.13363284,-0.41424012,0
-0.5054538,-0.03796321,0.47069055,-0.1731838,-0.4012738,2
0.48986936,-0.040492862,0.5776575,-0.2109769,-0.21760991,0
-0.7736865,-0.16952442,0.6350074,-0.12551245,0.013719365,2
0.28419924,-0.19931066,0.5828776,-0.19413155,-0.1500203,1
0.34461987,0.38842282,0.34912968,-0.50821227,0.18608022,1
0.3585467,0.078725494,-0.33865768,-0.30358127,0.07403684,0
0.5725606,0.20146988,0.7240957,-0.35152766,-0.13404372,0
0.28242627,0.40133995,0.034421615,-0.7281374,-0.0839052,0
0.22317913,0.7542898,-0.011473056,0.2097094,-0.41119254,0
0.35812616,-0.0943038,0.46617696,-0.5342591,-0.20233633,1
0.3459236,0.11161469,-0.2996277,-0.53641963,0.030340254,1
-0.14132822,-0.18557984,-0.10739346,-0.30746567,-0.6550138,1
-0.3212806,-0.48459435,-0.21995363,-0.13822648,-0.086817615,2
0.72531325,-0.17869104,0.28707972,-0.07639083,-0.34645754,1
0.6480433,-0.55225873,0.0040578917,-0.020794109,-0.08018432,1
0.33375362,0.26712984,-0.2629889,-0.47827363,-0.28024304,1
0.26040432,0.41014746,0.1847872,-0.6695273,-0.038940072,0
-0.6176843,-0.10659541,0.6274487,-0.37481907,-0.1379851,2
0.28316885,0.18424289,-0.5343851,-0.39718133,-0.23936027,1
0.7367293,0.20949695,0.6425139,0.3547964,-0.5562243,1
0.683534,-0.16495399,0.06359248,-0.12507877,0.0113619715,0
-0.39495164,0.088852525,0.4928079,-0.21023846,-0.6475772,2
-0.5439059,-0.68618983,-0.4015202,0.0013951957,0.017488837,2
0.22904776,0.27993602,-0.508477,-0.057185277,-0.11394669,0
-0.57146114,-0.4892742,0.05281288,-0.1678864,0.02291897,2
-0.17437267,-0.06385204,-0.21351716,-0.505787,-0.30783457,2
0.03193921,0.14010161,-0.54012674,-0.61486673,-0.16515324,2
0.32869422,0.08624014,0.8060254,0.2023344,0.1534313,1
0.40214777,-0.5238668,-0.16500436,-0.019487813,-0.15957862,1
0.5887071,-0.52332234,-0.051845886,-0.11528263,-0.16976734,1
0.32077956,0.18628614,-0.41593468,-0.19324705,0.13334495,0
0.35719404,0.5833048,0.18811372,-0.08956003,-0.1051052,0
0.14977331,0.44466826,0.13799374,0.03887324,0.095223546,0
-0.24788302,-0.45562726,-0.49880576,-0.10331543,-0.26880446,2
0.4467401,0.6457824,0.06403952,0.48777723,-0.09285214,1
0.5172361,-0.027959071,0.57614267,-0.2800067,-0.24225362,0
-0.73209053,-0.18983795,0.41880283,0.12417972,-0.07218443,2
-0.35824335,-0.6798347,-0.6833407,-0.12875667,-0.11474422,2
0.5468478,-0.28749594,0.09738213,-0.41067678,-0.3341598,1
0.2083721,0.18175252,-0.39349407,-0.6345054,-0.37600398,2
-0.20150712,-0.22887889,-0.1975595,-0.43805277,-0.3380525,2
0.043635413,0.06708818,-0.30685428,-0.552384,-0.18265885,2
0.8577582,-0.31101647,0.21367821,-0.048061803,-0.3126721,1
0.27151567,0.8112823,0.13437867,-0.017835334,-0.40979612,0
0.3352018,0.40191585,0.38018462,-0.33679575,0.22315371,0
0.4872987,-0.20844996,0.16144548,-0.4016149,-0.36833048,1
0.3187552,0.26852745,-0.49304795,-0.2841612,-0.059878647,0
0.24072985,0.42162713,0.23185715,-0.5343903,-0.12421748,0
-0.15230405,-0.25005412,-0.03232865,-0.33324593,-0.5618533,2
0.80994827,0.038685933,0.22625525,-0.17037874,-0.16641402,0
0.8032787,-0.25902325,0.20044401,0.0063485056,-0.48824468,0
-0.6704412,-0.4258386,-0.033311687,0.3429851,-0.06550275,2
0.40159154,-0.014449149,0.83539295,-0.09632215,-0.0882394,0
-0.041954428,0.91777956,0.34222892,0.6643089,-0.2668301,0
0.8764896,0.0035544708,0.73898894,0.1464222,-0.43993804,1
0.43243897,-0.46345758,-0.06561193,-0.35167617,-0.19575344,1
-0.5671084,-0.5357644,0.031792335,0.039257392,0.07187492,2
0.421515,-0.46587467,-0.101996824,-0.19392422,-0.12146147,1
-0.6416462,0.09093869,0.7710374,0.20565164,-0.1987224,2
-0.047224224,0.39502636,0.11387303,-0.30174735,-0.3195155,2
-0.07256195,-0.099007025,-0.31673142,-0.061695278,0.004881382,1
0.6961756,-0.3255699,0.1723248,-0.3556642,-0.15094034,1
0.009664565,0.7078971,0.33672863,-0.003452599,-0.18421182,0
0.8786052,-0.23500857,0.22716118,-0.19305634,-0.32796425,0
0.35507146,0.20249695,-0.5091569,-0.19233513,-0.09609498,1
0.044605568,0.42129984,-0.08825822,-0.2637139,-0.46141845,2
0.26310733,0.7816227,0.0051528327,-0.015365839,-0.41818517,1
-0.011954561,0.5252359,0.061604988,-0.40617305,-0.23240726,2
0.77797353,-0.47441906,0.12537234,0.0013510138,-0.16005279,0
0.13162497,0.17771316,-0.23049119,-0.2526122,0.19668502,1
0.13110246,0.2611955,-0.44943652,-0.3354693,-0.47501418,2
0.6047773,-0.18100709,0.19504115,-0.3276478,-0.2398219,1
-0.024984345,0.26371458,0.1456953,-0.75951874,-0.07512947,2
0.59994006,-0.34479842,-0.104371384,0.31759083,-0.25245836,1
0.4665426,0.1970146,-0.13608593,-0.5035796,0.010343939,0
0.2891168,0.2880841,-0.12710416,-0.28462,0.15380171,0
0.38306922,0.49049255,-0.38767308,-0.22591984,-0.33103865,0
0.20632686,0.06713568,-0.55580217,-0.50597274,-0.15556632,1
0.94730335,-0.14312206,0.21956313,0.2527619,-0.5780451,1
0.47257042,0.3641268,-0.5107267,0.27716875,-0.14781111,0
0.5826593,-0.16630419,0.27106947,-0.2704742,-0.22239596,1
0.050133422,0.023894973,-0.69388443,-0.39843827,-0.11632412,2
0.4239155,0.40041742,-0.2517743,-0.2545501,-0.07603804,0
0.5034547,0.46789205,-0.2817097,-0.29493153,-0.33299196,0
-0.53427404,0.0887143,0.4563189,-0.5274464,-0.13175023,2
0.414417,0.15744668,-0.20559706,-0.63363653,-0.022045627,0
0.02128993,0.67099065,0.13836409,-0.19496523,-0.180514,1
-0.0802488,0.49452373,0.108019665,-0.55579674,-0.16342981,2
-0.158281,-0.3030941,-0.14809592,-0.3303032,-0.5287144,2
0.25530496,0.67038417,0.011408521,0.06864187,-0.33926493,0
0.39094114,0.5045083,-0.32620886,-0.27859035,-0.332906,1
0.85824484,-0.3347642,0.18516427,-0.051843166,-0.2788713,0
0.048574165,0.10359499,-0.47983038,-0.12840667,0.09166664,1
0.3235237,0.52800405,0.21022889,-0.48149285,-0.12529892,0
0.43573862,0.500345,-0.027645878,-0.37045264,-0.40262955,1
-0.71737325,0.017937556,0.8573577,-0.2298843,-0.061881512,2
0.6636161,-0.25694486,0.13427585,-0.21561848,-0.25384235,1
0.1650781,0.6836651,0.24039842,0.27897057,0.087750435,0
0.46518388,-0.31689122,0.025183864,-0.16419724,-0.29863897,1
0.54655683,0.020718116,0.6379146,-0.021310493,-0.29452172,1
0.79250735,-0.32712302,0.21912405,-0.16895093,-0.2525873,0
0.36564177,0.3843969,0.22891496,-0.62472963,-0.0093982965,0
0.24901211,0.30300707,-0.3806564,-0.4485342,-0.50213724,2
0.60235,-0.04850419,0.5745076,-0.16295707,-0.32860357,1
0.68441474,-0.42799217,0.15448052,-0.24790868,-0.2176188,1
0.7700674,-0.30691501,0.16292185,0.117105484,-0.26944923,1
-0.2851383,0.35871547,0.3818899,-0.029814303,-0.13118264,2
0.19711673,0.26653194,-0.42431867,-0.5137391,-0.20535628,2
-0.3043695,-0.30841213,-0.21430895,-0.40543872,-0.22335935,2
0.6804403,0.09663783,0.5816589,-0.5397022,-0.06044148,1
0.62474334,-0.2006261,0.031363077,-0.1246034,-0.31714067,1
0.45038426,0.18044338,-0.25575745,-0.36755255,0.035240814,0
0.5866054,-0.33274528,0.14562535,-0.37991807,-0.14461006,0
0.6423068,-0.2500267,0.24732858,-0.27316839,-0.199092,1
0.7825023,-0.113127455,0.5057564,-0.18053249,-0.3051839,0
0.30788094,0.45653817,0.2842557,-0.5968287,-0.009689182,0
0.56592906,-0.3667528,-0.045945287,0.007611409,-0.2702141,1
0.26536584,0.23095573,-0.62656546,0.25748777,-0.27235457,1
0.5478186,0.100839496,0.81563395,-0.009508386,-0.26430762,1
0.17441739,0.3047453,-0.43253356,-0.33779567,-0.53167176,2
-0.31870788,-0.045370393,0.30247116,-0.89892066,-0.2703555,2
0.26225045,0.49536347,0.23838487,-0.4469542,-0.018871725,0
0.56001544,-0.024916045,0.18975192,-0.64868194,-0.055905074,0
0.34256613,0.3789373,-0.009961668,-0.6858315,-0.077155806,1
0.45529377,0.5181347,0.16884065,-0.3557768,-0.19835405,0
0.049557805,0.14806598,-0.6846652,0.09246299,-0.1110811,1
0.41063368,-0.32301086,0.6394757,0.1336923,-0.08865446,0
0.6320995,-0.012910977,0.3976953,-0.59209037,-0.14147118,1
0.8556609,-0.22678119,0.24435216,0.16906473,-0.42013788,1
-0.0939458,-0.17354307,-0.039026022,-0.90077585,-0.27923122,2
-0.77235484,0.033260815,0.90953034,-0.08209199,-0.03489189,2
-0.9581101,-0.028909303,0.8674204,0.08439562,-0.008531362,2
0.55384487,0.102998674,0.5779741,-0.5165449,-0.043970987,0
0.15187077,0.030356094,-0.5095904,-0.01399146,0.23484868,0
0.64556944,-0.37894893,0.23246664,-0.18816562,-0.16893241,1
-0.6434816,0.029696386,0.76179916,0.12347257,-0.13339913,2
0.6748942,-0.25555632,0.15186751,0.055183753,-0.16669685,0
0.4704725,0.1837606,0.6541702,-0.41024506,-0.09442608,0
-0.33102882,-0.41222894,-0.12983541,0.010958031,-0.18213926,2
-0.5889947,0.10262125,0.7220099,-0.18267499,-0.52494323,2
0.6917863,-0.09373501,0.116621904,-0.04661323,-0.15797767,0
0.6422553,-0.100838885,0.15859923,-0.5842706,-0.038362682,0
0.12092327,0.26846975,-0.19956447,-0.61753803,-0.34253812,1
0.85194194,-0.26498884,0.21711175,-0.08622851,-0.46388945,0
-0.20639774,0.04048527,0.3844517,-0.28033358,-0.6463758,2
-0.36867052,-0.39361796,-0.13701488,0.05514531,-0.1532212,2
0.7067425,-0.26255488,0.18980886,-0.47256002,-0.1124465,1
-0.48261696,-0.7477645,-0.5537322,-0.30408657,-0.10067399,2
0.681366,-0.1524647,0.18130575,-0.4903761,-0.026401907,1
-0.14307475,0.5604614,0.3169866,0.11229989,0.17440924,0
0.54289085,-0.39258817,0.10498676,-0.079921864,-0.17295995,1
0.42251167,0.3076636,-0.21757218,-0.38136923,-0.08994816,0
0.39097673,0.41968384,0.13837105,-0.6441475,-0.08912637,0
0.25543126,0.30753395,-0.3271228,-0.3608848,-0.22502427,2
0.2736814,0.52710044,0.468642,-0.29902852,0.17002818,0
0.30857125,0.40054464,-0.43402764,0.21925908,-0.30036917,1
-0.23932305,-0.06982657,0.35149944,-0.40302682,-0.52708626,2
0.7292202,-0.32135797,0.20574954,-0.3300354,-0.37444422,1
-0.40801102,0.098228,0.59776014,-0.23091905,-0.30355906,2
0.19044071,0.32164133,0.11977979,-0.87307936,-0.20636462,2
0.49265483,-0.0619824,0.0042407624,-0.45321763,-0.11495073,0
-0.23465508,-0.5099972,-0.2300537,-0.3767472,-0.2193802,2
0.43151686,0.42388394,0.09964836,-0.6520717,-0.08628886,0
-0.6856694,-0.13953751,0.48466775,0.18856052,-0.07377479,2
-0.40452302,0.14252405,0.68443847,-0.1335637,-0.3473792,2
0.071902275,-0.17138569,-0.3375867,-0.083995216,0.045535386,1
-0.59358966,0.096345596,0.5884886,0.05348952,-0.46062678,2
0.20716134,0.17975765,-0.39825818,-0.4729571,-0.13575396,2
0.5970931,0.13434249,0.62553585,-0.18564557,-0.12652892,0
0.501367,-0.20778444,0.13546139,-0.16637658,-0.25594258,1
0.3910647,0.63613075,0.06916228,-0.358168,-0.30992198,1
-0.42305827,-0.6463548,-0.48925555,-0.24635664,-0.16777545,2
0.458093,0.58981156,-0.19890137,-0.19191512,-0.3680569,0
0.022265285,0.5947403,0.096919395,0.011532545,-0.2964973,2
0.7830371,-0.3029871,0.27020055,-0.022826806,-0.26989582,1
-0.3709768,0.037067346,0.54660445,-0.36513174,-0.2445451,2
0.61258996,-0.47231066,0.001751408,-0.24469629,-0.2799903,1
0.25068414,0.28714356,-0.39151132,-0.2887005,-0.23411815,2
-0.016794652,-0.11995117,-0.1722769,0.047618583,0.08278623,0
0.2854364,0.3294223,-0.29065526,-0.41845804,-0.24602717,2
0.41614652,0.28152716,-0.20343745,-0.5829717,-0.07547177,1
0.661445,0.08860854,0.57464206,0.07888889,-0.36235863,1
0.00026106834,-0.15449403,-0.3165612,-0.22934443,0.032430977,1
-0.1838631,0.14058858,-0.1961009,-0.30746168,-0.14500855,1
0.39517337,-0.47685808,0.0348872,-0.07763295,0.08440173,0
-0.054198563,0.3853122,0.22505301,0.08291423,0.14476141,1
0.5839678,-0.07225664,0.011810999,0.026183277,-0.11510125,0
0.6947098,-0.23030582,0.1832999,-0.04468313,-0.2507901,0
-0.39744127,0.019681506,0.4915154,-0.32885516,-0.33726352,2
0.08378461,0.12286868,-0.3201382,0.02057381,0.18349907,1
0.2736448,0.5539588,0.263457,-0.5020548,-0.06636606,0
0.22290622,0.2212757,-0.37419358,0.010702804,0.017612085,1
0.17872967,0.21842852,-0.38797954,-0.5783752,-0.1847205,2
0.41462857,-0.44237715,-0.112386435,-0.04339041,-0.14283909,1
0.3060092,0.70439756,0.22589937,-0.35138386,-0.20829542,0
0.31446558,0.36854044,-0.17940672,-0.43603536,-0.11982532,1
-0.29756624,-0.17012757,0.010354664,-0.039478943,-0.31996253,2
-0.34034157,0.18531197,0.35985544,-0.4448082,-0.54580736,2
-0.5440627,0.17256618,0.80439967,-0.061996177,-0.26900586,2
0.021415606,0.12304393,-0.6457718,-0.39992076,-0.1995555,2
-0.6637482,-0.1257544,0.69892204,-0.24979155,0.012572512,2
-0.033741057,0.41141778,0.24162066,-0.1801371,0.16430715,1
0.23618707,0.38737237,-0.24972275,-0.36213827,-0.5515274,2
-0.2789002,-0.37392378,-0.087111145,-0.65983737,-0.32610357,2
0.40205288,0.13310546,0.062491436,-0.3681091,0.32410342,1
0.67959785,-0.1598808,0.12551421,-0.48265556,0.0163503,0
0.35579795,0.1114024,-0.44096136,-0.1972532,-0.039234325,1
0.7791381,-0.23328489,0.4896344,-0.24281165,-0.22992536,1
0.12465691,0.7315003,0.09300675,0.18714774,-0.14951542,1
0.7391082,-0.16851941,0.117124416,-0.18209544,-0.023171827,0
0.524485,-0.20666152,-0.026458524,-0.49635082,-0.013266936,1
0.79402786,-0.28770533,0.31952387,-0.29032475,-0.24227229,1
0.08304508,0.1279031,-0.6275428,-0.3912205,-0.15382218,2
0.29768172,0.5125581,0.1982676,-0.28451562,-0.11151616,0
0.29269615,0.7242777,-0.0050372705,0.2257823,-0.3676395,0
0.36209214,0.19361682,-0.3289486,-0.31691924,0.10238072,0
0.43772963,0.17496562,-0.47419876,-0.25819674,-0.21558145,0
-0.17815438,-0.37852097,-0.21182692,-0.34165502,-0.47473335,2
-0.3719169,-0.5826813,-0.62228674,-0.13655578,-0.20188439,2
-0.3513593,-0.6636042,-0.6858971,-0.086733505,-0.12767795,2
0.8103855,-0.29779074,0.2109747,-0.03902304,-0.29975885,1
0.8550083,-0.37063617,0.28098392,-0.32284394,-0.1860063,1
0.65225184,0.22386584,0.6756942,-0.12075983,-0.11221499,0
0.3763337,-0.0004024878,0.6243982,-0.11670248,0.14744046,0
0.65532327,-0.23844147,0.20645909,-0.14344332,-0.2942362,1
0.16850086,0.19742917,-0.6551242,-0.18605272,-0.313879,2
0.5952947,0.1758502,0.64819926,-0.05865991,-0.050072625,0
0.22036985,0.1232309,-0.47765982,-0.076782145,0.100853205,0
0.1881743,0.082487375,-0.106367424,-0.73619276,-0.06152329,2
0.097353965,0.14038712,-0.19494271,0.05619383,-0.23743592,2
0.30237985,-0.13172571,0.5150113,0.19148615,-0.22704786,1
-0.47520947,-0.04204949,0.22675474,-0.513919,-0.11900936,2
0.5270488,0.70823324,0.02961413,0.35343677,-0.50259244,0
0.50844944,0.5823331,0.171292,-0.043498844,-0.13812347,0
-0.04418516,0.52370155,0.39550954,-0.20832455,0.14541692,0
-0.13520968,0.452154,0.30305895,-0.8696909,-0.13730659,2
-0.05986452,-0.15127064,0.07225726,-0.56916285,-0.60409296,2
0.3298432,0.49453968,0.3214517,-0.60684085,-0.02391024,0
0.9221179,-0.24820983,0.2541314,-0.054674372,-0.42817867,0
0.26738477,0.4140762,-0.35614198,-0.11707235,-0.27956456,1
-0.053520054,0.49007502,0.048151903,-0.046856374,-0.18730596,2
0.80855215,-0.07415442,0.23258097,0.20013994,-0.47393048,0
0.11039847,0.38487777,-0.3077506,-0.20594226,-0.30550396,2
0.55955493,0.23963599,0.1539395,-0.26087242,0.1880311,1
0.34544265,0.38063085,0.4360418,-0.5009802,0.25686058,0
0.25202587,0.48454198,-0.052144773,-0.32044667,-0.097556755,1
0.45736974,-0.41888666,0.041798092,-0.12691802,-0.22021826,1
0.6493504,-0.2396234,0.14583957,-0.24520013,-0.28070086,1
-0.16086155,-0.40454328,-0.20476155,-0.40276533,-0.47797108,2
-0.023344263,0.51280874,0.39861646,0.21438456,0.37786257,0
0.6086898,-0.17159684,0.13335168,-0.5718074,-0.044499025,1
0.74377495,-0.19629559,0.37193662,-0.2612977,-0.29482245,1
0.62683314,-0.16001803,0.19064404,-0.58614707,-0.13070941,0
-0.4471398,0.06262842,0.6074261,-0.27209598,-0.5696593,2
0.5516708,-0.2546057,0.0268865,-0.0048795044,-0.363281,1
0.13793337,0.24810195,-0.37654257,-0.5732231,-0.38529938,2
0.7951882,-0.35502297,0.2782634,-0.2109901,-0.18127227,0
0.51101077,-0.25333416,0.094281904,-0.30186886,-0.20603098,1
0.69188106,-0.22215739,0.19321088,-0.20987356,-0.3291676,1
0.3667367,0.3885383,-0.419559,0.029590249,-0.10636693,1
0.14818853,0.32933787,-0.557149,-0.046081766,-0.36800396,1
0.53191507,-0.11889538,0.58048815,-0.12717864,-0.19873054,1
-0.41696894,0.05199559,0.60962135,-0.33531523,-0.17649147,2
0.6839241,-0.21730405,0.118522815,-0.16895956,-0.419631,1
-0.34451568,0.25385603,0.31766108,-0.3019436,-0.63437104,2
-0.5122268,0.066512205,0.6294738,-0.09632727,-0.231456,2
0.9004797,-0.12655385,0.295086,-0.28105283,-0.3212633,1
0.41151813,0.0017058887,0.009759441,0.14196134,-0.1322017,0
0.020844042,0.22880393,-0.35328242,-0.18097432,-0.37377685,2
-0.60508776,0.108623035,0.8286578,-0.24588926,-0.20428303,2
0.5389337,-0.13196154,0.07549214,-0.6157486,-0.049982235,1
0.35170013,-0.017342336,-0.24458113,-0.42002928,-0.13701248,0
0.529385,-0.12696938,-0.026988335,-0.1990895,-0.0290851,1
-0.22598103,0.07440526,0.07689903,-0.45445466,-0.28175837,2
0.5148901,-0.2762482,0.04816148,-0.37796646,-0.3363949,1
-0.0060987025,0.3514456,-0.19948018,-0.44207194,-0.20131423,2
0.38086468,-0.6445303,-0.30195364,-0.16944812,0.060340315,1
0.07744394,0.1179993,-0.46860093,-0.055190787,0.09138918,1
0.49287617,-0.19326013,0.28752366,-0.21622193,-0.1962215,1
-0.42689443,-0.56065905,-0.53176117,0.001996845,-0.30538878,2
0.041255504,0.44823304,-0.48243624,0.12502322,-0.45008174,2
-0.5992117,-0.93965375,-0.6838208,-0.12749319,0.039352477,2
0.6991972,-0.22958133,0.29909804,-0.3040128,-0.2335165,1
0.6168077,-0.50118196,0.019218378,0.05182393,-0.10813737,0
-0.12350944,0.960221,0.5177475,0.53267556,-0.52185273,1
0.2105238,0.27731073,-0.56209785,-0.21778649,-0.35732585,2
0.14184588,0.24812394,-0.39147964,-0.5940695,-0.20710412,2
0.28674033,0.51941013,-0.20612264,0.115014225,-0.12809128,1
-0.53033894,-0.6770414,-0.3796524,-0.04191491,0.016387314,2
0.7276866,0.10066822,0.4703223,-0.35570753,-0.08614859,0
-0.10615003,-0.16392246,-0.23207241,-0.2722332,-0.4676747,2
0.01357992,0.5200337,-0.14178413,-0.20000774,-0.35632282,2
-0.70198894,-0.2074494,0.63694185,-0.004931614,0.04842496,2
0.3475263,0.54061675,0.2315849,-0.4222437,0.027747706,0
0.106375895,0.33748212,-0.3206228,0.10602909,-0.26742876,1
-0.010211855,0.5390283,-0.019610722,-0.3337695,-0.27219445,2
0.16251165,0.1739356,-0.32762513,-0.40721855,-0.33605385,2
0.5516472,-0.28000167,-0.072073504,-0.08265652,0.10657051,0
0.29660648,0.47086298,-0.45759952,-0.08641757,-0.48391724,1
-0.17007044,0.6494975,0.20287383,0.2844544,-0.113611974,1
0.45577562,0.49638757,-0.44318032,0.337722,-0.26952198,0
0.095880345,0.631896,0.15198073,-0.20441736,-0.09763133,1
0.39788163,0.37650436,-0.24609384,-0.26779294,-0.1660208,0
0.5207548,-0.10137823,0.6101108,-0.34426475,-0.23854521,1
-0.26542854,-0.532927,-0.47412562,-0.09910488,-0.22647789,2
-0.527135,-0.0034464486,0.5874397,-0.12608114,-0.17459676,2
0.4050244,0.19449423,0.8061517,0.32148665,0.024954066,1
-0.13206244,-0.09710893,-0.27352005,-0.23322822,-0.011075795,2
0.3516075,0.2413084,-0.5102348,-0.14825857,-0.20334342,0
0.54063714,-0.62459415,0.0032646656,0.11821109,0.017399713,0
-0.015978783,0.05001336,-0.26866612,0.075520754,-0.10981562,1
0.013194144,0.56653994,0.07847269,-0.4691769,-0.23910615,2
-0.087986976,-0.28424996,-0.08331327,-0.4820547,-0.562042,2
0.3600757,-0.7174431,-0.3701558,-0.09805433,0.12144327,1
0.51266754,-0.10003029,0.097288534,-0.44655305,0.013757378,0
0.20472705,0.3501396,-0.25686133,-0.5723733,-0.42298812,2
0.08398612,0.21439944,-0.5386586,-0.3849663,-0.17992747,2
0.49156213,-0.04428997,0.4501008,-0.1837875,-0.39166945,1
