0,1,2,label
0.39508528,0.6511975,-0.2025565,0
0.5017687,-0.06519964,0.56757194,0
-0.7670542,-0.19049247,0.623964,2
0.29579416,-0.21879421,0.5742654,1
0.37288857,0.05123899,-0.36848506,0
0.58245873,0.17704107,0.7068099,0
0.30189326,0.384115,-0.029291078,0
0.23178892,0.69739753,0.0037204642,0
0.36678773,-0.098878995,0.43020275,1
0.364223,0.09139779,-0.34995997,1
-0.30736458,-0.5043897,-0.24341798,2
0.73781973,-0.2091094,0.2840919,1
0.66072994,-0.5782182,0.003739357,1
0.351891,0.2360712,-0.30953303,1
0.2783704,0.39207894,0.1294159,0
-0.6063433,-0.107353985,0.6032703,2
0.21342646,-0.1128155,0.721653,1
0.30095366,0.1533964,-0.5772098,1
0.73956287,0.15797247,0.6826489,1
0.70229274,-0.19980587,0.046366885,0
-0.5783291,-0.011643771,0.49989235,2
-0.53172606,-0.7059294,-0.4153326,2
0.24395575,0.23340856,-0.5468863,0
-0.5608237,-0.50856745,0.029841118,2
0.05497165,0.12328897,-0.60417885,2
0.60473096,0.16750015,-0.055102453,1
0.33744276,0.04977376,0.83319974,1
0.6036433,-0.54358,-0.062325686,1
0.3433394,0.16027094,-0.4478324,0
0.4526452,0.60346025,0.11106462,1
0.5304879,-0.051150188,0.5598226,0
-0.72700065,-0.21849747,0.4279108,2
-0.33859974,-0.66113585,-0.686124,2
0.39250183,0.18913266,-0.16340339,1
0.23070645,0.15412034,-0.4628266,2
0.06815474,0.086298585,-0.33843604,2
0.87026006,-0.34059173,0.21340185,1
0.2824447,0.75805336,0.13043621,0
0.35536915,0.3684562,0.34509504,0
0.67310214,-0.42471436,0.12767655,1
0.33786306,0.23384145,-0.5259239,0
0.26459783,0.38217482,0.20501067,0
-0.1365205,-0.27327728,-0.07937092,2
0.8240064,-0.008882012,0.21236841,0
0.81854624,-0.2847792,0.21673365,0
-0.66747165,-0.46225694,-0.011855133,2
0.4092033,-0.04130023,0.8389827,0
0.8834839,-0.036006056,0.7628498,1
0.7607647,-0.45974588,0.076681316,1
-0.55963993,-0.5611865,0.027686464,2
-0.6007429,-0.07829465,0.68113905,2
0.53165793,-0.049552225,0.513937,1
-0.64007264,0.055119243,0.79128397,2
-0.03002581,0.4008547,0.109935716,2
-0.059852183,-0.13040403,-0.32989872,1
0.71222293,-0.342332,0.14361918,1
0.883845,-0.25517914,0.21891393,0
0.3735505,0.1656057,-0.53425586,1
0.058890313,0.38206434,-0.12259546,2
0.27386445,0.72957665,-0.00085348263,1
0.0035416484,0.49828252,0.023295809,2
0.7898598,-0.5015904,0.12887132,0
0.15166874,0.1494239,-0.26343518,1
0.14912897,0.22478458,-0.4938448,2
0.6213001,-0.1997386,0.16869259,1
-0.010954127,0.22304013,0.070537224,2
0.6062647,-0.38241693,-0.077438414,1
0.21578045,0.45483217,0.12614131,0
0.042415515,0.5139281,-0.050068878,2
0.3095839,0.26046824,-0.16307794,0
0.40065342,0.4480654,-0.41691512,0
0.22559255,0.04037988,-0.60835385,1
0.07078278,0.0022107027,-0.7403049,2
0.43877506,0.37538844,-0.2684088,0
0.52186877,0.42517525,-0.31517944,0
-0.52063936,0.07479114,0.40900615,2
0.4343214,0.13948408,-0.2632256,0
-0.06299618,0.47308296,0.05689268,2
-0.14137438,-0.3249535,-0.19600488,2
0.26616666,0.61803,0.014797459,0
0.40889883,0.46455532,-0.36043492,1
0.8716327,-0.36177796,0.18466055,0
0.5368078,-0.084722616,0.37127164,1
0.33785543,0.501824,0.17032318,0
0.45496967,0.44945225,-0.07281742,1
0.6780708,-0.28208035,0.11710537,1
0.48109648,-0.33578658,0.02209727,1
0.5551153,-0.012819808,0.64541423,1
0.80771995,-0.35159877,0.20833558,0
0.38326162,0.36498162,0.1790815,0
0.26719213,0.26484853,-0.43411574,2
0.61462164,-0.075752445,0.5689685,1
0.70294446,-0.44234696,0.14798027,1
0.78004205,-0.33844778,0.1763186,1
-0.27766478,0.32244375,0.38006467,2
0.44755864,-0.3354877,0.09164742,1
0.21808703,0.24278454,-0.4770816,2
-0.28388447,-0.2845274,-0.2376132,2
0.41289473,-0.13898417,-0.03590154,1
0.47055972,0.13936555,-0.29702866,0
0.6032117,-0.34533468,0.1135954,0
0.6566615,-0.26784027,0.2260039,1
0.5571492,0.47539952,-0.3727265,0
0.09712033,0.4408775,-0.02814503,2
0.79519033,-0.14041749,0.49641144,0
0.32386336,0.43457136,0.23688872,0
0.57816184,-0.3953196,-0.04624311,1
0.2779133,0.17888913,-0.61498886,1
0.5549957,0.06708126,0.8262677,1
-0.12096429,-0.21817361,-0.33669972,2
-0.30325544,-0.07568023,0.21148944,2
-0.5142385,-0.8551369,-0.72048736,2
0.5784811,-0.034084603,0.13944297,0
0.36166537,0.3600113,-0.070427954,1
0.46878552,0.4862447,0.14139327,0
0.06304309,0.099417254,-0.7129545,1
0.09050098,0.49486414,0.49601054,0
0.8651274,-0.26667905,0.26391777,1
-0.0766134,-0.20490414,-0.13496695,2
0.45028317,0.43446174,-0.078313746,1
0.3642148,0.41060048,-0.3958967,0
-0.76901996,0.007502904,0.9046134,2
-0.9574089,-0.058424808,0.8769783,2
0.16993019,-0.002411954,-0.52472764,0
0.6591203,-0.4032827,0.2197467,1
-0.6409302,-0.0023920685,0.7746381,2
-0.096755534,-0.26512977,-0.13300335,2
-0.096870154,-0.20399846,-0.406087,2
0.68137544,-0.28754666,0.15803033,0
0.48166358,0.16544965,0.6310477,0
-0.49793065,-0.11733529,0.18955362,2
-0.31988972,-0.43953675,-0.13873121,2
0.66035616,-0.111797795,0.11416192,0
0.14189623,0.24263565,-0.26592395,1
0.8679563,-0.28878713,0.22514194,0
-0.19289568,0.014514957,0.34836876,2
-0.35904866,-0.42259786,-0.14239152,2
-0.4630754,-0.7410684,-0.58763474,2
0.69700444,-0.16938993,0.14572337,1
-0.13327932,0.5194912,0.3235434,0
0.5549594,-0.4187464,0.09966809,1
0.43675494,0.27719778,-0.25383428,0
0.40875524,0.39905995,0.08376144,0
0.27316236,0.27984595,-0.36595497,2
0.28712136,0.5051122,0.44364643,0
0.3190324,0.34503394,-0.42382482,1
-0.22359264,-0.08951511,0.30480877,2
-0.39798266,0.07322225,0.57599807,2
0.20756103,0.280971,0.03438746,2
0.449844,0.40190682,0.04471977,0
-0.68254524,-0.17205057,0.50024736,2
-0.39651757,0.11462759,0.6718619,2
0.086052135,-0.20119943,-0.35218182,1
-0.59176004,0.056472868,0.5607645,2
0.22807762,0.15897273,-0.44702774,2
0.07101734,0.11042029,-0.49178696,1
0.6114981,0.13916932,0.64570755,0
0.5152886,-0.22980848,0.12101093,1
