0,1,2,label
0.3712964,0.6274981,-0.23849249,0
-0.52867913,-0.05389349,0.4387859,2
0.4893998,-0.05168762,0.5744345,0
0.28117293,-0.20258227,0.5888094,1
0.34316605,0.35817495,0.29934978,1
0.35469788,0.040237986,-0.3771528,0
0.5669174,0.18659303,0.6994739,0
0.2838929,0.37537867,-0.051844493,0
0.20291397,0.6729233,-0.031478755,0
0.35421115,-0.08913313,0.40585747,1
-0.16040513,-0.21324663,-0.14894356,1
0.7245744,-0.19636765,0.29324988,1
0.6508679,-0.5635353,0.02949319,1
0.3376195,0.22901244,-0.32574135,1
0.26121897,0.38631344,0.11004329,0
-0.64126885,-0.09151019,0.62136364,2
0.19245347,-0.10158926,0.73406976,1
0.28559583,0.13955492,-0.5952191,1
0.71851194,0.16568764,0.677798,1
-0.4242012,0.06347172,0.46466845,2
-0.61155075,8.567795e-05,0.515834,2
-0.5669751,-0.7084313,-0.3958878,2
-0.59462255,-0.5028381,0.04729762,2
-0.18510711,-0.08537716,-0.2698486,2
0.032216355,0.109969854,-0.61487913,2
0.58744204,0.14084235,-0.04424733,1
0.39912546,-0.54082173,-0.15124847,1
0.5920096,-0.5309617,-0.04200098,1
0.3219948,0.12975252,-0.44918618,0
0.34427583,0.5252259,0.15987837,0
0.13735887,0.41236156,0.14547154,0
-0.260367,-0.46571195,-0.5230482,2
0.4203061,0.5696547,0.09686235,1
-0.76709485,-0.2187429,0.43676746,2
0.5514427,-0.2905086,0.06955263,1
0.36848855,0.18527263,-0.14003536,1
0.21268456,0.15944739,-0.47153205,2
-0.20648423,-0.22615144,-0.2553775,2
0.05012183,0.06514749,-0.38009444,2
0.86025584,-0.32418507,0.22779429,1
0.2563351,0.73933077,0.09533656,0
0.48932526,-0.21204332,0.13079129,1
0.6611959,-0.40930897,0.14392997,1
0.322953,0.21913187,-0.5504783,0
0.24550031,0.3823009,0.18295036,0
0.8071632,-0.00017394125,0.21405368,0
-0.08521095,0.8402307,0.38306427,0
0.87021387,-0.015924137,0.7722532,1
0.43628198,-0.46599787,-0.08270373,1
0.74937224,-0.44722974,0.09601859,1
-0.63565177,-0.06990839,0.68829906,2
0.42301047,-0.47590744,-0.10577665,1
0.5185137,-0.038155377,0.51798105,1
-0.68209285,0.055723824,0.7927468,2
-0.0145186335,0.6750328,0.3711845,0
0.87382174,-0.24277988,0.19978678,0
0.032487392,0.38397476,-0.13614725,2
0.24807668,0.71095973,-0.03878532,1
0.12741973,0.15683231,-0.24903354,1
0.61052537,-0.19137898,0.17475207,1
-0.032420278,0.22858155,0.06773392,2
0.5883459,-0.3779998,-0.07742378,1
0.46777785,0.1666443,-0.19302997,0
0.191022,0.4620269,0.13130066,0
0.019684419,0.50153434,-0.07995758,2
0.288924,0.23599082,-0.164959,0
0.211395,0.029834332,-0.6204235,1
0.93774855,-0.17366572,0.25032926,1
0.45693466,0.29937497,-0.5023947,0
0.5847361,-0.17293583,0.24640647,1
0.047124147,-0.013331387,-0.7461041,2
0.50319135,0.40997487,-0.34041762,0
-0.5523027,0.078525275,0.41317967,2
0.0026332885,0.64501715,0.14858109,1
-0.087595195,0.46498683,0.04198353,2
0.24088861,0.59882355,-0.014773671,0
0.38867068,0.44803005,-0.38917562,1
0.038042277,0.06371911,-0.49476308,1
0.5237665,-0.07135062,0.36321852,1
0.3175259,0.49316758,0.14636996,0
0.43689722,0.45627818,-0.10407695,1
-0.7466786,0.008542936,0.84479356,2
0.6666081,-0.2713245,0.12638652,1
0.14042938,0.6160699,0.25860536,0
0.46088898,-0.3310709,0.018741284,1
0.54019475,0.00027548522,0.6508542,1
0.79869,-0.33624133,0.22491905,0
0.36847007,0.36147693,0.16346695,0
0.60154843,-0.061335087,0.575363,1
0.6897458,-0.43000656,0.15569814,1
0.7673436,-0.3254916,0.18100195,1
-0.30926532,0.3184689,0.36669606,2
0.4322875,-0.32470268,0.101477236,1
0.19666366,0.2291824,-0.49079108,2
-0.31048608,-0.30004796,-0.26576215,2
0.39535075,-0.13869493,-0.04470873,1
0.68560964,0.08800021,0.54345506,1
0.62343514,-0.21904585,0.021646082,1
0.45201337,0.13483495,-0.29885,0
0.53359985,0.4526945,-0.40180528,0
0.073672816,0.4481379,-0.04551418,2
0.78557783,-0.12121911,0.5071341,0
0.30738676,0.42993402,0.21883981,0
0.5623658,-0.38806897,-0.034628347,1
0.16672193,0.26582545,-0.49481022,2
-0.15257877,-0.21171223,-0.33267367,2
