0,1,2,3,label
-0.5060878,0.029749803,-0.42718002,-0.20062149,2
-0.7724783,-0.08029984,-0.65562075,-0.2002798,2
0.35163343,0.42122272,-0.22030959,-0.49677455,1
0.35400802,0.037712235,0.46149018,-0.28424108,0
0.5869039,0.2646278,-0.61833155,-0.37042943,0
0.28792167,0.39339003,0.16700162,-0.69541955,0
0.21574868,0.6805371,0.18925692,0.21803445,0
0.36305425,-0.035086438,-0.36032075,-0.61377335,1
0.34422776,0.08033311,0.45013514,-0.50737596,1
-0.16278818,-0.1862281,0.18631957,-0.27638632,1
-0.33956754,-0.47443378,0.21814744,-0.16636929,2
0.33402178,0.22332208,0.44017106,-0.434183,1
0.2706026,0.41779843,-0.00083093345,-0.6507089,0
0.21824682,-0.009535372,-0.69886273,0.16568702,1
0.27561933,0.115795255,0.7004674,-0.34579742,1
0.73543507,0.23311995,-0.5752345,0.3283077,1
0.6825322,-0.1235953,-0.021736108,-0.13081099,0
-0.40488243,0.13610603,-0.42309162,-0.21350735,2
-0.58365154,0.08897791,-0.5001043,-0.016765416,2
0.21292645,0.20434996,0.63682956,-0.04299441,0
-0.5831638,-0.4447403,-0.08050467,-0.21594144,2
-0.18497795,-0.0649524,0.30869213,-0.50805175,2
0.5795571,0.17234564,0.14105561,0.0032971948,1
0.351556,0.15654767,-0.79656696,0.14127332,1
0.39447218,-0.51298803,0.16217488,-0.028323427,1
0.35462797,0.5578718,-0.028049909,-0.08090605,0
0.15939632,0.42585137,-0.02016884,0.030485913,0
-0.27238688,-0.46183014,0.52208227,-0.103607416,2
0.53022027,0.03791397,-0.50528294,-0.2887793,0
-0.7404707,-0.1348204,-0.44795874,0.05111812,2
-0.3824162,-0.6853586,0.67186314,-0.13113602,2
0.5488663,-0.2492005,-0.03862253,-0.41981095,1
0.36998612,0.19823143,0.22875248,-0.26782435,1
0.20475304,0.14400195,0.5701773,-0.6015756,2
-0.21532813,-0.20582232,0.277974,-0.4289255,2
0.039685696,0.063476756,0.4488744,-0.5298283,2
0.33913338,0.43133315,-0.2695691,-0.33031464,0
0.4891021,-0.16788797,-0.095314965,-0.41279793,1
0.6587666,-0.36596206,-0.11616577,-0.16736847,1
0.31371194,0.19238892,0.6697567,-0.25713226,0
-0.17035529,-0.23449907,0.09122977,-0.31189215,2
0.80027705,-0.23340675,-0.17143203,-0.029542908,0
-0.69405115,-0.41585672,-0.025636569,0.27850285,2
0.42105898,0.077074915,-0.8083861,-0.13428155,0
-0.04855022,0.8581572,-0.20264164,0.6377467,0
0.4324789,-0.42962524,0.089168236,-0.36469123,1
0.7463707,-0.40819946,-0.065260164,-0.017830983,1
-0.5804175,-0.49738973,-0.08822097,-0.01959233,2
-0.6060365,0.030090753,-0.6861224,-0.21357478,2
0.41788644,-0.44411623,0.12025305,-0.19318967,1
0.5293182,0.032305308,-0.45769227,-0.17831403,1
-0.049351305,0.40330094,0.038579255,-0.30036986,2
-0.085451394,-0.1298187,0.37721393,-0.07864244,1
0.7013521,-0.28758916,-0.10559499,-0.36999533,1
0.009966731,0.69428366,-0.19447793,-0.025868654,0
0.87249964,-0.21495989,-0.14342685,-0.27533904,0
0.34844986,0.124512136,0.6689179,-0.17424104,1
0.039705217,0.38813022,0.24840479,-0.26158392,2
0.2580024,0.7166256,0.19911607,0.007008195,1
-0.009792864,0.51112986,0.10172229,-0.4151519,2
0.77969676,-0.43936813,-0.1310032,-0.020841256,0
0.11887978,0.20027,0.615151,-0.3123853,2
0.58549523,-0.36195564,0.1203067,0.28488752,1
0.46810734,0.17491508,0.29147273,-0.4810043,0
0.21053609,0.4736087,0.0011294968,-0.094220765,0
0.029043913,0.5122174,0.20821422,-0.20060202,2
0.28806844,0.26724842,0.24250568,-0.25663882,0
0.3744613,0.40768445,0.58907914,-0.18232632,0
0.9399829,-0.13513677,-0.18707976,0.21568301,1
0.45057112,0.27943107,0.62065285,0.28815266,0
0.5860364,-0.13127872,-0.1905534,-0.28633392,1
0.038417578,-0.03844571,0.81464946,-0.38502353,2
0.41689938,0.3634776,0.39857066,-0.23450494,0
0.4994855,0.39808962,0.48496082,-0.25293177,0
0.41557693,0.13529487,0.37132648,-0.6038903,0
0.01875721,0.6467784,0.027037056,-0.1987963,1
-0.17757747,-0.29569197,0.20352915,-0.30373764,2
0.2530095,0.61064637,0.1633955,0.07962248,0
0.3847965,0.43128636,0.5297183,-0.2371645,1
0.8599028,-0.30347326,-0.15804657,-0.06702879,0
0.035207927,0.06133116,0.5627339,-0.119805,1
0.5280899,-0.02218537,-0.30176684,-0.2954704,1
0.3290042,0.52110374,-0.020156212,-0.4661133,0
0.43836844,0.4809961,0.21931545,-0.28435847,1
-0.71189386,0.12082733,-0.8444532,-0.3028674,2
0.1533595,0.6749747,-0.15808056,0.2674709,0
0.46125895,-0.29278734,0.005866695,-0.18118791,1
0.55641806,0.078657955,-0.5839293,-0.042877078,1
0.7976319,-0.28839093,-0.18033619,-0.1767045,0
0.23895016,0.24835247,0.56636107,-0.41581497,2
0.69008374,-0.38007364,-0.14050823,-0.27595195,1
-0.28672397,0.3732469,-0.29079527,-0.07261193,2
0.43181786,-0.28114218,-0.06861439,-0.26423264,1
0.39380458,-0.10908347,0.09776592,-0.57299125,1
0.6980027,0.15849462,-0.46602648,-0.5422921,1
0.6188683,-0.18937668,0.03105304,-0.11580391,1
0.4466775,0.14218009,0.40268502,-0.3370509,0
0.5906921,-0.29359195,-0.08218907,-0.3972823,0
0.64637375,-0.21085188,-0.18246594,-0.29695445,1
0.53106546,0.43022877,0.55692554,0.15150923,0
0.07998131,0.4588119,0.16387247,-0.49179634,2
0.7925171,-0.056755245,-0.44557047,-0.19361164,0
0.32069588,0.46891692,-0.10415144,-0.58260906,0
0.5587759,-0.35835272,0.070564635,0.0035594702,1
0.24693711,0.12291763,0.74528205,0.27250892,1
0.56223804,0.17299235,-0.76178724,-0.04011266,1
0.1605486,0.24148364,0.60819495,-0.31143177,2
-0.154075,-0.20303658,0.3719565,-0.22925648,2
-0.31849247,0.005768299,-0.1872529,-0.87841403,2
-0.5563211,-0.8585009,0.65135527,-0.052471936,2
0.27056092,0.49634653,-0.066615164,-0.43614066,0
0.56716,0.008560512,-0.066465035,-0.6324245,0
0.34707883,0.36555833,0.20783919,-0.65203613,1
0.45813066,0.5003399,0.015909716,-0.34213307,0
0.026300251,0.057857122,0.78212625,0.09971431,1
0.42386895,-0.24042737,-0.6799675,0.069604695,0
0.64237595,0.0376595,-0.28603944,-0.5936471,1
0.09482517,0.5536496,-0.37727904,-0.51030076,0
0.8522352,-0.21033734,-0.21223205,0.15062273,1
-0.101893336,-0.15483634,0.16136464,-0.8604002,2
0.43355834,0.43242237,0.2297872,-0.43869418,1
0.33921242,0.3789999,0.56110203,-0.37895995,0
-0.76755315,0.13620766,-0.914216,-0.16476136,2
0.5697044,0.16620278,-0.47070044,-0.52494055,0
0.14868349,-0.02739881,0.5951832,-0.0014007688,0
0.65087384,-0.33277294,-0.20820183,-0.19895822,1
-0.6456241,0.10557918,-0.77013755,0.04061471,2
-0.13357535,-0.23376623,0.15511435,-0.3531686,2
-0.13358462,-0.19994548,0.4498963,-0.15970674,2
0.6705309,-0.23821673,-0.115649745,0.025357082,0
-0.5226101,-0.06810242,-0.15960135,-0.14664303,2
-0.3517692,-0.40622833,0.12633973,-0.025680318,2
-0.5924692,0.1771771,-0.6780253,-0.20566665,2
0.692724,-0.060295194,-0.051400602,-0.042155042,0
0.12226703,0.24862954,0.37160575,-0.59769464,1
-0.21614793,0.08126192,-0.30659348,-0.27475595,2
-0.39028376,-0.38986608,0.1300546,0.018434927,2
0.72227424,-0.23799813,-0.10751678,-0.45472288,1
-0.50276023,-0.73380804,0.5347073,-0.30330133,2
0.68766224,-0.12048221,-0.08959621,-0.48442236,1
-0.13209501,0.5557999,-0.21061057,0.09085238,0
0.54245263,-0.36163083,-0.08975501,-0.09061839,1
0.4167887,0.26312986,0.3895931,-0.34998006,0
0.2785326,0.556884,-0.346308,-0.29919288,0
-0.24469984,-0.017630152,-0.28477848,-0.39558914,2
0.7331856,-0.27414307,-0.16353276,-0.3548966,1
0.19679299,0.3231733,0.07263827,-0.83091074,2
0.48988602,-0.054229245,0.105577886,-0.43763822,0
-0.24835816,-0.4812222,0.2543224,-0.3713272,2
0.4392296,0.41692832,0.099394485,-0.6217886,0
-0.6934122,-0.083396286,-0.5141369,0.11292955,2
-0.4093653,0.20533855,-0.6267055,-0.1887733,2
0.061897367,-0.19891706,0.39096448,-0.101194136,1
-0.59675354,0.15795708,-0.5496913,0.013660222,2
0.20464922,0.14096919,0.5388796,-0.46572155,2
0.04743807,0.080152944,0.58407044,0.07351893,1
0.6139803,0.21692623,-0.545016,-0.19787541,0
0.5007504,-0.18115546,-0.08169627,-0.16679856,1
0.3976789,0.59887964,0.14241365,-0.32932127,1
-0.44370836,-0.636575,0.48324868,-0.24542049,2
0.45439178,0.5184159,0.40737796,-0.15465091,0
0.7845512,-0.26610163,-0.24588573,-0.040251106,1
-0.3723601,0.102686405,-0.47911346,-0.4030929,2
-0.37188166,-0.58951265,0.6167711,-0.08318842,2
0.24274793,0.23321654,0.53718686,-0.28313875,2
0.51252496,0.10946894,-0.40813738,-0.6050167,0
0.25763458,0.19080895,0.5982861,-0.21867515,1
-0.026147187,-0.13553107,0.2052184,0.014480829,0
0.50919235,0.48522803,0.17285615,-0.15292312,0
0.2818447,0.2871306,0.4525105,-0.40946794,2
0.4136828,0.2482878,0.3885774,-0.5447085,1
-0.008595288,-0.17482822,0.3834434,-0.24241437,1
0.43425635,0.49445006,0.44459862,0.037817404,1
-0.18988344,0.13888276,0.310461,-0.30496052,1
0.395567,-0.4449662,-0.035535745,-0.11212712,0
0.6944494,-0.20597723,-0.1404597,-0.04899542,0
-0.40283042,0.07593722,-0.42185408,-0.36636883,2
0.08244525,0.07592646,0.40951034,0.02498731,1
0.8545482,-0.15746589,-0.2404714,0.20069152,0
0.28299564,0.47188705,-0.026369534,0.09017253,1
0.2818415,0.5544473,-0.0755503,-0.48812845,0
0.25596178,0.34399825,0.43068066,-0.36906958,2
0.20943543,0.17424087,0.46559694,0.015853152,1
-0.012968451,0.39024478,0.17605484,-0.49642915,1
0.31803143,0.68380517,-0.022269152,-0.332496,0
0.77711135,-0.3074708,-0.09283371,-0.4939494,0
0.31280681,0.33586344,0.3438651,-0.41793966,1
-0.31882274,-0.16664508,0.031632725,-0.06683384,2
-0.34261477,0.22575551,-0.25081027,-0.46336672,2
0.59736264,0.08443263,-0.7156342,-0.15728801,1
0.00795947,0.057658885,0.78398556,-0.3838938,2
-0.65843433,-0.028823674,-0.70040244,-0.31781706,2
-0.018695503,0.41679704,-0.12186329,-0.1891751,1
0.29762012,0.06288627,0.5894549,-0.16136736,0
0.22756003,0.33790967,0.43391913,-0.3409779,2
0.4025967,0.1462357,0.0240143,-0.35730523,1
0.3443458,0.052048013,0.5679341,-0.17815804,1
0.79230785,-0.16583368,-0.45000166,-0.2659636,1
0.11443108,0.69654477,0.03994567,0.1800943,1
0.7382533,-0.15388127,-0.05360625,-0.18237865,0
0.5253358,-0.18927824,0.11389106,-0.48570955,1
0.8034277,-0.2354494,-0.26969355,-0.29748762,1
0.072090715,0.064211026,0.7650823,-0.37418082,2
-0.5529855,-0.33670753,-0.07530564,0.16246596,2
0.30105007,0.49897954,-0.03095138,-0.27762145,0
0.28442377,0.6476279,0.19040558,0.21951595,0
0.36664343,0.14988908,0.47620028,-0.28636545,0
0.4329342,0.12948686,0.61494726,-0.17068496,0
0.5290916,-0.15197316,-0.090444386,0.08348811,0
