0,1,2,3,4,5,6,7,label
-0.30092305,0.72096395,-0.9851567,0.0497,-0.49770522,-0.4685237,-0.8187622,-0.32540402,2
-0.8578396,0.082166165,-0.98517686,0.26516402,-0.1185175,-0.5593317,-0.8245298,-0.4497766,1
-0.86783314,0.2155411,-0.98126143,0.43982396,-0.14530742,-0.6365491,-0.82654124,-0.39554638,1
-0.7813077,0.4735381,-0.9774735,0.56242526,-0.28212827,-0.6185355,-0.8291364,-0.24219346,1
-0.41152367,0.63931686,-0.9847567,0.07886201,-0.50139,-0.49922988,-0.8215571,-0.25384834,1
-0.8634756,0.031037688,-0.9878676,0.042362563,-0.3797481,-0.5610985,-0.814764,-0.31102738,0
-0.8247853,0.22062089,-0.9813633,0.44434536,-0.09036796,-0.61952573,-0.81131667,-0.5206924,1
-0.9591813,-0.14273119,-0.989368,0.010548085,-0.24765143,-0.579261,-0.79525584,-0.3943473,0
-0.9560443,-0.14341247,-0.9883687,0.052532285,-0.18301806,-0.58608127,-0.7733574,-0.46255288,0
-0.84056544,0.20282334,-0.9834899,0.28208536,-0.27597812,-0.58088404,-0.8122547,-0.38326377,1
-0.5201836,0.15524663,-0.99243796,-0.24576804,-0.35996565,-0.49519268,-0.80221826,-0.4135023,2
-0.9338273,-0.06495923,-0.98957163,-0.024520531,-0.36248076,-0.54631805,-0.81725377,-0.2184653,0
-0.65867317,0.61267996,-0.9803412,0.3873559,-0.42941457,-0.51755714,-0.8462279,-0.11493482,1
-0.7951165,0.25528455,-0.9847134,0.1958316,-0.39277118,-0.5630547,-0.83495116,-0.16199955,1
-0.2247613,0.6283189,-0.98665214,0.00273633,-0.36318094,-0.46998048,-0.8234801,-0.40453458,2
0.21493572,-0.37195098,-0.9899258,0.62567276,-0.6089969,-0.4514061,-0.8069361,-0.8236697,2
-0.70007145,0.60839534,-0.97381824,0.7201557,-0.14318591,-0.56931835,-0.7958435,-0.25848132,1
0.026191652,0.47343355,-0.9903802,-0.112304464,-0.13070408,-0.57964396,-0.8059936,-0.45225435,2
-0.78789574,0.39282504,-0.97992676,0.48357627,-0.22546616,-0.5722661,-0.8324772,-0.31270897,1
-0.39515027,0.52219373,-0.98815566,-0.1002866,-0.48732835,-0.49966022,-0.7990505,-0.3399281,2
0.27135575,0.29109985,-0.9859227,0.35023013,0.16142708,-0.42057723,-0.9392562,-0.33450133,2
0.74611473,-0.63822335,-0.99753404,0.6481048,-0.8741468,-0.8266349,-0.6678295,-0.34971008,2
-0.03939849,0.27067494,-0.9877951,0.09613435,0.0541012,-0.45401758,-0.87340146,-0.33079404,2
-0.2657663,0.521286,-0.98680085,0.11536242,-0.07691063,-0.36951718,-0.89208937,-0.48606938,2
-0.86386645,-0.039046258,-0.9901746,-0.025955752,-0.3145489,-0.5574117,-0.81964654,-0.34786585,1
-0.37775773,0.44177437,-0.9875032,-0.0091840625,-0.4159266,-0.56558913,-0.79866874,-0.3630225,2
-0.7194805,0.21768023,-0.9844169,0.17653969,-0.22143117,-0.41563004,-0.7851206,-0.4322665,1
-0.8894516,0.17206994,-0.97603726,0.43579853,-0.021252215,-0.42374972,-0.6415767,-0.26402873,0
-0.8327468,0.3452505,-0.9792442,0.5196744,-0.17946677,-0.6216841,-0.8225937,-0.3326375,1
-0.9073359,-0.06390488,-0.9901645,-0.0646645,-0.3915241,-0.5304218,-0.8102972,-0.2547972,0
-0.84029794,0.14814548,-0.9831057,0.35997558,-0.10272567,-0.5850829,-0.81501025,-0.49602538,1
0.16768217,-0.3104655,-0.9921856,0.4114224,-0.51468885,-0.6612358,-0.81467754,-0.22704048,2
-0.058503956,0.46543425,-0.9874869,0.13287227,-0.2644984,-0.5475493,-0.80462945,-0.26863343,2
-0.4133609,0.53885025,-0.98692375,-0.0036975443,-0.43450904,-0.49850053,-0.8087807,-0.33848983,1
-0.38853234,0.28064036,-0.98374045,0.063405305,-0.084092215,-0.36005247,-0.7304705,-0.3342029,0
-0.8208742,0.24338551,-0.98233,0.36252636,-0.18408562,-0.5711119,-0.8154658,-0.34799033,1
0.18659616,-0.1679689,-0.99573135,0.105892204,-0.2501774,-0.7835418,-0.75725675,-0.18547234,2
0.5236474,-0.028313518,-0.9885232,0.688586,0.032927006,-0.1885863,-0.98309326,-0.3675646,2
-0.7199974,-0.1505847,-0.99501556,-0.26507396,-0.22820169,-0.50360215,-0.8387375,-0.34909484,0
-0.11407411,0.6954185,-0.98869354,-0.16884467,-0.4279802,-0.5499089,-0.7748624,-0.33693767,2
-0.9053594,-0.0964666,-0.9900851,-0.0393686,-0.32116637,-0.552185,-0.8123564,-0.33628383,0
-0.05987969,0.31411526,-0.9912364,-0.114066675,-0.13327204,-0.5648025,-0.8181518,-0.37653947,2
-0.82756615,0.1875605,-0.9840061,0.2930956,-0.22134045,-0.6075159,-0.8363674,-0.37035057,1
-0.053231686,0.56880605,-0.9897982,-0.1681822,-0.2992963,-0.5553974,-0.783833,-0.4229554,2
