0,1,2,label
-0.300924,0.72095823,-0.98515654,2
-0.8578396,0.08216858,-0.9851767,1
-0.8678335,0.21554057,-0.9812609,1
-0.7813084,0.47353756,-0.97747284,1
-0.41152447,0.6393162,-0.98475665,1
-0.8634758,0.03103678,-0.98786753,0
-0.8247856,0.22062062,-0.98136294,1
-0.9591812,-0.14273188,-0.989368,0
-0.9560442,-0.14341325,-0.9883687,0
-0.8405657,0.20282282,-0.98348963,1
-0.52018386,0.15524574,-0.99243826,2
-0.9338274,-0.06496024,-0.98957163,0
-0.6586739,0.6126795,-0.98034084,1
-0.7951169,0.25528383,-0.98471314,1
-0.22476211,0.6283184,-0.9866522,2
0.21493578,-0.3719507,-0.98992515,2
-0.7000723,0.60839546,-0.97381747,1
0.026190996,0.47343305,-0.99038035,2
-0.78789616,0.39282477,-0.9799263,1
-0.39515096,0.52219284,-0.98815584,2
0.27135497,0.29110038,-0.9859224,2
0.74611443,-0.63822263,-0.9975332,2
-0.03939897,0.27067488,-0.98779505,2
-0.26576704,0.52128565,-0.98680073,2
-0.86386645,-0.03904718,-0.99017465,1
-0.3777583,0.44177374,-0.98750323,2
-0.7194808,0.2176797,-0.9844168,1
-0.88945174,0.17206964,-0.9760368,0
-0.83274716,0.3452502,-0.97924364,1
-0.9073359,-0.063905954,-0.9901646,0
-0.84029806,0.14814511,-0.98310536,1
0.16768199,-0.31046498,-0.9921851,2
-0.05850473,0.465434,-0.98748684,2
-0.41336158,0.53884935,-0.9869238,1
-0.3885329,0.28064,-0.9837404,0
-0.82087445,0.2433851,-0.98232967,1
0.18659586,-0.16796905,-0.9957313,2
0.5236471,-0.028312892,-0.9885226,2
-0.71999735,-0.15058541,-0.9950158,0
-0.114075094,0.6954176,-0.98869365,2
-0.9053593,-0.096467555,-0.9900851,0
-0.059880406,0.3141148,-0.9912365,2
-0.8275665,0.18755999,-0.9840058,1
-0.0532327,0.56880534,-0.9897983,2
-0.57461697,-0.14487654,-0.9943633,0
0.1173839,0.51380634,-0.9891549,2
-0.5385402,0.6245768,-0.98223305,1
-0.5797931,0.52601254,-0.98422474,2
-0.9189179,0.07102148,-0.98500866,0
