0,1,2,3,4,5,6,7,label
-0.2873541,0.7320866,-0.4890639,-0.95358163,-0.31825146,-0.0767422,0.15415011,-0.37185133,2
-0.8453984,0.22286473,-0.0872919,-0.9657785,0.025682911,-0.101170406,-0.0048293173,-0.38981658,1
-0.39537418,0.65075207,-0.45929447,-0.9538773,-0.31900585,-0.07867686,0.12713732,-0.38257805,1
-0.8400438,0.04865001,-0.5122106,-0.95310104,-0.20766184,-0.08744998,0.08104321,-0.37192425,0
-0.8028846,0.2280656,-0.083235264,-0.96513426,0.07880667,-0.09984026,0.004562333,-0.36095962,1
-0.9359386,-0.124240994,-0.5547931,-0.9519362,-0.07982822,-0.09089409,0.05140094,-0.34461707,0
-0.76961815,0.2817254,-0.1973324,-0.95950556,-0.10304253,-0.0917871,0.009124048,-0.3993506,1
-0.9328491,-0.12595579,-0.5094625,-0.9513064,-0.017478257,-0.090431534,0.03173143,-0.32176977,0
-0.8174164,0.21216512,-0.2542531,-0.96040475,-0.105109826,-0.092070736,0.053990223,-0.36536384,1
-0.50488824,0.17469937,-0.8307676,-0.94403756,-0.18664926,-0.08098258,0.12774205,-0.3471222,2
-0.811126,-0.04359603,-0.7416084,-0.94806707,-0.16177225,-0.08132947,0.14551982,-0.38317135,0
-0.9099026,-0.04344651,-0.5882361,-0.9508131,-0.18850496,-0.08476217,0.08955206,-0.37463766,0
-0.7017991,0.5159835,-0.118023306,-0.96252036,-0.22220504,-0.08239424,0.10580694,-0.3400529,0
-0.6378262,0.62090635,-0.12665486,-0.9643014,-0.24563846,-0.08309025,0.11889756,-0.40365922,1
-0.77354807,0.26949385,-0.3420133,-0.9575721,-0.21349397,-0.08630762,0.076088116,-0.39899734,1
-0.21293208,0.6399131,-0.54879665,-0.9520807,-0.18244064,-0.0811193,0.15101436,-0.36703488,2
-0.6793783,0.6122396,0.23248798,-0.9710817,0.035440966,-0.09230576,0.045683105,-0.33760014,1
0.032815814,0.4901311,-0.68702686,-0.9480278,0.04673989,-0.092176,0.041414782,-0.35716906,2
-0.37977785,0.5346812,-0.6575997,-0.94816226,-0.30898306,-0.07733998,0.12006326,-0.35534847,2
0.27531314,0.29660496,-0.19151524,-0.96270645,0.37241086,-0.09692262,0.21267033,-0.4671207,2
0.74995697,-0.6593648,0.11084056,-0.9900017,-0.6930112,-0.07998799,-0.19442666,-0.28482637,2
-0.25391662,0.53176427,-0.43784952,-0.95627844,0.120470524,-0.08527272,0.24342658,-0.4098356,2
-0.84225416,-0.020498127,-0.59325516,-0.95150715,-0.14237551,-0.087089874,0.074995935,-0.37530082,1
-0.3635849,0.45616966,-0.5635143,-0.9512367,-0.2449412,-0.08431005,0.061600707,-0.3632542,2
-0.847554,0.41284925,0.19475359,-0.9673995,0.082690716,-0.09268105,-0.0060202107,-0.33776408,1
-0.6983403,0.22926877,-0.36489382,-0.95461434,-0.037177727,-0.0793089,0.19473684,-0.3112914,1
-0.8654895,0.18091038,-0.07589921,-0.9493489,0.15232456,-0.0696496,0.113623336,-0.2028193,0
-0.8825849,-0.0422405,-0.6283835,-0.9491063,-0.2166403,-0.08187506,0.1090359,-0.36120617,0
-0.046571553,0.47081777,-0.41046354,-0.95793414,-0.08801919,-0.08616486,0.0790083,-0.35447237,2
-0.8952377,-0.09238672,-0.5255016,-0.9478097,-0.046503194,-0.078199245,0.119391054,-0.2574134,0
-0.39688313,0.55191416,-0.55485237,-0.95185804,-0.2551865,-0.079820976,0.12571475,-0.36150378,1
-0.7973964,0.2550992,-0.16648233,-0.959574,-0.0077592954,-0.087773345,0.04896822,-0.3695939,1
0.5285358,-0.032920778,0.1680196,-0.98060256,0.2952066,-0.0780866,0.4510686,-0.48146772,2
-0.701691,-0.1244238,-0.86143565,-0.9440549,-0.05197472,-0.08524709,0.122404195,-0.38453344,0
