0,1,2,3,4,label
-0.29317653,0.697127,-0.8811488,-0.8266842,-0.1760869,2
-0.84019005,0.006763488,-0.8336827,-0.8584112,0.42985263,1
-0.8508091,0.14447719,-0.7884791,-0.886718,0.39669243,1
-0.76732016,0.42138293,-0.753074,-0.90659225,0.17861512,1
-0.40130252,0.60445774,-0.8738831,-0.83054256,-0.17490774,1
-0.8420141,-0.051291794,-0.88669604,-0.8239297,0.00571464,0
-0.8087101,0.15208083,-0.78687507,-0.88662446,0.48626792,1
-0.93528724,-0.23663414,-0.89731747,-0.8176953,0.21280286,0
-0.77447724,0.20374206,-0.8120197,-0.8672743,0.18775557,1
-0.8216008,0.13103063,-0.82668936,-0.8614304,0.1833008,1
-0.8116483,-0.14807925,-0.94155973,-0.791677,0.060853407,0
-0.9101532,-0.15118355,-0.9049956,-0.812482,0.026763335,0
-0.7104551,0.45887977,-0.7936962,-0.8775213,-0.022696033,0
-0.6468145,0.57351273,-0.7980992,-0.8791935,-0.05943927,1
-0.77814114,0.18848632,-0.84723157,-0.8479478,-0.00887163,1
-0.21846917,0.60380834,-0.89484125,-0.81862795,0.032794617,2
0.22702003,-0.47226822,-0.7454326,-0.92791504,-0.25563684,2
0.03068006,0.4479977,-0.92685854,-0.7987572,0.39878002,2
-0.7726117,0.33893585,-0.77559376,-0.8937734,0.26770782,1
-0.38305897,0.47974288,-0.9195981,-0.801858,-0.15711188,2
0.26956207,0.25513357,-0.81229836,-0.87125057,0.85060096,2
0.75547755,-0.757421,-0.75092435,-0.935143,-0.5524316,2
-0.035208404,0.22962981,-0.87605304,-0.82907087,0.6782006,2
-0.26322478,0.49624553,-0.8712499,-0.8353445,0.47535947,2
-0.85667884,0.3508915,-0.72008127,-0.9209534,0.47731316,1
-0.7037793,0.1579348,-0.8526761,-0.8418364,0.24350913,1
-0.81692874,0.2850195,-0.7663888,-0.8991462,0.34403908,1
-0.82382214,0.07564673,-0.8085198,-0.87284,0.46041197,1
0.17828327,-0.40917754,-0.80388963,-0.8895729,-0.10046388,2
-0.052113295,0.42877853,-0.86452264,-0.84019375,0.19668844,2
