0,1,2,3,4,5,6,label
-0.29317716,0.69713396,-0.8811449,-0.8266864,-0.17602772,-0.07211233,-0.13435984,2
-0.84018946,0.0067664683,-0.83368397,-0.85841024,0.4299084,-0.08218005,-0.20458423,1
-0.85080844,0.1444767,-0.78847367,-0.88671815,0.39674318,-0.08584491,-0.31943727,1
-0.76731914,0.4213833,-0.75307405,-0.9065921,0.17868079,-0.08274816,-0.3125502,1
-0.40130112,0.60445833,-0.8738836,-0.83054215,-0.17481905,-0.07314409,-0.18753861,1
-0.8420136,-0.051290244,-0.8866965,-0.82392925,0.0057677478,-0.07862805,-0.23668917,0
-0.80870926,0.1520818,-0.7868757,-0.8866242,0.48632142,-0.08459939,-0.2831142,1
-0.935287,-0.23663223,-0.8973178,-0.8176949,0.21286821,-0.080337785,-0.25173816,0
-0.7744764,0.2037429,-0.81202024,-0.86727405,0.18780264,-0.07896392,-0.32224503,1
-0.82159996,0.1310318,-0.8266899,-0.86143005,0.18336894,-0.08054057,-0.24889722,1
-0.811648,-0.14807722,-0.94156,-0.7916765,0.060927905,-0.07488836,-0.120015815,0
-0.9101529,-0.15118179,-0.90499604,-0.8124815,0.026825435,-0.07674585,-0.223745,0
-0.710454,0.45888054,-0.79369676,-0.87752086,-0.022638157,-0.07407784,-0.20218842,0
-0.6468132,0.57351303,-0.79809964,-0.8791932,-0.05937159,-0.074861206,-0.18215212,1
-0.7781403,0.1884874,-0.847232,-0.84794736,-0.0088234395,-0.076919235,-0.24769434,1
-0.21846795,0.60380876,-0.8948414,-0.8186274,0.032871537,-0.07508462,-0.09921246,2
0.22701961,-0.47226804,-0.7454332,-0.9279149,-0.25554967,-0.07329754,0.07116628,2
0.030680895,0.4479984,-0.92685854,-0.79875654,0.39879933,-0.080196515,-0.23332703,2
-0.7726108,0.33893663,-0.77559435,-0.89377314,0.2677732,-0.08108986,-0.22727697,1
-0.3830577,0.4797436,-0.9195983,-0.8018575,-0.15702355,-0.07239461,-0.1930564,2
0.26956278,0.25513357,-0.8122989,-0.8712503,0.85059166,-0.08379343,0.120286226,2
0.7554763,-0.75742114,-0.7509255,-0.935143,-0.5522567,-0.06701607,-0.6806704,2
-0.0352076,0.22963043,-0.8760534,-0.8290704,0.6782214,-0.08197643,-0.009191856,2
-0.2632237,0.496246,-0.87125015,-0.835344,0.47540426,-0.07830459,0.11038187,2
-0.8566777,0.35089207,-0.72008204,-0.92095315,0.47735837,-0.078885175,-0.31162634,1
-0.7037785,0.1579361,-0.85267645,-0.8418361,0.24359208,-0.07470474,-0.020374998,1
-0.8169279,0.2850203,-0.76638955,-0.899146,0.34409434,-0.0837484,-0.3032001,1
-0.82382154,0.07564793,-0.80852044,-0.87283975,0.46046045,-0.08285397,-0.23789749,1
0.17828333,-0.4091769,-0.80389094,-0.8895727,-0.10038805,-0.07385366,-0.36878228,2
-0.05211222,0.42877877,-0.86452293,-0.84019333,0.19675657,-0.076685674,-0.20685038,2
-0.8964828,-0.1992673,-0.8886618,-0.81591403,0.2311388,-0.07332453,-0.15472959,0
-0.3762046,0.23629735,-0.8760679,-0.815812,0.4297627,-0.06895109,0.018366337,0
-0.8028909,0.17887363,-0.8050171,-0.8708943,0.32789937,-0.076532334,-0.23732466,1
0.19712734,-0.25715408,-0.87973946,-0.83825016,0.26089922,-0.07853646,-0.5670674,2
0.518146,-0.08663398,-0.73587644,-0.9296247,0.67622566,-0.07312649,0.50250906,2
-0.1070354,0.6718409,-0.9358831,-0.7899427,-0.06523958,-0.072372675,-0.28250206,2
-0.88193107,-0.18614504,-0.9088497,-0.810272,0.09353187,-0.078035206,-0.22080287,0
-0.68974245,0.3968556,-0.82306576,-0.8632291,-0.022272155,-0.076001495,-0.20401594,1
-0.87226355,0.038993537,-0.82833296,-0.8591747,0.35112646,-0.079876915,-0.2447575,1
-0.8109277,0.11494249,-0.82551104,-0.86349946,0.27329752,-0.08274526,-0.28343374,1
-0.046235472,0.5445333,-0.9377506,-0.79038674,0.13563006,-0.07613649,-0.2479586,2
-0.526474,0.58635044,-0.83747977,-0.8537552,-0.16240042,-0.07466872,-0.2002781,1
-0.567699,0.48061758,-0.85545033,-0.8432753,-0.1467444,-0.0741221,-0.17708316,2
-0.89692676,-0.008805901,-0.84668934,-0.8477065,0.13798593,-0.08018918,-0.29449177,0
-0.8909092,-0.24040139,-0.9223979,-0.8024428,0.11206776,-0.07778328,-0.21780924,1
-0.8514186,-0.1024819,-0.88124436,-0.8271715,0.2457152,-0.07922085,-0.23220387,1
-0.12418324,0.6519327,-0.9430085,-0.7861094,-0.04752013,-0.07254576,-0.23745815,2
-0.8128522,0.13830803,-0.8279039,-0.86090136,0.20219344,-0.08070403,-0.2896611,1
0.08011532,0.7565952,-0.8743739,-0.83264875,0.37158036,-0.07831297,0.027099669,2
-0.30190215,-0.06079702,-0.98516023,-0.76267153,0.4283112,-0.07994031,-0.046988845,0
-0.8338182,0.06949307,-0.8423937,-0.8525692,0.18400423,-0.08083391,-0.27360648,1
-0.8104254,0.14676437,-0.8146783,-0.86994416,0.24958295,-0.0833147,-0.31324768,1
-0.105204165,-0.8716074,-0.89097005,-0.8321557,-0.27559063,-0.07000054,-0.30078435,0
-0.78303736,0.21401604,-0.8392217,-0.8524187,-0.06865235,-0.076565824,-0.22664121,0
-0.7885881,0.50786465,-0.7220152,-0.9263106,0.3209705,-0.08291095,-0.28236663,1
-0.74147135,0.009222463,-0.90152186,-0.804991,0.10434142,-0.0716677,-0.086373426,0
-0.8542464,0.05871018,-0.81331897,-0.8715327,0.43308473,-0.08534394,-0.29314354,1
-0.080394834,-0.06102656,-0.9089036,-0.8141023,0.21932182,-0.07326282,-0.38120764,0
