0,1,2,3,4,5,6,7,label
-0.29317766,0.6971307,-0.88113296,-0.8267032,-0.17602646,-0.07210837,-0.13457978,0.15532874,2
-0.84018993,0.0067633092,-0.8336628,-0.85842574,0.42989305,-0.08217856,-0.20476474,-0.0028792024,1
-0.8508091,0.14447609,-0.7884505,-0.886729,0.3967397,-0.08583242,-0.319642,0.1316915,1
-0.76732016,0.42138237,-0.7530451,-0.90660083,0.1786693,-0.08273886,-0.31268317,0.3233851,1
-0.40130255,0.604458,-0.87386906,-0.8305595,-0.17483526,-0.07313878,-0.1876863,0.27075884,1
-0.84201396,-0.05129139,-0.8866834,-0.82394737,0.0057615936,-0.07862124,-0.23688248,0.16395023,0
-0.80871,0.15208079,-0.7868508,-0.8866353,0.48631784,-0.08459285,-0.28333634,-0.1027296,1
-0.93528706,-0.23663339,-0.8973058,-0.8177137,0.21286489,-0.080330506,-0.25194186,-0.018847093,0
-0.77447724,0.20374194,-0.81199867,-0.86728704,0.18781227,-0.07895137,-0.32243198,0.22637673,1
-0.8216008,0.1310307,-0.8266697,-0.861444,0.18337229,-0.08053331,-0.24919212,0.05213356,1
-0.81164825,-0.14807838,-0.94155306,-0.7916983,0.060917698,-0.07488288,-0.12027228,0.19236104,0
-0.91015315,-0.15118292,-0.9049851,-0.81250095,0.026818939,-0.07673992,-0.22389811,0.27493495,0
-0.710455,0.45887962,-0.7936731,-0.8775328,-0.022655487,-0.07407525,-0.20242834,0.17321724,0
-0.6468146,0.57351255,-0.7980762,-0.87920517,-0.059373766,-0.07485452,-0.18242626,0.47286162,1
-0.77814114,0.18848643,-0.84721434,-0.84796274,-0.008830145,-0.0769105,-0.24786627,0.4095853,1
-0.21846941,0.60380864,-0.89482915,-0.81864613,0.03286162,-0.07507865,-0.09944737,0.04595358,2
0.22701943,-0.47226864,-0.7454026,-0.9279227,-0.25555575,-0.07329291,0.07086033,-0.5733532,2
0.030679584,0.44799832,-0.9268501,-0.79877746,0.39879093,-0.080188684,-0.23353341,-0.040067524,2
-0.77261156,0.3389356,-0.77556825,-0.8937835,0.2677703,-0.08108423,-0.22747812,0.20069842,1
-0.38305902,0.47974327,-0.9195891,-0.801878,-0.1570305,-0.07238804,-0.1932473,0.08856051,2
0.269562,0.25513375,-0.81227684,-0.8712631,0.8505885,-0.08378508,0.11997676,0.40068635,2
0.755477,-0.7574208,-0.7508944,-0.93515086,-0.5522756,-0.06701802,-0.68078566,-0.09586626,2
-0.035208583,0.22963025,-0.876039,-0.82908773,0.6782213,-0.08196965,-0.00946559,0.24787955,2
-0.26322496,0.49624577,-0.871235,-0.83536094,0.47539774,-0.07829811,0.11004609,0.09336394,2
-0.8566787,0.350891,-0.7200501,-0.9209599,0.4773303,-0.07888578,-0.31163988,0.07425384,1
-0.7037792,0.15793507,-0.8526595,-0.84185195,0.24359259,-0.07469863,-0.020681337,-0.15441695,1
-0.81692874,0.28501928,-0.76636225,-0.89915574,0.3440895,-0.083742395,-0.30334204,0.16004418,1
-0.8238221,0.07564683,-0.808498,-0.8728523,0.46045533,-0.082846805,-0.23812154,-0.06538041,1
0.17828298,-0.40917736,-0.80386674,-0.8895846,-0.10039753,-0.07384855,-0.36895296,0.3552205,2
-0.052113533,0.42877874,-0.86450696,-0.8402098,0.1967523,-0.0766803,-0.20706159,0.1677869,2
-0.89648306,-0.19926858,-0.8886494,-0.8159325,0.23112863,-0.07331756,-0.15488753,-0.23543164,0
-0.37620568,0.23629676,-0.87605447,-0.8158299,0.42977217,-0.06894263,0.018050373,-0.15852809,0
-0.8028916,0.17887257,-0.8049947,-0.8709069,0.32788348,-0.07652912,-0.23746975,0.10694866,1
0.19712704,-0.2571542,-0.8797246,-0.8382674,0.26088786,-0.07853347,-0.56717896,0.24476925,2
0.5181454,-0.08663362,-0.73584485,-0.9296317,0.6762211,-0.073119596,0.5020324,0.37729058,2
-0.10703701,0.6718409,-0.93587595,-0.7899644,-0.0652498,-0.072365105,-0.28261238,0.05631426,2
-0.88193125,-0.18614605,-0.90883905,-0.81029165,0.09352162,-0.078029834,-0.22098516,0.109311596,0
-0.68974364,0.39685482,-0.8230452,-0.86324275,-0.022266895,-0.07598938,-0.20429975,0.4290694,1
-0.872264,0.0389923,-0.828313,-0.8591888,0.35109955,-0.0798767,-0.24487701,0.009619579,1
-0.81092834,0.11494144,-0.8254906,-0.8635132,0.27330634,-0.08273264,-0.2836677,0.1875282,1
-0.046236843,0.5445334,-0.9377434,-0.79040855,0.1356153,-0.07613119,-0.24812555,-0.03982535,2
-0.52647537,0.58634984,-0.837461,-0.85377,-0.16239727,-0.07466027,-0.20054397,0.27377373,1
-0.56770015,0.4806169,-0.8554336,-0.8432913,-0.146748,-0.074114054,-0.17732382,0.3228739,2
-0.8969272,-0.008807048,-0.8466716,-0.8477219,0.13799131,-0.08017876,-0.29467964,0.13239683,0
-0.8909094,-0.24040249,-0.92238885,-0.8024633,0.112063915,-0.0777755,-0.21804917,0.10425948,1
-0.85141885,-0.10248315,-0.88123053,-0.8271892,0.24570253,-0.079215705,-0.23238246,0.03874228,1
-0.12418479,0.65193284,-0.9430021,-0.78613156,-0.047531888,-0.07253856,-0.23759396,-0.029728025,2
-0.81285286,0.13830699,-0.82788396,-0.86091536,0.2021937,-0.080695614,-0.28984025,0.23812892,1
0.08011359,0.75659525,-0.8743592,-0.832666,0.37156874,-0.07830719,0.026788563,0.13700162,2
-0.3019026,-0.060797527,-0.9851585,-0.7626964,0.42831242,-0.07993382,-0.047306046,0.25711864,0
-0.8338188,0.06949194,-0.8423753,-0.8525842,0.18400547,-0.08082499,-0.27375725,0.27347088,1
-0.8104261,0.14676335,-0.8146567,-0.86995715,0.24959563,-0.08330122,-0.3134367,0.21807437,1
-0.10520324,-0.8716085,-0.8909566,-0.8321736,-0.27559632,-0.06999579,-0.30099577,0.35251695,0
-0.783038,0.2140151,-0.8392032,-0.8524336,-0.06866671,-0.07656114,-0.22682174,0.27934477,0
-0.78858924,0.50786406,-0.72198296,-0.92631733,0.3209466,-0.082909726,-0.28245085,0.32505262,1
-0.74147177,0.009221509,-0.9015112,-0.80501044,0.10432735,-0.07166616,-0.08663795,-0.0798188,0
-0.85424685,0.05870901,-0.8132971,-0.8715455,0.43308574,-0.085335,-0.29335958,0.08049843,1
-0.08039525,-0.06102696,-0.9088927,-0.8141217,0.21931952,-0.073256694,-0.38135082,0.67203385,0
-0.50163573,0.484234,-0.84987974,-0.8457096,-0.10011558,-0.075598285,-0.217594,0.17361102,1
-0.03894505,0.47711578,-0.93464804,-0.7916274,0.24998868,-0.078999445,-0.30288717,-0.039842397,2
-0.79235613,0.12007957,-0.8622876,-0.8391409,0.061528094,-0.077865444,-0.22064081,0.15832981,1
-0.2684818,0.35217392,-0.9376398,-0.792111,0.08073771,-0.07515289,-0.1332762,-0.13528493,2
-0.85422724,0.12117973,-0.806435,-0.8712754,0.25161195,-0.079522826,-0.2723375,0.0420212,0
-0.7326683,-0.117684156,-0.94157225,-0.78921884,0.095518135,-0.07424819,-0.1105731,0.16892065,0
-0.7624813,0.17766753,-0.83994406,-0.85336316,0.120293714,-0.07932243,-0.23934421,0.16496563,1
-0.80157506,0.13545129,-0.8102229,-0.87114584,0.3430871,-0.08111833,-0.23219737,-0.03447467,0
-0.62172675,-0.084397405,-0.98168784,-0.7667032,0.17511165,-0.07448248,-0.09846166,0.21752086,0
-0.80855966,0.01200217,-0.8696015,-0.83572423,0.1413242,-0.079965554,-0.24831924,0.18200298,1
-0.8572258,0.18434177,-0.7614277,-0.8952116,0.5189208,-0.079595,-0.32512152,-0.28850764,1
-0.8397534,0.01960066,-0.88157856,-0.82359546,-0.01843077,-0.072686374,-0.2211778,0.27387732,0
-0.76192147,0.47014275,-0.7595015,-0.9029862,0.10600806,-0.08145717,-0.27257085,0.29344907,1
-0.8590415,0.0139923245,-0.8265022,-0.86011446,0.35112184,-0.081963375,-0.32018954,0.012080863,1
-0.8405018,0.11217211,-0.8474244,-0.8477173,0.038531765,-0.07731043,-0.26021704,0.26972705,0
0.36174792,-0.43027478,-0.70150745,-0.94620454,0.07170406,-0.072412945,0.7104355,-0.45607996,2
-0.84038603,-0.05199468,-0.8929468,-0.8207693,0.06690291,-0.077921465,-0.26754332,0.36325365,0
0.044207573,0.66802406,-0.8643366,-0.8386295,0.48165408,-0.07979115,0.08617014,0.1426525,2
-0.76831484,0.41706088,-0.7653282,-0.8992485,0.1411288,-0.08183599,-0.2971821,0.3274595,1
-0.68006873,0.48824844,-0.7872163,-0.8846967,0.007812843,-0.0771998,-0.24900149,0.33865887,1
-0.7416123,0.31324863,-0.783095,-0.8884406,0.2872035,-0.08223778,-0.27260333,0.045148432,1
-0.53418314,0.54469275,-0.82334346,-0.8631467,-0.05932057,-0.07403379,-0.1318264,0.33375633,1
-0.16131216,-0.301913,-0.8669848,-0.84473103,0.19838361,-0.07523629,-0.2764713,0.45910224,2
